date,time,team1Name,team1Score,team1Bps,team2Name,team2Score,team2Bps,venue,referee,totalScore,winner,extraTime,hour,day,month,year,season
22/Mar/2014,14:00,Northampton,6,0,Sale,19,0,Salford City Stadium,Luke Pearce,25,H,N,14,Sat,Mar,2014,2013-14
22/Mar/2014,15:00,Gloucester,40,0,Newcastle,33,2,Kingsholm,Wayne Barnes,73,H,N,15,Sat,Mar,2014,2013-14
22/Mar/2014,15:00,Newcastle,33,2,Gloucester,40,0,Kingsholm,Wayne Barnes,73,H,N,15,Sat,Mar,2014,2013-14
22/Mar/2014,15:15,Saracens,39,0,Harlequins,17,0,Wembley Stadium,JP Doyle,56,H,N,15,Sat,Mar,2014,2013-14
22/Mar/2014,15:15,Harlequins,17,0,Saracens,39,0,Wembley Stadium,JP Doyle,56,H,N,15,Sat,Mar,2014,2013-14
22/Mar/2014,17:30,London Irish,23,0,Bath,44,0,Madejski Stadium,Greg Garner,67,A,N,17,Sat,Mar,2014,2013-14
22/Mar/2014,17:30,Bath,44,0,London Irish,23,0,Madejski Stadium,Greg Garner,67,A,N,17,Sat,Mar,2014,2013-14
23/Mar/2014,14:00,Leicester,45,0,Exeter,15,0,Welford Road,Dean Richards,60,H,N,14,Sun,Mar,2014,2013-14
23/Mar/2014,14:00,Exeter,15,0,Leicester,45,0,Welford Road,Dean Richards,60,H,N,14,Sun,Mar,2014,2013-14
28/Mar/2014,19:45,Bath,11,0,Sale,12,0,The Recreation Ground,Dean Richards,23,A,N,19,Fri,Mar,2014,2013-14
28/Mar/2014,19:45,Sale,12,0,Bath,11,0,The Recreation Ground,Dean Richards,23,A,N,19,Fri,Mar,2014,2013-14
29/Mar/2014,15:00,Exeter,13,0,Gloucester,14,0,Sandy Park,Matthew Carley,27,A,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Gloucester,14,0,Exeter,13,0,Sandy Park,Matthew Carley,27,A,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Harlequins,23,0,London Irish,9,0,Twickenham Stoop,Andrew Small,32,H,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,London Irish,9,0,Harlequins,23,0,Twickenham Stoop,Andrew Small,32,H,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Wasps,20,0,Saracens,32,0,Adams Park,Luke Pearce,52,A,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Saracens,32,0,Wasps,20,0,Adams Park,Luke Pearce,52,A,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Northampton,16,0,Leicester,22,0,Franklin's Gardens,Wayne Barnes,38,A,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Leicester,22,0,Northampton,16,0,Franklin's Gardens,Wayne Barnes,38,A,N,15,Sat,Mar,2014,2013-14
30/Mar/2014,15:00,Newcastle,12,0,Worcester,17,0,Kingston Park,Tim Wigglesworth,29,A,N,15,Sun,Mar,2014,2013-14
30/Mar/2014,15:00,Worcester,17,0,Newcastle,12,0,Kingston Park,Tim Wigglesworth,29,A,N,15,Sun,Mar,2014,2013-14
11/Apr/2014,20:00,Sale,12,0,Harlequins,27,0,Salford City Stadium,Wayne Barnes,39,A,N,20,Fri,Apr,2014,2013-14
11/Apr/2014,20:00,Harlequins,27,0,Sale,12,0,Salford City Stadium,Wayne Barnes,39,A,N,20,Fri,Apr,2014,2013-14
12/Apr/2014,15:00,Gloucester,17,0,Bath,18,0,Kingsholm,Tim Wigglesworth,35,A,N,15,Sat,Apr,2014,2013-14
12/Apr/2014,15:00,Bath,18,0,Gloucester,17,0,Kingsholm,Tim Wigglesworth,35,A,N,15,Sat,Apr,2014,2013-14
12/Apr/2014,15:00,Leicester,27,0,Wasps,15,0,Welford Road,Andrew Small,42,H,N,15,Sat,Apr,2014,2013-14
12/Apr/2014,15:00,Wasps,15,0,Leicester,27,0,Welford Road,Andrew Small,42,H,N,15,Sat,Apr,2014,2013-14
12/Apr/2014,15:00,Worcester,33,2,Exeter,38,0,Sixways,JP Doyle,71,A,N,15,Sat,Apr,2014,2013-14
12/Apr/2014,15:00,Exeter,38,0,Worcester,33,2,Sixways,JP Doyle,71,A,N,15,Sat,Apr,2014,2013-14
13/Apr/2014,14:00,Saracens,28,0,Northampton,24,0,Allianz Park,Matthew Carley,52,H,N,14,Sun,Apr,2014,2013-14
13/Apr/2014,14:00,Northampton,24,0,Saracens,28,0,Allianz Park,Matthew Carley,52,H,N,14,Sun,Apr,2014,2013-14
13/Apr/2014,15:00,London Irish,40,0,Newcastle,12,0,Madejski Stadium,Luke Pearce,52,H,N,15,Sun,Apr,2014,2013-14
13/Apr/2014,15:00,Newcastle,12,0,London Irish,40,0,Madejski Stadium,Luke Pearce,52,H,N,15,Sun,Apr,2014,2013-14
18/Apr/2014,19:45,Harlequins,24,0,Leicester,20,0,Twickenham Stoop,Tim Wigglesworth,44,H,N,19,Fri,Apr,2014,2013-14
18/Apr/2014,19:45,Leicester,20,0,Harlequins,24,0,Twickenham Stoop,Tim Wigglesworth,44,H,N,19,Fri,Apr,2014,2013-14
19/Apr/2014,15:00,Bath,32,0,Worcester,20,0,The Recreation Ground,Matthew Carley,52,H,N,15,Sat,Apr,2014,2013-14
19/Apr/2014,15:00,Worcester,20,0,Bath,32,0,The Recreation Ground,Matthew Carley,52,H,N,15,Sat,Apr,2014,2013-14
19/Apr/2014,15:00,Exeter,12,0,Sale,55,0,Sandy Park,Dean Richards,67,A,N,15,Sat,Apr,2014,2013-14
19/Apr/2014,15:00,Sale,55,0,Exeter,12,0,Sandy Park,Dean Richards,67,A,N,15,Sat,Apr,2014,2013-14
19/Apr/2014,15:15,Wasps,38,0,Gloucester,30,0,Twickenham Stadium,Wayne Barnes,68,H,N,15,Sat,Apr,2014,2013-14
19/Apr/2014,15:15,Gloucester,30,0,Wasps,38,0,Twickenham Stadium,Wayne Barnes,68,H,N,15,Sat,Apr,2014,2013-14
20/Apr/2014,14:00,Northampton,36,0,London Irish,21,0,Franklin's Gardens,JP Doyle,57,H,N,14,Sun,Apr,2014,2013-14
20/Apr/2014,14:00,London Irish,21,0,Northampton,36,0,Franklin's Gardens,JP Doyle,57,H,N,14,Sun,Apr,2014,2013-14
20/Apr/2014,15:00,Newcastle,18,0,Saracens,23,0,Kingston Park,Andrew Small,41,A,N,15,Sun,Apr,2014,2013-14
20/Apr/2014,15:00,Saracens,23,0,Newcastle,18,0,Kingston Park,Andrew Small,41,A,N,15,Sun,Apr,2014,2013-14
02/May/2014,19:45,Bath,19,0,Northampton,19,0,The Recreation Ground,Matthew Carley,38,D,N,19,Fri,May,2014,2013-14
02/May/2014,19:45,Northampton,19,0,Bath,19,0,The Recreation Ground,Matthew Carley,38,D,N,19,Fri,May,2014,2013-14
03/May/2014,15:00,Gloucester,38,0,London Irish,30,0,Kingsholm,Steve Lee,68,H,N,15,Sat,May,2014,2013-14
03/May/2014,15:00,London Irish,30,0,Gloucester,38,0,Kingsholm,Steve Lee,68,H,N,15,Sat,May,2014,2013-14
03/May/2014,15:00,Wasps,44,0,Newcastle,38,2,Adams Park,Dean Richards,82,H,N,15,Sat,May,2014,2013-14
03/May/2014,15:00,Newcastle,38,2,Wasps,44,0,Adams Park,Dean Richards,82,H,N,15,Sat,May,2014,2013-14
03/May/2014,15:00,Saracens,44,0,Worcester,20,0,Allianz Park,Tim Wigglesworth,64,H,N,15,Sat,May,2014,2013-14
03/May/2014,15:00,Worcester,20,0,Saracens,44,0,Allianz Park,Tim Wigglesworth,64,H,N,15,Sat,May,2014,2013-14
03/May/2014,15:15,Sale,22,0,Leicester,42,0,Salford City Stadium,JP Doyle,64,A,N,15,Sat,May,2014,2013-14
03/May/2014,15:15,Leicester,42,0,Sale,22,0,Salford City Stadium,JP Doyle,64,A,N,15,Sat,May,2014,2013-14
04/May/2014,14:00,Exeter,29,0,Harlequins,30,0,Sandy Park,Andrew Small,59,A,N,14,Sun,May,2014,2013-14
04/May/2014,14:00,Harlequins,30,0,Exeter,29,0,Sandy Park,Andrew Small,59,A,N,14,Sun,May,2014,2013-14
10/May/2014,15:15,Harlequins,19,0,Bath,16,0,Twickenham Stoop,Wayne Barnes,35,H,N,15,Sat,May,2014,2013-14
10/May/2014,15:15,Bath,16,0,Harlequins,19,0,Twickenham Stoop,Wayne Barnes,35,H,N,15,Sat,May,2014,2013-14
10/May/2014,15:15,Leicester,31,0,Saracens,27,2,Welford Road,Greg Garner,58,H,N,15,Sat,May,2014,2013-14
10/May/2014,15:15,Saracens,27,2,Leicester,31,0,Welford Road,Greg Garner,58,H,N,15,Sat,May,2014,2013-14
10/May/2014,15:15,London Irish,22,0,Sale,20,0,Madejski Stadium,Greg Macdonald,42,H,N,15,Sat,May,2014,2013-14
10/May/2014,15:15,Sale,20,0,London Irish,22,0,Madejski Stadium,Greg Macdonald,42,H,N,15,Sat,May,2014,2013-14
10/May/2014,15:15,Newcastle,13,0,Exeter,23,0,Kingston Park,Craig Maxwell-Keys,36,A,N,15,Sat,May,2014,2013-14
10/May/2014,15:15,Exeter,23,0,Newcastle,13,0,Kingston Park,Craig Maxwell-Keys,36,A,N,15,Sat,May,2014,2013-14
10/May/2014,15:15,Northampton,74,0,Wasps,13,0,Franklin's Gardens,Luke Pearce,87,H,N,15,Sat,May,2014,2013-14
10/May/2014,15:15,Wasps,13,0,Northampton,74,0,Franklin's Gardens,Luke Pearce,87,H,N,15,Sat,May,2014,2013-14
10/May/2014,15:15,Worcester,28,0,Gloucester,27,2,Sixways,JP Doyle,55,H,N,15,Sat,May,2014,2013-14
10/May/2014,15:15,Gloucester,27,2,Worcester,28,0,Sixways,JP Doyle,55,H,N,15,Sat,May,2014,2013-14
16/May/2014,19:45,Northampton,21,0,Leicester,20,0,Franklin's Gardens,JP Doyle,41,H,N,19,Fri,May,2014,2013-14
16/May/2014,19:45,Leicester,20,0,Northampton,21,0,Franklin's Gardens,JP Doyle,41,H,N,19,Fri,May,2014,2013-14
17/May/2014,14:00,Saracens,31,0,Harlequins,17,0,Allianz Park,Wayne Barnes,48,H,N,14,Sat,May,2014,2013-14
17/May/2014,14:00,Harlequins,17,0,Saracens,31,0,Allianz Park,Wayne Barnes,48,H,N,14,Sat,May,2014,2013-14
31/May/2014,15:00,Northampton,24,0,Saracens,20,0,Twickenham Stadium,JP Doyle,44,H,Y,15,Sat,May,2014,2013-14
31/May/2014,15:00,Saracens,20,0,Northampton,24,0,Twickenham Stadium,JP Doyle,44,H,Y,15,Sat,May,2014,2013-14
