date,time,team1Name,team1Points,team2Name,team2Points,venue,teamType,referee,totalPoints,result,extraTime,hour,day,month,year,season,team1Bps,team2Bps,team1Tries,team1Conversions,team1Penalties,team1DropGoals,team2Tries,team2Conversions,team2Penalties,team2DropGoals
07/Jan/2018,15:00,Newcastle,28,Exeter,20,Kingston Park,home,Andrew Jackson,48,W,N,15,Sun,Jan,2018,2017-18,0,0,3,2,3,0,3,1,1,0
07/Jan/2018,15:00,Exeter,20,Newcastle,28,Kingston Park,away,Andrew Jackson,48,L,N,15,Sun,Jan,2018,2017-18,0,0,3,1,1,0,3,2,3,0
07/Jan/2018,15:00,Wasps,15,Saracens,38,Ricoh Arena,home,Wayne Barnes,53,L,N,15,Sun,Jan,2018,2017-18,0,1,2,0,1,0,5,2,3,0
07/Jan/2018,15:00,Saracens,38,Wasps,15,Ricoh Arena,away,Wayne Barnes,53,W,N,15,Sun,Jan,2018,2017-18,1,0,5,2,3,0,2,0,1,0
09/Feb/2018,19:45,Bath,32,Northampton,9,Recreation Ground,home,Tom Foley,51,W,N,19,Fri,Feb,2018,2017-18,0,0,3,1,5,0,0,0,3,0
09/Feb/2018,19:45,Northampton,9,Bath,32,Recreation Ground,away,Tom Foley,51,L,N,19,Fri,Feb,2018,2017-18,0,0,0,0,3,0,3,1,5,0
10/Feb/2018,14:00,Exeter,5,Worcester,6,Sandy Park,home,Andrew Jackson,11,L,N,14,Sat,Feb,2018,2017-18,1,0,1,0,0,0,0,0,2,0
10/Feb/2018,14:00,Worcester,6,Exeter,5,Sandy Park,away,Andrew Jackson,11,W,N,14,Sat,Feb,2018,2017-18,0,1,0,0,2,0,1,0,0,0
10/Feb/2018,14:30,Gloucester,24,Leicester,17,Kingsholm,home,JP Doyle,41,W,N,14,Sat,Feb,2018,2017-18,0,1,3,3,1,0,2,2,1,0
10/Feb/2018,14:30,Leicester,17,Gloucester,24,Kingsholm,away,JP Doyle,41,L,N,14,Sat,Feb,2018,2017-18,1,0,2,2,1,0,3,3,1,0
10/Feb/2018,14:30,Saracens,25,Newcastle,3,Allianz Park,home,Christophe Ridley,28,W,N,14,Sat,Feb,2018,2017-18,0,0,3,1,2,0,0,0,1,0
10/Feb/2018,14:30,Newcastle,3,Saracens,25,Allianz Park,away,Christophe Ridley,28,L,N,14,Sat,Feb,2018,2017-18,0,0,0,0,1,0,3,1,2,0
10/Feb/2018,15:00,London Irish,9,Sale,13,Madejski Stadium,home,Craig Maxwell-Keys,22,L,N,15,Sat,Feb,2018,2017-18,1,0,0,0,3,0,1,1,2,0
10/Feb/2018,15:00,Sale,13,London Irish,9,Madejski Stadium,away,Craig Maxwell-Keys,22,W,N,15,Sat,Feb,2018,2017-18,0,1,1,1,2,0,0,0,3,0
11/Feb/2018,13:00,Harlequins,22,Wasps,44,Twickenham Stoop,home,Wayne Barnes,66,L,N,13,Sun,Feb,2018,2017-18,0,1,3,2,1,0,6,4,2,0
11/Feb/2018,13:00,Wasps,44,Harlequins,22,Twickenham Stoop,away,Wayne Barnes,66,W,N,13,Sun,Feb,2018,2017-18,1,0,6,4,2,0,3,2,1,0
16/Feb/2018,19:45,Newcastle,29,Bath,12,Kingston Park,home,Matthew Carley,41,W,N,19,Fri,Feb,2018,2017-18,1,0,4,3,1,0,2,1,0,0
16/Feb/2018,19:45,Bath,12,Newcastle,29,Kingston Park,away,Matthew Carley,41,L,N,19,Fri,Feb,2018,2017-18,0,1,2,1,0,0,4,3,1,0
16/Feb/2018,19:45,Sale,3,Saracens,13,AJ Bell Stadium,home,Luke Pearce,16,L,N,19,Fri,Feb,2018,2017-18,0,0,0,0,1,0,1,1,2,0
16/Feb/2018,19:45,Saracens,13,Sale,3,AJ Bell Stadium,away,Luke Pearce,16,W,N,19,Fri,Feb,2018,2017-18,0,0,1,1,2,0,0,0,1,0
17/Feb/2018,15:00,Leicester,33,Harlequins,18,Welford Road,home,Wayne Barnes,51,W,N,15,Sat,Feb,2018,2017-18,0,0,3,3,4,0,3,0,1,0
17/Feb/2018,15:00,Harlequins,18,Leicester,33,Welford Road,away,Wayne Barnes,51,L,N,15,Sat,Feb,2018,2017-18,0,0,3,0,1,0,3,3,4,0
17/Feb/2018,15:00,Northampton,25,London Irish,17,Franklin's Gardens,home,Ian Tempest,42,W,N,15,Sat,Feb,2018,2017-18,0,0,3,2,1,1,2,2,1,0
17/Feb/2018,15:00,London Irish,17,Northampton,25,Franklin's Gardens,away,Ian Tempest,42,L,N,15,Sat,Feb,2018,2017-18,0,0,2,2,1,0,3,2,1,1
17/Feb/2018,15:00,Worcester,25,Gloucester,15,Sixways,home,Thomas Foley,40,W,N,15,Sat,Feb,2018,2017-18,0,0,3,2,2,0,2,1,1,0
17/Feb/2018,15:00,Gloucester,15,Worcester,25,Sixways,away,Thomas Foley,40,L,N,15,Sat,Feb,2018,2017-18,0,0,2,1,1,0,3,2,2,0
18/Feb/2018,15:00,Wasps,13,Exeter,7,Ricoh Arena,home,JP Doyle,20,W,N,15,Sun,Feb,2018,2017-18,0,1,1,1,2,0,1,1,0,0
18/Feb/2018,15:00,Exeter,7,Wasps,13,Ricoh Arena,away,JP Doyle,20,L,N,15,Sun,Feb,2018,2017-18,1,0,1,1,0,0,1,1,2,0
24/Feb/2018,14:00,Exeter,31,Northampton,30,Sandy Park,home,Christophe Ridley,61,W,N,14,Sat,Feb,2018,2017-18,1,1,4,3,1,0,3,3,3,0
24/Feb/2018,14:00,Northampton,30,Exeter,31,Sandy Park,away,Christophe Ridley,61,L,N,14,Sat,Feb,2018,2017-18,1,1,3,3,3,0,4,3,1,0
24/Feb/2018,14:30,Bath,33,Sale,32,Recreation Ground,home,Ian Tempest,65,W,N,14,Sat,Feb,2018,2017-18,0,1,3,3,4,0,3,1,5,0
24/Feb/2018,14:30,Sale,32,Bath,33,Recreation Ground,away,Ian Tempest,65,L,N,14,Sat,Feb,2018,2017-18,1,0,3,1,5,0,3,3,4,0
24/Feb/2018,14:30,Gloucester,25,Wasps,25,Kingsholm,home,Karl Dickson,50,D,N,14,Sat,Feb,2018,2017-18,0,0,3,2,2,0,3,2,2,0
24/Feb/2018,14:30,Wasps,25,Gloucester,25,Kingsholm,away,Karl Dickson,50,D,N,14,Sat,Feb,2018,2017-18,0,0,3,2,2,0,3,2,2,0
24/Feb/2018,14:30,Harlequins,10,Newcastle,28,Twickenham Stoop,home,Thomas Foley,38,L,N,14,Sat,Feb,2018,2017-18,0,1,1,1,1,0,4,4,0,0
24/Feb/2018,14:30,Newcastle,28,Harlequins,10,Twickenham Stoop,away,Thomas Foley,38,W,N,14,Sat,Feb,2018,2017-18,1,0,4,4,0,0,1,1,1,0
25/Feb/2018,13:00,London Irish,22,Worcester,9,Madejski Stadium,home,JP Doyle,31,W,N,13,Sun,Feb,2018,2017-18,0,0,1,1,5,0,0,0,3,0
25/Feb/2018,13:00,Worcester,9,London Irish,22,Madejski Stadium,away,JP Doyle,31,L,N,13,Sun,Feb,2018,2017-18,0,0,0,0,3,0,1,1,5,0
25/Feb/2018,15:30,Saracens,20,Leicester,28,Allianz Park,home,Craig Maxwell-Keys,48,L,N,15,Sun,Feb,2018,2017-18,0,1,2,2,2,0,4,4,0,0
25/Feb/2018,15:30,Leicester,28,Saracens,20,Allianz Park,away,Craig Maxwell-Keys,48,W,N,15,Sun,Feb,2018,2017-18,1,0,4,4,0,0,2,2,2,0
03/Mar/2018,15:00,Gloucester,20,Newcastle,21,Kingsholm,home,Craig Maxwell-Keys,41,L,N,15,Sat,Mar,2018,2017-18,2,0,4,0,0,0,2,1,3,0
03/Mar/2018,15:00,Newcastle,21,Gloucester,20,Kingsholm,away,Craig Maxwell-Keys,41,W,N,15,Sat,Mar,2018,2017-18,0,2,2,1,3,0,4,0,0,0
03/Mar/2018,15:00,Northampton,25,Sale,34,Franklin's Gardens,home,Wayne Barnes,59,L,N,15,Sat,Mar,2018,2017-18,0,1,3,2,2,0,4,4,2,0
03/Mar/2018,15:00,Sale,34,Northampton,25,Franklin's Gardens,away,Wayne Barnes,59,W,N,15,Sat,Mar,2018,2017-18,1,0,4,4,2,0,3,2,2,0
04/Mar/2018,15:00,Exeter,24,Saracens,12,Sandy Park,home,Matthew Carley,36,W,N,15,Sun,Mar,2018,2017-18,0,0,2,0,4,0,2,1,0,0
04/Mar/2018,15:00,Saracens,12,Exeter,24,Sandy Park,away,Matthew Carley,36,L,N,15,Sun,Mar,2018,2017-18,0,0,2,1,0,0,2,0,4,0
04/Mar/2018,15:00,Harlequins,20,Bath,5,Twickenham Stoop,home,JP Doyle,25,W,N,15,Sun,Mar,2018,2017-18,0,0,2,2,2,0,1,0,0,0
04/Mar/2018,15:00,Bath,5,Harlequins,20,Twickenham Stoop,away,JP Doyle,25,L,N,15,Sun,Mar,2018,2017-18,0,0,1,0,0,0,2,2,2,0
04/Mar/2018,15:00,Wasps,24,London Irish,16,Ricoh Arena,home,Thomas Foley,40,W,N,15,Sun,Mar,2018,2017-18,0,0,3,3,1,0,2,0,2,0
04/Mar/2018,15:00,London Irish,16,Wasps,24,Ricoh Arena,away,Thomas Foley,40,L,N,15,Sun,Mar,2018,2017-18,0,0,2,0,2,0,3,3,1,0
04/Mar/2018,15:00,Worcester,5,Leicester,34,Sixways,home,Luke Pearce,39,L,N,15,Sun,Mar,2018,2017-18,0,1,1,0,0,0,5,3,1,0
04/Mar/2018,15:00,Leicester,34,Worcester,5,Sixways,away,Luke Pearce,39,W,N,15,Sun,Mar,2018,2017-18,1,0,5,3,1,0,1,0,0,0
23/Mar/2018,19:45,Bath,18,Exeter,20,Recreation Ground,home,Wayne Barnes,38,L,N,19,Fri,Mar,2018,2017-18,1,0,2,1,2,0,2,2,2,0
23/Mar/2018,19:45,Exeter,20,Bath,18,Recreation Ground,away,Wayne Barnes,38,W,N,19,Fri,Mar,2018,2017-18,0,1,2,2,2,0,2,1,2,0
24/Mar/2018,15:00,London Irish,29,Gloucester,33,Madejski Stadium,home,Matthew Carley,62,L,N,15,Sat,Mar,2018,2017-18,2,1,4,3,1,0,5,4,0,0
24/Mar/2018,15:00,Gloucester,33,London Irish,29,Madejski Stadium,away,Matthew Carley,62,W,N,15,Sat,Mar,2018,2017-18,1,2,5,4,0,0,4,3,1,0
24/Mar/2018,15:00,Sale,58,Worcester,25,AJ Bell Stadium,home,Andrew Jackson,83,W,N,15,Sat,Mar,2018,2017-18,1,0,8,6,2,0,3,2,2,0
24/Mar/2018,15:00,Worcester,25,Sale,58,AJ Bell Stadium,away,Andrew Jackson,83,L,N,15,Sat,Mar,2018,2017-18,0,1,3,2,2,0,8,6,2,0
24/Mar/2018,15:00,Saracens,24,Harlequins,11,London Stadium,home,Tom Foley,35,W,N,15,Sat,Mar,2018,2017-18,0,0,2,1,4,0,1,0,2,0
24/Mar/2018,15:00,Harlequins,11,Saracens,24,London Stadium,away,Tom Foley,35,L,N,15,Sat,Mar,2018,2017-18,0,0,1,0,2,0,2,1,4,0
24/Mar/2018,17:30,Newcastle,25,Northampton,22,St James' Park,home,JP Doyle,47,W,N,17,Sat,Mar,2018,2017-18,0,1,1,1,6,0,3,2,1,0
24/Mar/2018,17:30,Northampton,22,Newcastle,25,St James' Park,away,JP Doyle,47,L,N,17,Sat,Mar,2018,2017-18,1,0,3,2,1,0,1,1,6,0
25/Mar/2018,15:00,Leicester,16,Wasps,15,Welford Road,home,Luke Pearce,31,W,N,15,Sun,Mar,2018,2017-18,0,1,1,1,3,0,2,1,1,0
25/Mar/2018,15:00,Wasps,15,Leicester,16,Welford Road,away,Luke Pearce,31,L,N,15,Sun,Mar,2018,2017-18,1,0,2,1,1,0,1,1,3,0
06/Apr/2018,19:45,Sale,28,Wasps,27,AJ Bell Stadium,home,JP Doyle,55,W,N,19,Fri,Apr,2018,2017-18,1,1,4,1,2,0,3,3,2,0
06/Apr/2018,19:45,Wasps,27,Sale,28,AJ Bell Stadium,away,JP Doyle,55,L,N,19,Fri,Apr,2018,2017-18,1,1,3,3,2,0,4,1,2,0
07/Apr/2018,14:00,Bath,19,Leicester,34,Twickenham Stadium,home,Wayne Barnes,53,L,N,14,Sat,Apr,2018,2017-18,0,1,1,1,4,0,5,3,1,0
07/Apr/2018,14:00,Leicester,34,Bath,19,Twickenham Stadium,away,Wayne Barnes,53,W,N,14,Sat,Apr,2018,2017-18,1,0,5,3,1,0,1,1,4,0
07/Apr/2018,14:00,Northampton,13,Saracens,63,Franklin's Gardens,home,Craig Maxwell-Keys,76,L,N,14,Sat,Apr,2018,2017-18,0,1,1,1,2,0,9,6,2,0
07/Apr/2018,14:00,Saracens,63,Northampton,13,Franklin's Gardens,away,Craig Maxwell-Keys,76,W,N,14,Sat,Apr,2018,2017-18,1,0,9,6,2,0,1,1,2,0
07/Apr/2018,15:00,Harlequins,5,London Irish,35,Twickenham Stoop,home,Ian Tempest,40,L,N,15,Sat,Apr,2018,2017-18,0,1,1,0,0,0,4,3,3,0
07/Apr/2018,15:00,London Irish,35,Harlequins,5,Twickenham Stoop,away,Ian Tempest,40,W,N,15,Sat,Apr,2018,2017-18,1,0,4,3,3,0,1,0,0,0
07/Apr/2018,15:00,Worcester,27,Newcastle,13,Sixways,home,Christophe Ridley,40,W,N,15,Sat,Apr,2018,2017-18,0,0,3,3,2,0,1,1,2,0
07/Apr/2018,15:00,Newcastle,13,Worcester,27,Sixways,away,Christophe Ridley,40,L,N,15,Sat,Apr,2018,2017-18,0,0,1,1,2,0,3,3,2,0
08/Apr/2018,15:00,Exeter,46,Gloucester,10,Sandy Park,home,Thomas Foley,56,W,N,15,Sun,Apr,2018,2017-18,1,0,6,5,2,0,1,1,1,0
08/Apr/2018,15:00,Gloucester,10,Exeter,46,Sandy Park,away,Thomas Foley,56,L,N,15,Sun,Apr,2018,2017-18,0,1,1,1,1,0,6,5,2,0
13/Apr/2018,19:45,Newcastle,35,Sale,30,Kingston Park,home,Craig Maxwell-Keys,65,W,N,19,Fri,Apr,2018,2017-18,1,1,5,2,2,0,3,3,3,0
13/Apr/2018,19:45,Sale,30,Newcastle,35,Kingston Park,away,Craig Maxwell-Keys,65,L,N,19,Fri,Apr,2018,2017-18,1,1,3,3,3,0,5,2,2,0
14/Apr/2018,15:00,Gloucester,37,Harlequins,9,Kingsholm,home,Luke Pearce,46,W,N,15,Sat,Apr,2018,2017-18,1,0,4,4,3,0,0,0,3,0
14/Apr/2018,15:00,Harlequins,9,Gloucester,37,Kingsholm,away,Luke Pearce,46,L,N,15,Sat,Apr,2018,2017-18,0,1,0,0,3,0,4,4,3,0
14/Apr/2018,15:00,Leicester,21,Northampton,27,Welford Road,home,Matthew Carley,48,L,N,15,Sat,Apr,2018,2017-18,1,0,2,1,3,0,3,3,2,0
14/Apr/2018,15:00,Northampton,27,Leicester,21,Welford Road,away,Matthew Carley,48,W,N,15,Sat,Apr,2018,2017-18,0,1,3,3,2,0,2,1,3,0
14/Apr/2018,15:00,Wasps,30,Worcester,15,Ricoh Arena,home,Ian Tempest,45,W,N,15,Sat,Apr,2018,2017-18,1,0,4,2,2,0,2,1,1,0
14/Apr/2018,15:00,Worcester,15,Wasps,30,Ricoh Arena,away,Ian Tempest,45,L,N,15,Sat,Apr,2018,2017-18,0,1,2,1,1,0,4,2,2,0
15/Apr/2018,15:00,London Irish,5,Exeter,45,Madejski Stadium,home,JP Doyle,50,L,N,15,Sun,Apr,2018,2017-18,0,1,1,0,0,0,6,6,1,0
15/Apr/2018,15:00,Exeter,45,London Irish,5,Madejski Stadium,away,JP Doyle,50,W,N,15,Sun,Apr,2018,2017-18,1,0,6,6,1,0,1,0,0,0
15/Apr/2018,15:00,Saracens,41,Bath,6,Allianz Park,home,Karl Dickson,47,W,N,15,Sun,Apr,2018,2017-18,1,0,6,4,1,0,0,0,2,0
15/Apr/2018,15:00,Bath,6,Saracens,41,Allianz Park,away,Karl Dickson,47,L,N,15,Sun,Apr,2018,2017-18,0,1,0,0,2,0,6,4,1,0
27/Apr/2018,19:45,Leicester,23,Newcastle,25,Welford Road,home,Luke Pearce,48,L,N,19,Fri,Apr,2018,2017-18,1,0,2,2,3,0,3,2,2,0
27/Apr/2018,19:45,Newcastle,25,Leicester,23,Welford Road,away,Luke Pearce,48,W,N,19,Fri,Apr,2018,2017-18,0,1,3,2,2,0,2,2,3,0
28/Apr/2018,15:00,Exeter,34,Sale,19,Sandy Park,home,Karl Dickson,53,W,N,15,Sat,Apr,2018,2017-18,1,0,4,4,2,0,3,2,0,0
28/Apr/2018,15:00,Sale,19,Exeter,34,Sandy Park,away,Karl Dickson,53,L,N,15,Sat,Apr,2018,2017-18,0,1,3,2,0,0,4,4,2,0
28/Apr/2018,15:00,Gloucester,20,Bath,43,Kingsholm,home,Wayne Barnes,63,L,N,15,Sat,Apr,2018,2017-18,0,1,2,2,2,0,6,5,1,0
28/Apr/2018,15:00,Bath,43,Gloucester,20,Kingsholm,away,Wayne Barnes,63,W,N,15,Sat,Apr,2018,2017-18,1,0,6,5,1,0,2,2,2,0
28/Apr/2018,15:00,Worcester,44,Harlequins,13,Sixways,home,Craig Maxwell-Keys,57,W,N,15,Sat,Apr,2018,2017-18,1,0,7,3,1,0,1,1,2,0
28/Apr/2018,15:00,Harlequins,13,Worcester,44,Sixways,away,Craig Maxwell-Keys,57,L,N,15,Sat,Apr,2018,2017-18,0,1,1,1,2,0,7,3,1,0
29/Apr/2018,15:00,London Irish,14,Saracens,51,Madejski Stadium,home,Ian Tempest,65,L,N,15,Sun,Apr,2018,2017-18,0,1,2,2,0,0,7,5,2,0
29/Apr/2018,15:00,Saracens,51,London Irish,14,Madejski Stadium,away,Ian Tempest,65,W,N,15,Sun,Apr,2018,2017-18,1,0,7,5,2,0,2,2,0,0
29/Apr/2018,15:00,Wasps,36,Northampton,29,Ricoh Arena,home,Matthew Carley,65,W,N,15,Sun,Apr,2018,2017-18,1,2,4,2,4,0,4,3,1,0
29/Apr/2018,15:00,Northampton,29,Wasps,36,Ricoh Arena,away,Matthew Carley,65,L,N,15,Sun,Apr,2018,2017-18,2,1,4,3,1,0,4,2,4,0
05/May/2018,16:00,Bath,63,London Irish,19,Recreation Ground,home,Matthew Carley,82,W,N,16,Sat,May,2018,2017-18,1,0,9,9,0,0,3,2,0,0
05/May/2018,16:00,London Irish,19,Bath,63,Recreation Ground,away,Matthew Carley,82,L,N,16,Sat,May,2018,2017-18,0,1,3,2,0,0,9,9,0,0
05/May/2018,16:00,Harlequins,17,Exeter,41,Twickenham Stoop,home,Christophe Ridley,58,L,N,16,Sat,May,2018,2017-18,0,1,2,2,1,0,6,4,1,0
05/May/2018,16:00,Exeter,41,Harlequins,17,Twickenham Stoop,away,Christophe Ridley,58,W,N,16,Sat,May,2018,2017-18,1,0,6,4,1,0,2,2,1,0
05/May/2018,16:00,Newcastle,22,Wasps,39,Kingston Park,home,Ian Tempest,61,L,N,16,Sat,May,2018,2017-18,0,1,3,2,1,0,6,3,1,0
05/May/2018,16:00,Wasps,39,Newcastle,22,Kingston Park,away,Ian Tempest,61,W,N,16,Sat,May,2018,2017-18,1,0,6,3,1,0,3,2,1,0
05/May/2018,16:00,Northampton,32,Worcester,24,Franklin's Gardens,home,Luke Pearce,56,W,N,16,Sat,May,2018,2017-18,1,0,4,3,2,0,3,3,1,0
05/May/2018,16:00,Worcester,24,Northampton,32,Franklin's Gardens,away,Luke Pearce,56,L,N,16,Sat,May,2018,2017-18,0,1,3,3,1,0,4,3,2,0
05/May/2018,16:00,Sale,13,Leicester,35,AJ Bell Stadium,home,Wayne Barnes,48,L,N,16,Sat,May,2018,2017-18,0,1,1,1,2,0,4,3,2,1
05/May/2018,16:00,Leicester,35,Sale,13,AJ Bell Stadium,away,Wayne Barnes,48,W,N,16,Sat,May,2018,2017-18,1,0,4,3,2,1,1,1,2,0
05/May/2018,16:00,Saracens,62,Gloucester,12,Allianz Park,home,Craig Maxwell-Keys,74,W,N,16,Sat,May,2018,2017-18,1,0,9,6,1,0,2,1,0,0
05/May/2018,16:00,Gloucester,12,Saracens,62,Allianz Park,away,Craig Maxwell-Keys,74,L,N,16,Sat,May,2018,2017-18,0,1,2,1,0,0,9,6,1,0
19/May/2018,12:30,Saracens,57,Wasps,33,Allianz Park,home,JP Doyle,90,W,N,12,Sat,May,2018,2017-18,0,0,6,6,5,0,5,4,0,0
19/May/2018,12:30,Wasps,33,Saracens,57,Allianz Park,away,JP Doyle,90,L,N,12,Sat,May,2018,2017-18,0,0,5,4,0,0,6,6,5,0
19/May/2018,15:30,Exeter,36,Newcastle,5,Sandy Park,home,Matthew Carley,41,W,N,15,Sat,May,2018,2017-18,0,0,3,3,5,0,1,0,0,0
19/May/2018,15:30,Newcastle,5,Exeter,36,Sandy Park,away,Matthew Carley,41,L,N,15,Sat,May,2018,2017-18,0,0,1,0,0,0,3,3,5,0
26/May/2018,15:00,Exeter,10,Saracens,27,"Twickenham Stadium, London",home,Wayne Barnes,37,L,N,15,Sat,May,2018,2017-18,0,0,1,1,1,0,4,2,1,0
26/May/2018,15:00,Saracens,27,Exeter,10,"Twickenham Stadium, London",away,Wayne Barnes,37,W,N,15,Sat,May,2018,2017-18,0,0,4,2,1,0,1,1,1,0
