,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByVenue,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByVenue,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgTotalScoreByVenue,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgHomeScoreByTeamByVenue,avgHomeScoreByTeamAgainstOpponent,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason,avgAwayScoreByTeamByVenue,avgAwayScoreByTeamAgainstOpponent,avgHomeLast5Results,avgAwayLast5Results,avgHomeLast3ResultsAgainstOpponent,avgAwayLast3ResultsAgainstOpponent,homeWinPercentage,awayWinPercentage
65,2010-10-31,15:00,Leeds,8,Wasps,17,Headingley,Dean Richards,25,A,Oct,2010,2010-11,23.66,18.72,42.38,21.94,23.75,23.46,12.73,12.73,18.72,18.05,18.07,21.18,16.33,40.66,41.8,41.53,33.91,5.5,10.25,12.73,12.73,8.0,16.5,16.0,12.82,17.0,17.0,15.0,19.0,8.0,17.0,27.27272727272727%,21.21212121212121%
66,2011-03-27,13:45,Northampton,39,Wasps,3,Franklin's Gardens,N/A,42,H,Mar,2011,2010-11,23.66,18.72,42.38,24.96,23.01,23.46,26.85,26.85,18.31,18.59,18.07,17.45,16.33,43.27,41.59,41.53,44.3,29.75,27.92,29.18,26.85,31.67,13.67,11.55,12.82,8.0,8.0,26.2,19.0,31.67,8.0,72.72727272727273%,21.21212121212121%
67,2012-03-24,17:45,Northampton,32,Wasps,15,Franklin's Gardens,Tim Wigglesworth,47,H,Mar,2012,2011-12,23.66,18.72,42.38,24.96,22.83,22.71,26.85,26.85,18.31,18.33,18.7,17.45,16.33,43.27,41.17,41.41,44.3,29.75,24.18,28.27,26.85,31.67,13.67,20.09,15.55,8.0,8.0,26.2,19.0,31.67,8.0,72.72727272727273%,21.21212121212121%
68,2012-09-28,19:45,Northampton,24,Wasps,6,Franklin's Gardens,N/A,30,H,Sep,2012,2012-13,23.66,18.72,42.38,25.85,22.83,24.81,26.85,26.85,19.7,18.33,19.37,17.45,16.33,45.54,41.17,44.19,44.3,26.0,24.18,23.09,26.85,31.67,17.0,20.09,20.64,8.0,8.0,26.2,19.0,31.67,8.0,72.72727272727273%,21.21212121212121%
69,2010-11-27,17:30,Bath,6,Wasps,11,Recreation Ground,Dean Richards,17,A,Nov,2010,2010-11,23.66,18.72,42.38,21.95,23.75,23.46,20.5,22.42,16.26,18.05,18.07,17.64,16.33,38.21,41.8,41.53,38.14,13.25,14.6,20.0,20.5,17.67,17.33,16.0,12.82,11.5,15.33,34.0,19.0,17.67,15.33,66.66666666666666%,21.21212121212121%
70,2012-04-21,14:15,Bath,17,Wasps,12,Recreation Ground,Dave Pearson,29,H,Apr,2012,2011-12,23.66,18.72,42.38,25.1,22.83,22.71,20.5,22.42,22.75,18.33,18.7,17.64,16.33,47.85,41.17,41.41,38.14,22.25,20.75,21.0,20.5,17.67,14.25,20.09,15.55,11.5,15.33,34.0,19.0,17.67,15.33,66.66666666666666%,21.21212121212121%
71,2012-09-08,14:15,Bath,30,Wasps,23,The Recreation Ground,N/A,53,H,Sep,2012,2012-13,23.66,18.72,42.38,25.85,22.83,24.81,26.27,22.42,19.7,18.33,19.37,18.82,16.33,45.54,41.17,44.19,45.09,25.0,20.75,26.27,26.27,17.67,17.0,20.09,20.64,23.0,15.33,34.0,19.0,17.67,15.33,66.66666666666666%,21.21212121212121%
72,2010-09-25,14:30,Gloucester,22,Wasps,20,Kingsholm,N/A,42,H,Sep,2010,2010-11,23.66,18.72,42.38,25.85,23.75,23.46,25.88,25.88,19.7,18.05,18.07,18.06,16.33,45.54,41.8,41.53,43.94,24.0,23.0,30.73,25.88,30.0,17.0,16.0,12.82,17.33,17.33,20.2,19.0,30.0,17.33,78.78787878787878%,21.21212121212121%
73,2011-12-26,15:00,Gloucester,39,Wasps,10,Kingsholm,Greg Garner,49,H,Dec,2011,2011-12,23.66,18.72,42.38,20.06,23.01,22.71,25.88,25.88,18.17,18.59,18.7,18.06,16.33,38.22,41.59,41.41,43.94,28.5,31.5,25.18,25.88,30.0,18.25,11.55,15.55,17.33,17.33,20.2,19.0,30.0,17.33,78.78787878787878%,21.21212121212121%
74,2012-09-22,15:15,Gloucester,29,Wasps,22,Kingsholm,N/A,51,H,Sep,2012,2012-13,23.66,18.72,42.38,25.85,22.83,24.81,25.88,25.88,19.7,18.33,19.37,18.06,16.33,45.54,41.17,44.19,43.94,24.0,23.64,21.73,25.88,30.0,17.0,20.09,20.64,17.33,17.33,20.2,19.0,30.0,17.33,78.78787878787878%,21.21212121212121%
75,2011-02-19,17:30,Leicester,21,Wasps,12,Welford Road,N/A,33,H,Feb,2011,2010-11,23.66,18.72,42.38,22.33,23.01,23.46,28.86,28.79,17.78,18.59,18.07,18.0,16.33,40.11,41.59,41.53,46.86,29.5,24.08,29.69,28.86,25.0,20.5,11.55,12.82,13.0,13.0,37.0,19.0,25.0,13.0,76.31578947368422%,21.21212121212121%
76,2012-01-07,17:00,Leicester,19,Wasps,11,Welford Road,Tim Wigglesworth,30,H,Jan,2012,2011-12,23.66,18.72,42.38,20.79,22.83,22.71,28.86,28.79,16.29,18.33,18.7,18.0,16.33,37.07,41.17,41.41,46.86,24.67,26.38,28.75,28.86,25.0,10.5,20.09,15.55,13.0,13.0,37.0,19.0,25.0,13.0,76.31578947368422%,21.21212121212121%
77,2013-04-14,15:45,Leicester,35,Wasps,16,Welford Road,JP Doyle,51,H,Apr,2013,2012-13,23.66,18.72,42.38,25.1,26.89,24.81,28.86,28.79,22.75,20.49,19.37,18.0,16.33,47.85,47.38,44.19,46.86,38.0,34.29,27.92,28.86,25.0,14.25,19.0,20.64,13.0,13.0,37.0,19.0,25.0,13.0,76.31578947368422%,21.21212121212121%
78,2011-01-08,15:00,Harlequins,17,Wasps,10,Twickenham Stoop,N/A,27,H,Jan,2011,2010-11,23.66,18.72,42.38,20.79,23.01,23.46,26.55,26.23,16.29,18.59,18.07,16.61,16.33,37.07,41.59,41.53,43.16,17.0,27.45,25.55,26.55,22.0,10.5,11.55,12.82,14.67,14.67,20.4,19.0,22.0,14.67,74.28571428571429%,21.21212121212121%
79,2012-04-14,16:30,Harlequins,33,Wasps,17,Twickenham Stoop,N/A,50,H,Apr,2012,2011-12,23.66,18.72,42.38,25.1,22.83,22.71,26.55,26.23,22.75,18.33,18.7,16.61,16.33,47.85,41.17,41.41,43.16,25.5,26.92,28.15,26.55,22.0,14.25,20.09,15.55,14.67,14.67,20.4,19.0,22.0,14.67,74.28571428571429%,21.21212121212121%
80,2013-02-09,20:00,Harlequins,16,Wasps,17,Twickenham Stoop,JP Doyle,33,A,Feb,2013,2012-13,23.66,18.72,42.38,22.33,26.89,24.81,26.55,26.23,17.78,20.49,19.37,16.61,16.33,40.11,47.38,44.19,43.16,21.6,20.4,24.64,26.55,22.0,20.5,19.0,20.64,14.67,14.67,20.4,19.0,22.0,14.67,74.28571428571429%,21.21212121212121%
81,2010-12-26,15:00,Saracens,13,Wasps,6,Wembley Stadium,N/A,19,H,Dec,2010,2010-11,23.66,18.72,42.38,20.06,23.75,23.46,13.67,23.77,18.17,18.05,18.07,13.0,16.33,38.22,41.8,41.53,26.67,19.8,21.0,22.33,13.67,19.0,18.25,16.0,12.82,6.0,16.67,29.0,19.0,19.0,16.67,80.0%,21.21212121212121%
82,2011-09-03,16:30,Saracens,15,Wasps,20,Twickenham Stadium,N/A,35,A,Sep,2011,2011-12,23.66,18.72,42.38,25.85,23.01,22.71,26.23,23.77,19.7,18.59,18.7,22.77,16.33,45.54,41.59,41.41,49.0,22.33,21.64,21.18,27.5,19.0,17.0,11.55,15.55,20.0,16.67,29.0,19.0,19.0,16.67,80.0%,21.21212121212121%
83,2012-11-04,14:15,Saracens,29,Wasps,24,Vicarage Road,N/A,53,H,Nov,2012,2012-13,23.66,18.72,42.38,21.95,22.83,24.81,23.61,23.77,16.26,18.33,19.37,13.57,16.33,38.21,41.17,44.19,37.17,26.0,23.64,27.58,23.61,19.0,17.33,20.09,20.64,24.0,16.67,29.0,19.0,19.0,16.67,80.0%,21.21212121212121%
84,2011-10-28,19:45,Worcester,12,Wasps,14,Sixways,Greg Garner,26,A,Oct,2011,2011-12,23.66,18.72,42.38,21.94,23.01,22.71,18.64,18.64,18.72,18.59,18.7,17.59,16.33,40.66,41.59,41.41,36.23,17.5,14.17,16.64,18.64,20.5,16.5,11.55,15.55,18.5,18.5,21.0,19.0,20.5,18.5,50.0%,21.21212121212121%
85,2013-03-01,20:00,Worcester,29,Wasps,23,Sixways,Greg Garner,52,H,Mar,2013,2012-13,23.66,18.72,42.38,24.96,26.89,24.81,18.64,18.64,18.31,20.49,19.37,17.59,16.33,43.27,47.38,44.19,36.23,22.0,21.0,20.64,18.64,20.5,13.67,19.0,20.64,18.5,18.5,21.0,19.0,20.5,18.5,50.0%,21.21212121212121%
86,2010-09-10,20:00,Newcastle,29,Wasps,17,Kingston Park,N/A,46,H,Sep,2010,2010-11,23.66,18.72,42.38,25.85,23.75,23.46,16.73,16.73,19.7,18.05,18.07,19.5,16.33,45.54,41.8,41.53,36.23,19.0,16.5,18.09,16.73,22.0,17.0,16.0,12.82,13.5,13.5,12.6,19.0,22.0,13.5,31.818181818181817%,21.21212121212121%
87,2011-10-02,15:30,Newcastle,15,Wasps,10,Kingston Park,Sean Davey,25,H,Oct,2011,2011-12,23.66,18.72,42.38,21.94,23.01,22.71,16.73,16.73,18.72,18.59,18.7,19.5,16.33,40.66,41.59,41.41,36.23,14.0,18.38,15.36,16.73,22.0,16.5,11.55,15.55,13.5,13.5,12.6,19.0,22.0,13.5,31.818181818181817%,21.21212121212121%
88,2012-12-29,15:00,London Welsh,15,Wasps,34,Kassam Stadium,N/A,49,A,Dec,2012,2012-13,23.66,18.72,42.38,20.06,22.83,24.81,20.91,20.91,18.17,18.33,19.37,25.73,16.33,38.22,41.17,44.19,46.64,15.0,18.86,20.91,20.91,15.0,18.25,20.09,20.64,34.0,34.0,22.6,19.0,15.0,34.0,36.36363636363637%,21.21212121212121%
89,2010-11-19,19:45,Sale,10,Northampton,19,Edgeley Park,N/A,29,A,Nov,2010,2010-11,23.66,18.72,42.38,21.95,23.75,23.46,21.29,20.88,16.26,18.05,18.07,22.81,20.46,38.21,41.8,41.53,44.1,17.5,22.5,21.45,21.29,18.33,20.5,23.25,17.92,20.0,22.33,21.8,24.0,18.33,22.33,54.54545454545454%,51.35135135135135%
90,2011-09-23,19:45,Sale,29,Northampton,21,Edgeley Park,Tim Wigglesworth,50,H,Sep,2011,2011-12,23.66,18.72,42.38,25.85,23.01,22.71,21.29,20.88,19.7,18.59,18.7,22.81,20.46,45.54,41.59,41.41,44.1,25.0,21.62,21.0,21.29,18.33,16.57,17.14,20.92,20.0,22.33,21.8,24.0,18.33,22.33,54.54545454545454%,51.35135135135135%
91,2012-11-30,20:00,Sale,16,Northampton,27,Salford City Stadium,N/A,43,A,Nov,2012,2012-13,23.66,18.72,42.38,21.95,22.83,24.81,20.18,20.88,16.26,18.33,19.37,20.27,20.46,38.21,41.17,44.19,40.45,17.5,19.0,20.18,20.18,18.33,20.5,20.58,22.38,27.0,22.33,21.8,24.0,18.33,22.33,54.54545454545454%,51.35135135135135%
92,2010-10-24,14:45,Wasps,10,Northampton,37,Adams Park,N/A,47,A,Oct,2010,2010-11,23.66,18.72,42.38,21.94,23.75,23.46,22.7,23.03,18.72,18.05,18.07,20.67,20.46,40.66,41.8,41.53,43.37,19.0,26.6,25.82,22.7,15.67,27.0,23.25,17.92,29.0,29.0,24.6,24.0,15.67,29.0,51.515151515151516%,51.35135135135135%
93,2011-11-06,14:15,Wasps,13,Northampton,24,Adams Park,Tim Wigglesworth,37,A,Nov,2011,2011-12,23.66,18.72,42.38,21.95,23.01,22.71,22.7,23.03,16.26,18.59,18.7,20.67,20.46,38.21,41.59,41.41,43.37,20.0,23.64,17.45,22.7,15.67,20.5,17.14,20.92,29.0,29.0,24.6,24.0,15.67,29.0,51.515151515151516%,51.35135135135135%
94,2013-03-23,15:15,Wasps,24,Northampton,26,Adams Park,David Rose,50,A,Mar,2013,2012-13,23.66,18.72,42.38,24.96,26.89,24.81,22.7,23.03,18.31,20.49,19.37,20.67,20.46,43.27,47.38,44.19,43.37,22.0,24.6,25.82,22.7,15.67,19.2,25.29,22.38,29.0,29.0,24.6,24.0,15.67,29.0,51.515151515151516%,51.35135135135135%
95,2011-04-23,15:00,London Irish,20,Northampton,26,Madejski Stadium,N/A,46,A,Apr,2011,2010-11,23.66,18.72,42.38,25.1,23.01,23.46,28.48,28.48,22.75,18.59,18.07,22.68,20.46,47.85,41.59,41.53,51.16,27.75,26.67,26.82,28.48,27.33,22.4,17.14,17.92,24.33,24.33,33.0,24.0,27.33,24.33,60.60606060606061%,51.35135135135135%
96,2012-02-26,13:15,London Irish,23,Northampton,30,Madejski Stadium,Andrew Small,53,A,Feb,2012,2011-12,23.66,18.72,42.38,22.33,22.83,22.71,28.48,28.48,17.78,18.33,18.7,22.68,20.46,40.11,41.17,41.41,51.16,24.0,27.82,29.18,28.48,27.33,22.25,20.58,20.92,24.33,24.33,33.0,24.0,27.33,24.33,60.60606060606061%,51.35135135135135%
97,2012-10-06,15:00,London Irish,39,Northampton,17,Madejski Stadium,N/A,56,H,Oct,2012,2012-13,23.66,18.72,42.38,21.94,22.83,24.81,28.48,28.48,18.72,18.33,19.37,22.68,20.46,40.66,41.17,44.19,51.16,33.33,27.82,29.45,28.48,27.33,27.0,20.58,22.38,24.33,24.33,33.0,24.0,27.33,24.33,60.60606060606061%,51.35135135135135%
98,2011-03-06,15:00,Exeter,30,Northampton,9,Sandy Park,N/A,39,H,Mar,2011,2010-11,23.66,18.72,42.38,24.96,23.01,23.46,21.88,21.88,18.31,18.59,18.07,15.18,20.46,43.27,41.59,41.53,37.06,23.5,18.0,18.09,21.88,21.33,19.2,17.14,17.92,19.0,19.0,28.4,24.0,21.33,19.0,63.63636363636363%,51.35135135135135%
99,2012-04-22,14:00,Exeter,15,Northampton,18,Sandy Park,Andrew Small,33,A,Apr,2012,2011-12,23.66,18.72,42.38,25.1,22.83,22.71,21.88,21.88,22.75,18.33,18.7,15.18,20.46,47.85,41.17,41.41,37.06,18.0,24.73,18.82,21.88,21.33,22.4,20.58,20.92,19.0,19.0,28.4,24.0,21.33,19.0,63.63636363636363%,51.35135135135135%
100,2013-01-05,15:00,Exeter,19,Northampton,30,Sandy Park,Greg Garner,49,A,Jan,2013,2012-13,23.66,18.72,42.38,20.79,26.89,24.81,21.88,21.88,16.29,20.49,19.37,15.18,20.46,37.07,47.38,44.19,37.06,17.0,28.4,28.73,21.88,21.33,23.0,25.29,22.38,19.0,19.0,28.4,24.0,21.33,19.0,63.63636363636363%,51.35135135135135%
101,2011-03-12,15:00,Leeds,13,Northampton,23,Headingley,N/A,36,A,Mar,2011,2010-11,23.66,18.72,42.38,24.96,23.01,23.46,12.73,12.73,18.31,18.59,18.07,21.18,20.46,43.27,41.59,41.53,33.91,20.0,14.14,12.73,12.73,13.0,19.2,17.14,17.92,23.0,23.0,15.0,24.0,13.0,23.0,27.27272727272727%,51.35135135135135%
102,2011-02-19,15:00,Bath,38,Northampton,8,Recreation Ground,N/A,46,H,Feb,2011,2010-11,23.66,18.72,42.38,22.33,23.01,23.46,20.5,22.42,17.78,18.59,18.07,17.64,20.46,40.11,41.59,41.53,38.14,30.2,22.55,20.0,20.5,19.33,22.25,17.14,17.92,17.0,17.33,34.0,24.0,19.33,17.33,66.66666666666666%,51.35135135135135%
103,2012-03-31,17:30,Bath,6,Northampton,26,Recreation Ground,Martin Fox,32,A,Mar,2012,2011-12,23.66,18.72,42.38,24.96,22.83,22.71,20.5,22.42,18.31,18.33,18.7,17.64,20.46,43.27,41.17,41.41,38.14,23.8,20.75,21.0,20.5,19.33,19.2,20.58,20.92,17.0,17.33,34.0,24.0,19.33,17.33,66.66666666666666%,51.35135135135135%
104,2012-09-14,19:45,Bath,14,Northampton,18,The Recreation Ground,N/A,32,A,Sep,2012,2012-13,23.66,18.72,42.38,25.85,22.83,24.81,26.27,22.42,19.7,18.33,19.37,18.82,20.46,45.54,41.17,44.19,45.09,25.0,20.75,26.27,26.27,19.33,16.57,20.58,22.38,18.0,17.33,34.0,24.0,19.33,17.33,66.66666666666666%,51.35135135135135%
105,2011-04-19,19:45,Gloucester,27,Northampton,15,Kingsholm,N/A,42,H,Apr,2011,2010-11,23.66,18.72,42.38,25.1,23.01,23.46,25.88,25.88,22.75,18.59,18.07,18.06,20.46,47.85,41.59,41.53,43.94,25.6,31.5,30.73,25.88,24.33,22.4,17.14,17.92,21.0,21.0,20.2,24.0,24.33,21.0,78.78787878787878%,51.35135135135135%
106,2012-02-11,14:15,Gloucester,27,Northampton,24,Kingsholm,N/A,51,H,Feb,2012,2011-12,23.66,18.72,42.38,22.33,22.83,22.71,25.88,25.88,17.78,18.33,18.7,18.06,20.46,40.11,41.17,41.41,43.94,27.0,23.64,25.18,25.88,24.33,22.25,20.58,20.92,21.0,21.0,20.2,24.0,24.33,21.0,78.78787878787878%,51.35135135135135%
107,2012-09-01,15:00,Gloucester,19,Northampton,24,Kingsholm,N/A,43,A,Sep,2012,2012-13,23.66,18.72,42.38,25.85,22.83,24.81,25.88,25.88,19.7,18.33,19.37,18.06,20.46,45.54,41.17,44.19,43.94,24.0,23.64,21.73,25.88,24.33,16.57,20.58,22.38,21.0,21.0,20.2,24.0,24.33,21.0,78.78787878787878%,51.35135135135135%
108,2011-01-08,15:00,Leicester,27,Northampton,16,Welford Road,N/A,43,H,Jan,2011,2010-11,23.66,18.72,42.38,20.79,23.01,23.46,28.86,28.79,16.29,18.59,18.07,18.0,20.46,37.07,41.59,41.53,46.86,24.67,24.08,29.69,28.86,24.2,23.0,17.14,17.92,14.0,14.6,37.0,24.0,27.67,18.0,76.31578947368422%,51.35135135135135%
109,2011-05-14,15:15,Leicester,11,Northampton,3,Welford Road,Wayne Barnes,14,H,May,2011,2010-11,23.66,18.72,42.38,28.26,23.01,23.46,28.86,28.79,17.96,18.59,18.07,18.0,20.46,46.22,41.59,41.53,46.86,26.88,24.08,29.69,28.86,24.2,17.8,17.14,17.92,14.0,14.6,37.0,24.0,27.67,18.0,76.31578947368422%,51.35135135135135%
110,2011-12-03,14:15,Leicester,30,Northampton,25,Welford Road,Wayne Barnes,55,H,Dec,2011,2011-12,23.66,18.72,42.38,20.06,23.01,22.71,28.86,28.79,18.17,18.59,18.7,18.0,20.46,38.22,41.59,41.41,46.86,29.5,24.08,28.75,28.86,24.2,24.33,17.14,20.92,14.0,14.6,37.0,24.0,27.67,18.0,76.31578947368422%,51.35135135135135%
111,2012-11-03,14:15,Leicester,16,Northampton,12,Welford Road,N/A,28,H,Nov,2012,2012-13,23.66,18.72,42.38,21.95,22.83,24.81,28.86,28.79,16.26,18.33,19.37,18.0,20.46,38.21,41.17,44.19,46.86,25.5,26.38,27.92,28.86,24.2,20.5,20.58,22.38,14.0,14.6,37.0,24.0,27.67,18.0,76.31578947368422%,51.35135135135135%
112,2013-05-25,15:00,Leicester,37,Northampton,17,Twickenham Stadium,Wayne Barnes,54,H,May,2013,2012-13,23.66,18.72,42.38,28.26,26.89,24.81,26.23,28.79,17.96,20.49,19.37,22.77,20.46,46.22,47.38,44.19,49.0,26.88,34.29,27.92,27.5,24.2,17.8,25.29,22.38,17.0,14.6,37.0,24.0,27.67,18.0,76.31578947368422%,51.35135135135135%
113,2010-09-11,13:30,Harlequins,16,Northampton,20,Twickenham Stoop,Andrew Small,36,A,Sep,2010,2010-11,23.66,18.72,42.38,25.85,23.75,23.46,26.55,26.23,19.7,18.05,18.07,16.61,20.46,45.54,41.8,41.53,43.16,31.0,27.33,25.55,26.55,22.25,16.57,23.25,17.92,18.75,18.75,20.4,24.0,24.33,18.33,74.28571428571429%,51.35135135135135%
114,2011-09-09,19:45,Harlequins,26,Northampton,13,Twickenham Stoop,Greg Garner,39,H,Sep,2011,2011-12,23.66,18.72,42.38,25.85,23.01,22.71,26.55,26.23,19.7,18.59,18.7,16.61,20.46,45.54,41.59,41.41,43.16,31.0,27.45,28.15,26.55,22.25,16.57,17.14,20.92,18.75,18.75,20.4,24.0,24.33,18.33,74.28571428571429%,51.35135135135135%
115,2012-05-12,14:45,Harlequins,25,Northampton,23,Twickenham Stoop,Andrew Small (England),48,H,May,2012,2011-12,23.66,18.72,42.38,28.26,22.83,22.71,26.55,26.23,17.96,18.33,18.7,16.61,20.46,46.22,41.17,41.41,43.16,22.5,26.92,28.15,26.55,22.25,17.8,20.58,20.92,18.75,18.75,20.4,24.0,24.33,18.33,74.28571428571429%,51.35135135135135%
116,2013-05-04,15:00,Harlequins,22,Northampton,19,Twickenham Stoop,Tim Wigglesworth,41,H,May,2013,2012-13,23.66,18.72,42.38,28.26,26.89,24.81,26.55,26.23,17.96,20.49,19.37,16.61,20.46,46.22,47.38,44.19,43.16,22.5,20.4,24.64,26.55,22.25,17.8,25.29,22.38,18.75,18.75,20.4,24.0,24.33,18.33,74.28571428571429%,51.35135135135135%
117,2010-09-26,15:00,Saracens,24,Northampton,17,Vicarage Road,N/A,41,H,Sep,2010,2010-11,23.66,18.72,42.38,25.85,23.75,23.46,23.61,23.77,19.7,18.05,18.07,13.57,20.46,45.54,41.8,41.53,37.17,22.33,21.0,22.33,23.61,18.0,16.57,23.25,17.92,14.5,18.0,29.0,24.0,16.0,18.33,80.0%,51.35135135135135%
118,2012-03-04,17:00,Saracens,18,Northampton,12,Vicarage Road,N/A,30,H,Mar,2012,2011-12,23.66,18.72,42.38,24.96,22.83,22.71,23.61,23.77,18.31,18.33,18.7,13.57,20.46,43.27,41.17,41.41,37.17,24.6,23.64,21.18,23.61,18.0,19.2,20.58,20.92,14.5,18.0,29.0,24.0,16.0,18.33,80.0%,51.35135135135135%
119,2012-12-30,14:15,Saracens,17,Northampton,16,Stadium mk,N/A,33,H,Dec,2012,2012-13,23.66,18.72,42.38,20.06,22.83,24.81,17.0,23.77,18.17,18.33,19.37,16.0,20.46,38.22,41.17,44.19,33.0,19.8,23.64,27.58,17.0,18.0,24.33,20.58,22.38,16.0,18.0,29.0,24.0,16.0,18.33,80.0%,51.35135135135135%
120,2013-05-12,15:00,Saracens,13,Northampton,27,Allianz Park,JP Doyle,40,A,May,2013,2012-13,23.66,18.72,42.38,28.26,26.89,24.81,29.33,23.77,17.96,20.49,19.37,15.83,20.46,46.22,47.38,44.19,45.17,22.0,29.71,27.58,29.33,18.0,17.8,25.29,22.38,27.0,18.0,29.0,24.0,16.0,18.33,80.0%,51.35135135135135%
121,2011-09-30,19:45,Worcester,12,Northampton,3,Sixways,N/A,15,H,Sep,2011,2011-12,23.66,18.72,42.38,25.85,23.01,22.71,18.64,18.64,19.7,18.59,18.7,17.59,20.46,45.54,41.59,41.41,36.23,19.67,14.17,16.64,18.64,15.0,16.57,17.14,20.92,15.0,15.0,21.0,24.0,15.0,15.0,50.0%,51.35135135135135%
122,2013-02-16,15:00,Worcester,18,Northampton,27,Sixways,Greg Garner,45,A,Feb,2013,2012-13,23.66,18.72,42.38,22.33,26.89,24.81,18.64,18.64,17.78,20.49,19.37,17.59,20.46,40.11,47.38,44.19,36.23,17.0,21.0,20.64,18.64,15.0,22.25,25.29,22.38,15.0,15.0,21.0,24.0,15.0,15.0,50.0%,51.35135135135135%
123,2011-04-15,19:45,Newcastle,15,Northampton,22,Kingston Park,Greg Garner,37,A,Apr,2011,2010-11,23.66,18.72,42.38,25.1,23.01,23.46,16.73,16.73,22.75,18.59,18.07,19.5,20.46,47.85,41.59,41.53,36.23,14.2,18.38,18.09,16.73,14.5,22.4,17.14,17.92,27.0,27.0,12.6,24.0,14.5,27.0,31.818181818181817%,51.35135135135135%
124,2011-12-31,14:00,Newcastle,14,Northampton,32,Kingston Park,Tim Wigglesworth,46,A,Dec,2011,2011-12,23.66,18.72,42.38,20.06,23.01,22.71,16.73,16.73,18.17,18.59,18.7,19.5,20.46,38.22,41.59,41.41,36.23,20.0,18.38,15.36,16.73,14.5,24.33,17.14,20.92,27.0,27.0,12.6,24.0,14.5,27.0,31.818181818181817%,51.35135135135135%
125,2013-04-14,15:00,London Welsh,14,Northampton,31,Kassam Stadium,Greg Garner,45,A,Apr,2013,2012-13,23.66,18.72,42.38,25.1,26.89,24.81,20.91,20.91,22.75,20.49,19.37,25.73,20.46,47.85,47.38,44.19,46.64,14.0,24.5,20.91,20.91,14.0,22.4,25.29,22.38,31.0,31.0,22.6,24.0,14.0,31.0,36.36363636363637%,51.35135135135135%
126,2011-01-02,15:00,Sale,28,Saracens,22,Edgeley Park,N/A,50,H,Jan,2011,2010-11,23.66,18.72,42.38,20.79,23.01,23.46,21.29,20.88,16.29,18.59,18.07,22.81,21.03,37.07,41.59,41.53,44.1,28.0,21.62,21.45,21.29,17.67,22.0,23.38,20.83,33.5,30.0,21.8,23.0,17.67,30.0,54.54545454545454%,71.42857142857143%
127,2012-03-23,19:45,Sale,9,Saracens,45,Edgeley Park,Andrew Small,54,A,Mar,2012,2011-12,23.66,18.72,42.38,24.96,22.83,22.71,21.29,20.88,18.31,18.33,18.7,22.81,21.03,43.27,41.17,41.41,44.1,12.67,19.0,21.0,21.29,17.67,27.33,19.38,22.58,33.5,30.0,21.8,23.0,17.67,30.0,54.54545454545454%,71.42857142857143%
128,2012-09-08,16:30,Sale,16,Saracens,23,Salford City Stadium,N/A,39,A,Sep,2012,2012-13,23.66,18.72,42.38,25.85,22.83,24.81,20.18,20.88,19.7,18.33,19.37,20.27,21.03,45.54,41.17,44.19,40.45,25.0,19.0,20.18,20.18,17.67,24.71,19.38,19.55,23.0,30.0,21.8,23.0,17.67,30.0,54.54545454545454%,71.42857142857143%
129,2011-02-27,13:00,Wasps,15,Saracens,26,Adams Park,N/A,41,A,Feb,2011,2010-11,23.66,18.72,42.38,22.33,23.01,23.46,22.7,23.03,17.78,18.59,18.07,20.67,21.03,40.11,41.59,41.53,43.37,17.2,23.64,25.82,22.7,15.0,22.67,23.38,20.83,23.33,23.33,24.6,23.0,15.0,23.33,51.515151515151516%,71.42857142857143%
130,2012-02-12,13:15,Wasps,17,Saracens,22,Adams Park,Greg Garner,39,A,Feb,2012,2011-12,23.66,18.72,42.38,22.33,22.83,22.71,22.7,23.03,17.78,18.33,18.7,20.67,21.03,40.11,41.17,41.41,43.37,17.2,20.33,17.45,22.7,15.0,22.67,19.38,22.58,23.33,23.33,24.6,23.0,15.0,23.33,51.515151515151516%,71.42857142857143%
131,2013-03-30,15:00,Wasps,13,Saracens,22,Adams Park,Martin Fox,35,A,Mar,2013,2012-13,23.66,18.72,42.38,24.96,26.89,24.81,22.7,23.03,18.31,20.49,19.37,20.67,21.03,43.27,47.38,44.19,43.37,22.0,24.6,25.82,22.7,15.0,27.33,23.25,19.55,23.33,23.33,24.6,23.0,15.0,23.33,51.515151515151516%,71.42857142857143%
132,2010-09-04,14:00,London Irish,33,Saracens,16,Twickenham Stadium,Andrew Small,49,H,Sep,2010,2010-11,23.66,18.72,42.38,25.85,23.75,23.46,26.23,28.48,19.7,18.05,18.07,22.77,21.03,45.54,41.8,41.53,49.0,31.0,29.8,26.82,28.5,27.0,24.71,17.4,20.83,19.0,20.0,33.0,23.0,27.0,20.0,60.60606060606061%,71.42857142857143%
