,date,team1Name,team2Name,venue,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
311,2017-03-04,Harlequins,Gloucester,Kingsholm,Greg Garner,W,Sat,Mar,2016-17,23.6,21.4,25.8,24.8,0.4,0.2,0.4,0.4,2.6,2.0,2.2,0.0,2.0,1.2,3.0,0.0,2.6,2.2,2.8,0.0,3.0,2.2,1.8,0.0,1,0.0,0,7,8
416,2017-03-04,Gloucester,Harlequins,Kingsholm,Greg Garner,L,Sat,Mar,2016-17,25.8,24.8,23.6,21.4,0.4,0.4,0.4,0.2,2.6,2.2,2.8,0.0,3.0,2.2,1.8,0.0,2.6,2.0,2.2,0.0,2.0,1.2,3.0,0.0,0,0.0,0,8,7
57,2017-03-04,Wasps,Bath,Recreation Ground,JP Doyle,W,Sat,Mar,2016-17,30.8,27.4,19.6,19.0,0.8,1.0,0.8,0.2,4.0,3.0,1.6,0.0,3.4,2.8,1.6,0.0,2.0,1.2,2.4,0.0,2.0,1.8,1.6,0.2,1,1.0,0,3,9
1134,2017-03-04,Bath,Wasps,Recreation Ground,JP Doyle,L,Sat,Mar,2016-17,19.6,19.0,30.8,27.4,0.8,0.2,0.8,1.0,2.0,1.2,2.4,0.0,2.0,1.8,1.6,0.2,4.0,3.0,1.6,0.0,3.4,2.8,1.6,0.0,0,0.0,1,9,3
706,2017-03-05,Saracens,Newcastle,Kingston Park,Craig Maxwell-Keys,W,Sun,Mar,2016-17,19.8,19.6,27.6,29.8,0.2,0.2,1.0,0.8,1.8,1.2,2.8,0.0,1.2,0.8,4.0,0.0,4.0,2.6,0.8,0.0,3.8,3.0,1.6,0.0,1,1.0,0,1,11
1023,2017-03-05,Newcastle,Saracens,Kingston Park,Craig Maxwell-Keys,L,Sun,Mar,2016-17,27.6,29.8,19.8,19.6,1.0,0.8,0.2,0.2,4.0,2.6,0.8,0.0,3.8,3.0,1.6,0.0,1.8,1.2,2.8,0.0,1.2,0.8,4.0,0.0,0,0.0,1,11,1
1218,2017-03-05,Bristol,Worcester,Sixways,Wayne Barnes,L,Sun,Mar,2016-17,17.4,31.6,22.6,32.4,0.2,1.0,0.2,0.8,1.6,1.4,2.0,0.2,4.2,2.6,1.6,0.2,2.2,1.6,2.8,0.0,4.2,3.6,1.4,0.0,0,1.0,0,13,10
118,2017-03-05,Worcester,Bristol,Sixways,Wayne Barnes,W,Sun,Mar,2016-17,22.6,32.4,17.4,31.6,0.2,0.8,0.2,1.0,2.2,1.6,2.8,0.0,4.2,3.6,1.4,0.0,1.6,1.4,2.0,0.2,4.2,2.6,1.6,0.2,1,0.0,1,10,13
312,2017-03-24,Bristol,Gloucester,Ashton Gate,JP Doyle,L,Fri,Mar,2016-17,17.4,35.2,28.8,28.2,0.2,1.0,0.4,0.6,1.6,1.4,2.0,0.2,4.8,3.2,1.4,0.2,3.2,2.8,2.4,0.0,3.6,2.4,1.8,0.0,0,0.0,0,13,8
119,2017-03-24,Gloucester,Bristol,Ashton Gate,JP Doyle,W,Fri,Mar,2016-17,28.8,28.2,17.4,35.2,0.4,0.6,0.2,1.0,3.2,2.8,2.4,0.0,3.6,2.4,1.8,0.0,1.6,1.4,2.0,0.2,4.8,3.2,1.4,0.2,1,0.0,0,8,13
918,2017-03-25,Exeter,Sale,Sandy Park,Craig Maxwell-Keys,W,Sat,Mar,2016-17,33.2,21.8,23.2,28.4,0.8,0.4,0.4,0.8,4.4,3.8,1.2,0.0,2.8,2.4,1.0,0.0,2.8,1.6,2.0,0.0,3.2,2.0,2.8,0.0,1,1.0,0,2,6
524,2017-03-25,Northampton,Leicester,Franklin's Gardens,Greg Garner,L,Sat,Mar,2016-17,29.8,26.0,28.4,20.0,0.8,0.6,0.6,0.2,3.6,3.2,1.6,0.2,3.4,2.4,1.4,0.0,3.6,2.8,1.6,0.0,2.2,1.8,1.8,0.0,0,1.0,0,5,4
417,2017-03-25,Newcastle,Harlequins,Twickenham Stoop,Tom Foley,L,Sat,Mar,2016-17,27.0,30.0,26.2,22.0,0.8,0.8,0.4,0.4,3.8,2.8,0.8,0.0,4.0,2.6,1.6,0.0,3.0,2.0,2.4,0.0,2.2,1.6,2.6,0.0,0,0.0,1,11,7
707,2017-03-25,Harlequins,Newcastle,Twickenham Stoop,Tom Foley,W,Sat,Mar,2016-17,26.2,22.0,27.0,30.0,0.4,0.4,0.8,0.8,3.0,2.0,2.4,0.0,2.2,1.6,2.6,0.0,3.8,2.8,0.8,0.0,4.0,2.6,1.6,0.0,1,1.0,0,7,11
812,2017-03-25,Leicester,Northampton,Franklin's Gardens,Greg Garner,W,Sat,Mar,2016-17,28.4,20.0,29.8,26.0,0.6,0.2,0.8,0.6,3.6,2.8,1.6,0.0,2.2,1.8,1.8,0.0,3.6,3.2,1.6,0.2,3.4,2.4,1.4,0.0,1,0.0,1,4,5
203,2017-03-25,Sale,Exeter,Sandy Park,Craig Maxwell-Keys,L,Sat,Mar,2016-17,23.2,28.4,33.2,21.8,0.4,0.8,0.8,0.4,2.8,1.6,2.0,0.0,3.2,2.0,2.8,0.0,4.4,3.8,1.2,0.0,2.8,2.4,1.0,0.0,0,0.0,1,6,2
1024,2017-03-26,Bath,Saracens,Allianz Park,Wayne Barnes,L,Sun,Mar,2016-17,18.0,20.4,23.6,22.6,0.6,0.2,0.4,0.2,1.8,1.2,2.2,0.0,2.2,2.0,1.6,0.2,2.6,1.4,2.6,0.0,1.8,1.4,3.6,0.0,0,0.0,1,9,1
1135,2017-03-26,Worcester,Wasps,Ricoh Arena,Luke Pearce,L,Sun,Mar,2016-17,26.0,33.8,28.8,22.0,0.4,0.6,0.6,0.6,3.0,2.2,2.2,0.0,4.4,3.8,1.4,0.0,3.8,2.8,1.4,0.0,2.6,2.4,1.4,0.0,0,1.0,1,10,3
58,2017-03-26,Saracens,Bath,Allianz Park,Wayne Barnes,W,Sun,Mar,2016-17,23.6,22.6,18.0,20.4,0.4,0.2,0.6,0.2,2.6,1.4,2.6,0.0,1.8,1.4,3.6,0.0,1.8,1.2,2.2,0.0,2.2,2.0,1.6,0.2,1,1.0,0,1,9
1219,2017-03-26,Wasps,Worcester,Ricoh Arena,Luke Pearce,W,Sun,Mar,2016-17,28.8,22.0,26.0,33.8,0.6,0.6,0.4,0.6,3.8,2.8,1.4,0.0,2.6,2.4,1.4,0.0,3.0,2.2,2.2,0.0,4.4,3.8,1.4,0.0,1,1.0,1,3,10
1220,2017-04-07,Sale,Worcester,AJ Bell Stadium,Matthew Carley,W,Fri,Apr,2016-17,23.0,28.6,28.8,30.8,0.4,1.0,0.8,0.6,2.4,1.6,2.6,0.0,3.6,2.0,2.2,0.0,3.4,2.6,2.2,0.0,4.2,3.4,1.0,0.0,1,0.0,0,6,10
919,2017-04-07,Worcester,Sale,AJ Bell Stadium,Matthew Carley,L,Fri,Apr,2016-17,28.8,30.8,23.0,28.6,0.8,0.6,0.4,1.0,3.4,2.6,2.2,0.0,4.2,3.4,1.0,0.0,2.4,1.6,2.6,0.0,3.6,2.0,2.2,0.0,0,0.0,0,10,6
708,2017-04-07,Gloucester,Newcastle,Kingston Park,Luke Pearce,L,Fri,Apr,2016-17,24.2,27.2,25.6,36.2,0.4,0.6,0.8,0.8,2.6,2.0,2.4,0.0,3.2,2.0,2.4,0.0,3.6,2.6,0.8,0.0,4.8,3.4,1.8,0.0,0,1.0,0,8,11
313,2017-04-07,Newcastle,Gloucester,Kingston Park,Luke Pearce,W,Fri,Apr,2016-17,25.6,36.2,24.2,27.2,0.8,0.8,0.4,0.6,3.6,2.6,0.8,0.0,4.8,3.4,1.8,0.0,2.6,2.0,2.4,0.0,3.2,2.0,2.4,0.0,1,0.0,1,11,8
59,2017-04-08,Leicester,Bath,Twickenham Stadium,JP Doyle,L,Sat,Apr,2016-17,32.4,21.8,15.6,26.2,0.4,0.4,0.4,0.4,4.0,3.2,2.0,0.0,2.2,1.8,2.4,0.0,1.4,1.0,2.2,0.0,3.2,2.4,1.6,0.2,0,1.0,0,4,9
1025,2017-04-08,Harlequins,Saracens,Wembley Stadium,Ian Tempest,L,Sat,Apr,2016-17,31.0,20.2,31.6,22.0,0.6,0.2,0.6,0.2,4.0,2.8,1.8,0.0,2.0,1.8,2.2,0.0,4.0,2.2,2.4,0.0,1.8,1.4,3.4,0.0,0,1.0,1,7,1
525,2017-04-08,Bath,Leicester,Twickenham Stadium,JP Doyle,W,Sat,Apr,2016-17,15.6,26.2,32.4,21.8,0.4,0.4,0.4,0.4,1.4,1.0,2.2,0.0,3.2,2.4,1.6,0.2,4.0,3.2,2.0,0.0,2.2,1.8,2.4,0.0,1,0.0,1,9,4
418,2017-04-08,Saracens,Harlequins,Wembley Stadium,Ian Tempest,W,Sat,Apr,2016-17,31.6,22.0,31.0,20.2,0.6,0.2,0.6,0.2,4.0,2.2,2.4,0.0,1.8,1.4,3.4,0.0,4.0,2.8,1.8,0.0,2.0,1.8,2.2,0.0,1,1.0,1,1,7
120,2017-04-08,Exeter,Bristol,Sandy Park,Tom Foley,W,Sat,Apr,2016-17,36.6,24.2,15.0,35.2,1.0,0.6,0.0,1.0,5.0,4.0,1.2,0.0,2.8,2.4,1.8,0.0,1.4,1.0,1.8,0.2,4.8,3.2,1.6,0.0,1,1.0,0,2,13
204,2017-04-08,Bristol,Exeter,Sandy Park,Tom Foley,L,Sat,Apr,2016-17,15.0,35.2,36.6,24.2,0.0,1.0,1.0,0.6,1.4,1.0,1.8,0.2,4.8,3.2,1.6,0.0,5.0,4.0,1.2,0.0,2.8,2.4,1.8,0.0,0,0.0,1,13,2
1136,2017-04-09,Northampton,Wasps,Ricoh Arena,Craig Maxwell-Keys,L,Sun,Apr,2016-17,29.6,28.0,32.4,25.4,0.8,0.4,0.8,0.8,3.4,3.0,2.2,0.0,3.6,2.6,1.6,0.0,4.4,3.4,1.2,0.0,3.4,3.0,0.8,0.0,0,0.0,1,5,3
813,2017-04-09,Wasps,Northampton,Ricoh Arena,Craig Maxwell-Keys,W,Sun,Apr,2016-17,32.4,25.4,29.6,28.0,0.8,0.8,0.8,0.4,4.4,3.4,1.2,0.0,3.4,3.0,0.8,0.0,3.4,3.0,2.2,0.0,3.6,2.6,1.6,0.0,1,1.0,0,3,5
205,2017-04-14,Harlequins,Exeter,Twickenham Stoop,Wayne Barnes,L,Fri,Apr,2016-17,26.4,26.6,37.2,24.0,0.4,0.4,1.0,0.8,3.2,2.2,2.0,0.0,2.6,2.6,2.8,0.0,5.0,4.0,1.4,0.0,2.6,2.2,2.2,0.0,0,0.0,1,7,2
419,2017-04-14,Exeter,Harlequins,Twickenham Stoop,Wayne Barnes,W,Fri,Apr,2016-17,37.2,24.0,26.4,26.6,1.0,0.8,0.4,0.4,5.0,4.0,1.4,0.0,2.6,2.2,2.2,0.0,3.2,2.2,2.0,0.0,2.6,2.6,2.8,0.0,1,1.0,0,2,7
314,2017-04-15,Sale,Gloucester,Kingsholm,Tom Foley,L,Sat,Apr,2016-17,25.0,29.0,25.2,23.6,0.6,0.8,0.6,0.4,2.8,2.2,2.2,0.0,3.6,2.2,2.2,0.0,3.0,2.4,1.8,0.0,2.6,1.4,2.6,0.0,0,1.0,0,6,8
526,2017-04-15,Newcastle,Leicester,Welford Road,Ian Tempest,L,Sat,Apr,2016-17,24.0,33.8,29.8,25.4,0.4,1.0,0.4,0.4,3.0,2.4,1.4,0.0,4.6,3.6,1.2,0.0,3.6,2.6,2.2,0.0,2.8,2.4,2.2,0.0,0,1.0,0,11,4
60,2017-04-15,Worcester,Bath,Sixways,Luke Pearce,W,Sat,Apr,2016-17,29.2,34.4,14.6,24.4,1.0,0.6,0.2,0.4,4.2,3.2,0.6,0.0,4.8,4.0,0.8,0.0,1.2,1.0,2.2,0.0,3.0,2.0,1.6,0.2,1,0.0,1,10,9
709,2017-04-15,Leicester,Newcastle,Welford Road,Ian Tempest,W,Sat,Apr,2016-17,29.8,25.4,24.0,33.8,0.4,0.4,0.4,1.0,3.6,2.6,2.2,0.0,2.8,2.4,2.2,0.0,3.0,2.4,1.4,0.0,4.6,3.6,1.2,0.0,1,0.0,1,4,11
1221,2017-04-15,Bath,Worcester,Sixways,Luke Pearce,L,Sat,Apr,2016-17,14.6,24.4,29.2,34.4,0.2,0.4,1.0,0.6,1.2,1.0,2.2,0.0,3.0,2.0,1.6,0.2,4.2,3.2,0.6,0.0,4.8,4.0,0.8,0.0,0,1.0,0,9,10
920,2017-04-15,Gloucester,Sale,Kingsholm,Tom Foley,W,Sat,Apr,2016-17,25.2,23.6,25.0,29.0,0.6,0.4,0.6,0.8,3.0,2.4,1.8,0.0,2.6,1.4,2.6,0.0,2.8,2.2,2.2,0.0,3.6,2.2,2.2,0.0,1,0.0,1,8,6
814,2017-04-16,Saracens,Northampton,Stadium mk,Matthew Carley,W,Sun,Apr,2016-17,36.0,21.0,29.6,28.0,0.6,0.2,1.0,0.4,4.4,2.8,2.8,0.0,2.0,1.6,2.6,0.0,3.8,2.6,1.8,0.0,3.6,2.6,1.6,0.0,1,1.0,0,1,5
121,2017-04-16,Wasps,Bristol,Ashton Gate,Greg Garner,W,Sun,Apr,2016-17,31.8,24.4,20.2,34.4,0.8,1.0,0.4,1.0,4.2,3.0,1.6,0.0,3.4,2.2,1.0,0.0,2.0,1.8,2.0,0.2,4.8,3.4,1.2,0.0,1,1.0,0,3,13
1137,2017-04-16,Bristol,Wasps,Ashton Gate,Greg Garner,L,Sun,Apr,2016-17,20.2,34.4,31.8,24.4,0.4,1.0,0.8,1.0,2.0,1.8,2.0,0.2,4.8,3.4,1.2,0.0,4.2,3.0,1.6,0.0,3.4,2.2,1.0,0.0,0,0.0,1,13,3
1026,2017-04-16,Northampton,Saracens,Stadium mk,Matthew Carley,L,Sun,Apr,2016-17,29.6,28.0,36.0,21.0,1.0,0.4,0.6,0.2,3.8,2.6,1.8,0.0,3.6,2.6,1.6,0.0,4.4,2.8,2.8,0.0,2.0,1.6,2.6,0.0,0,0.0,1,5,1
420,2017-04-28,Wasps,Harlequins,Twickenham Stoop,Wayne Barnes,L,Fri,Apr,2016-17,33.4,21.8,29.2,30.0,0.8,0.8,0.4,0.6,4.8,3.2,1.0,0.0,3.2,2.0,0.6,0.0,3.4,2.2,2.6,0.0,3.4,3.2,2.2,0.0,0,1.0,0,3,7
1222,2017-04-28,Newcastle,Worcester,Kingston Park,Greg Garner,W,Fri,Apr,2016-17,15.4,33.6,27.8,28.6,0.2,1.0,0.8,0.6,1.6,1.6,1.4,0.0,4.6,3.2,1.4,0.0,4.0,3.0,0.6,0.0,3.6,3.2,1.4,0.0,1,0.0,1,11,10
710,2017-04-28,Worcester,Newcastle,Kingston Park,Greg Garner,L,Fri,Apr,2016-17,27.8,28.6,15.4,33.6,0.8,0.6,0.2,1.0,4.0,3.0,0.6,0.0,3.6,3.2,1.4,0.0,1.6,1.6,1.4,0.0,4.6,3.2,1.4,0.0,0,1.0,0,10,11
1138,2017-04-28,Harlequins,Wasps,Twickenham Stoop,Wayne Barnes,W,Fri,Apr,2016-17,29.2,30.0,33.4,21.8,0.4,0.6,0.8,0.8,3.4,2.2,2.6,0.0,3.4,3.2,2.2,0.0,4.8,3.2,1.0,0.0,3.2,2.0,0.6,0.0,1,0.0,1,7,3
206,2017-04-29,Northampton,Exeter,Sandy Park,JP Doyle,L,Sat,Apr,2016-17,28.4,24.2,35.4,22.8,1.0,0.2,1.0,0.6,3.6,2.2,2.0,0.0,2.6,2.0,2.4,0.0,4.6,3.8,1.6,0.0,2.4,1.8,2.4,0.0,0,0.0,1,5,2
1027,2017-04-29,Bristol,Saracens,Allianz Park,Andrew Jackson,L,Sat,Apr,2016-17,21.0,31.6,36.8,19.8,0.4,1.0,0.6,0.4,2.2,2.0,1.8,0.2,4.4,3.0,1.2,0.0,4.4,2.6,3.2,0.0,2.0,1.6,2.2,0.0,0,0.0,1,13,1
921,2017-04-29,Leicester,Sale,Welford Road,Craig Maxwell-Keys,W,Sat,Apr,2016-17,25.8,22.6,24.2,31.2,0.4,0.4,0.6,0.8,2.8,2.0,2.6,0.0,2.4,2.0,2.2,0.0,2.8,1.8,2.2,0.0,4.0,2.6,2.0,0.0,1,1.0,0,4,6
815,2017-04-29,Exeter,Northampton,Sandy Park,JP Doyle,W,Sat,Apr,2016-17,35.4,22.8,28.4,24.2,1.0,0.6,1.0,0.2,4.6,3.8,1.6,0.0,2.4,1.8,2.4,0.0,3.6,2.2,2.0,0.0,2.6,2.0,2.4,0.0,1,1.0,0,2,5
122,2017-04-29,Saracens,Bristol,Allianz Park,Andrew Jackson,W,Sat,Apr,2016-17,36.8,19.8,21.0,31.6,0.6,0.4,0.4,1.0,4.4,2.6,3.2,0.0,2.0,1.6,2.2,0.0,2.2,2.0,1.8,0.2,4.4,3.0,1.2,0.0,1,1.0,0,1,13
527,2017-04-29,Sale,Leicester,Welford Road,Craig Maxwell-Keys,L,Sat,Apr,2016-17,24.2,31.2,25.8,22.6,0.6,0.8,0.4,0.4,2.8,1.8,2.2,0.0,4.0,2.6,2.0,0.0,2.8,2.0,2.6,0.0,2.4,2.0,2.2,0.0,0,0.0,1,6,4
61,2017-04-30,Gloucester,Bath,Recreation Ground,Matthew Carley,L,Sun,Apr,2016-17,26.8,25.0,14.0,27.0,0.8,0.6,0.4,0.4,3.4,2.8,1.4,0.0,3.0,1.4,2.4,0.0,1.2,1.0,2.0,0.0,3.2,2.2,2.0,0.2,0,1.0,0,8,9
315,2017-04-30,Bath,Gloucester,Recreation Ground,Matthew Carley,W,Sun,Apr,2016-17,14.0,27.0,26.8,25.0,0.4,0.4,0.8,0.6,1.2,1.0,2.0,0.0,3.2,2.2,2.0,0.2,3.4,2.8,1.4,0.0,3.0,1.4,2.4,0.0,1,0.0,1,9,8
207,2017-05-06,Gloucester,Exeter,Kingsholm,Ian Tempest,L,Sat,May,2016-17,26.4,26.8,35.4,22.4,0.8,0.6,1.0,0.6,3.4,2.6,1.4,0.0,3.2,1.8,2.4,0.0,4.8,3.6,1.4,0.0,2.4,1.6,2.4,0.0,0,0.0,1,8,2
922,2017-05-06,Bath,Sale,AJ Bell Stadium,Greg Garner,L,Sat,May,2016-17,20.6,28.6,24.2,33.6,0.4,0.4,0.6,1.0,2.2,1.8,2.0,0.0,3.8,2.4,1.6,0.0,2.8,1.8,2.2,0.0,4.4,3.4,1.6,0.0,0,1.0,0,9,6
1139,2017-05-06,Saracens,Wasps,Ricoh Arena,Wayne Barnes,L,Sat,May,2016-17,36.4,18.0,29.0,23.8,0.6,0.4,0.6,0.8,4.6,2.8,2.6,0.0,1.6,1.4,2.4,0.0,4.0,3.0,1.0,0.0,3.0,2.0,1.6,0.0,0,1.0,0,1,3
1223,2017-05-06,Leicester,Worcester,Sixways,Tom Foley,W,Sat,May,2016-17,28.6,22.6,27.8,27.0,0.6,0.4,1.0,0.6,3.2,2.4,2.6,0.0,2.4,2.0,2.2,0.0,4.0,3.0,0.6,0.0,3.2,2.8,1.8,0.0,1,1.0,0,4,10
711,2017-05-06,Bristol,Newcastle,Ashton Gate,Luke Pearce,L,Sat,May,2016-17,20.4,34.8,15.8,29.2,0.4,0.8,0.2,1.0,2.2,2.0,1.8,0.0,5.0,3.4,1.0,0.0,1.4,1.4,2.0,0.0,4.0,2.8,1.2,0.0,0,0.0,1,13,11
123,2017-05-06,Newcastle,Bristol,Ashton Gate,Luke Pearce,W,Sat,May,2016-17,15.8,29.2,20.4,34.8,0.2,1.0,0.4,0.8,1.4,1.4,2.0,0.0,4.0,2.8,1.2,0.0,2.2,2.0,1.8,0.0,5.0,3.4,1.0,0.0,1,1.0,0,11,13
1028,2017-05-06,Wasps,Saracens,Ricoh Arena,Wayne Barnes,W,Sat,May,2016-17,29.0,23.8,36.4,18.0,0.6,0.8,0.6,0.4,4.0,3.0,1.0,0.0,3.0,2.0,1.6,0.0,4.6,2.8,2.6,0.0,1.6,1.4,2.4,0.0,1,0.0,1,3,1
62,2017-05-06,Sale,Bath,AJ Bell Stadium,Greg Garner,W,Sat,May,2016-17,24.2,33.6,20.6,28.6,0.6,1.0,0.4,0.4,2.8,1.8,2.2,0.0,4.4,3.4,1.6,0.0,2.2,1.8,2.0,0.0,3.8,2.4,1.6,0.0,1,0.0,1,6,9
528,2017-05-06,Worcester,Leicester,Sixways,Tom Foley,L,Sat,May,2016-17,27.8,27.0,28.6,22.6,1.0,0.6,0.6,0.4,4.0,3.0,0.6,0.0,3.2,2.8,1.8,0.0,3.2,2.4,2.6,0.0,2.4,2.0,2.2,0.0,0,0.0,1,10,4
816,2017-05-06,Harlequins,Northampton,Franklin's Gardens,JP Doyle,L,Sat,May,2016-17,32.0,27.2,26.0,28.6,0.4,0.6,1.0,0.4,3.4,2.4,3.4,0.0,3.0,2.8,2.2,0.0,3.4,1.8,1.8,0.0,3.4,2.2,2.4,0.0,0,1.0,0,7,5
316,2017-05-06,Exeter,Gloucester,Kingsholm,Ian Tempest,W,Sat,May,2016-17,35.4,22.4,26.4,26.8,1.0,0.6,0.8,0.6,4.8,3.6,1.4,0.0,2.4,1.6,2.4,0.0,3.4,2.6,1.4,0.0,3.2,1.8,2.4,0.0,1,1.0,0,2,8
421,2017-05-06,Northampton,Harlequins,Franklin's Gardens,JP Doyle,W,Sat,May,2016-17,26.0,28.6,32.0,27.2,1.0,0.4,0.4,0.6,3.4,1.8,1.8,0.0,3.4,2.2,2.4,0.0,3.4,2.4,3.4,0.0,3.0,2.8,2.2,0.0,1,0.0,1,5,7
529,2017-05-20,Wasps,Leicester,Ricoh Arena,Matthew Carley,W,Sat,May,2016-17,31.2,26.2,31.2,20.4,0.8,0.8,0.6,0.4,4.4,2.8,1.2,0.0,3.4,2.2,1.6,0.0,3.0,2.4,3.6,0.2,2.2,1.4,2.2,0.0,1,1.0,1,3,4
1029,2017-05-20,Exeter,Saracens,Sandy Park,Wayne Barnes,W,Sat,May,2016-17,35.4,23.4,32.4,19.6,1.0,0.6,0.4,0.4,4.8,3.6,1.4,0.0,2.6,1.6,2.4,0.0,4.0,2.6,2.4,0.0,2.0,1.2,2.4,0.0,1,1.0,0,2,1
1140,2017-05-20,Leicester,Wasps,Ricoh Arena,Matthew Carley,L,Sat,May,2016-17,31.2,20.4,31.2,26.2,0.6,0.4,0.8,0.8,3.0,2.4,3.6,0.2,2.2,1.4,2.2,0.0,4.4,2.8,1.2,0.0,3.4,2.2,1.6,0.0,0,1.0,1,4,3
208,2017-05-20,Saracens,Exeter,Sandy Park,Wayne Barnes,L,Sat,May,2016-17,32.4,19.6,35.4,23.4,0.4,0.4,1.0,0.6,4.0,2.6,2.4,0.0,2.0,1.2,2.4,0.0,4.8,3.6,1.4,0.0,2.6,1.6,2.4,0.0,0,0.0,1,1,2
712,2017-09-01,Worcester,Newcastle,Kingston Park,Wayne Barnes,L,Fri,Sep,2017-18,24.2,27.8,18.2,27.6,1.0,0.6,0.2,1.0,3.4,2.4,0.8,0.0,2.8,2.4,2.8,0.2,1.8,1.6,2.0,0.0,3.8,2.8,1.0,0.0,0,0.0,1,11,8
209,2017-09-01,Gloucester,Exeter,Kingsholm,Matthew Carley,W,Fri,Sep,2017-18,25.0,27.6,33.0,21.6,0.6,0.6,0.8,0.4,3.4,2.2,1.2,0.0,3.2,2.2,2.4,0.0,4.4,3.4,1.4,0.0,2.8,1.4,1.6,0.0,1,0.0,1,9,2
317,2017-09-01,Exeter,Gloucester,Kingsholm,Matthew Carley,L,Fri,Sep,2017-18,33.0,21.6,25.0,27.6,0.8,0.4,0.6,0.6,4.4,3.4,1.4,0.0,2.8,1.4,1.6,0.0,3.4,2.2,1.2,0.0,3.2,2.2,2.4,0.0,0,1.0,0,2,9
1224,2017-09-01,Newcastle,Worcester,Kingston Park,Wayne Barnes,W,Fri,Sep,2017-18,18.2,27.6,24.2,27.8,0.2,1.0,1.0,0.6,1.8,1.6,2.0,0.0,3.8,2.8,1.0,0.0,3.4,2.4,0.8,0.0,2.8,2.4,2.8,0.2,1,1.0,0,8,11
1030,2017-09-02,Northampton,Saracens,Twickenham Stadium,Craig Maxwell-Keys,L,Sat,Sep,2017-18,24.0,30.2,25.0,21.2,0.8,0.6,0.2,0.4,3.2,1.6,1.6,0.0,3.4,2.4,2.8,0.0,2.8,1.6,2.6,0.0,2.2,1.2,2.6,0.0,0,1.0,0,7,3
422,2017-09-02,London Irish,Harlequins,Twickenham Stadium,Tom Foley,W,Sat,Sep,2017-18,12.8,25.0,30.0,26.2,0.6,0.4,0.4,0.4,1.4,0.8,1.4,0.0,2.8,1.6,2.6,0.0,3.0,2.4,3.4,0.0,3.0,2.6,2.0,0.0,1,0.0,0,13,6
613,2017-09-02,Harlequins,London Irish,Twickenham Stadium,Tom Foley,L,Sat,Sep,2017-18,30.0,26.2,12.8,25.0,0.4,0.4,0.6,0.4,3.0,2.4,3.4,0.0,3.0,2.6,2.0,0.0,1.4,0.8,1.4,0.0,2.8,1.6,2.6,0.0,0,0.0,0,6,13
817,2017-09-02,Saracens,Northampton,Twickenham Stadium,Craig Maxwell-Keys,W,Sat,Sep,2017-18,25.0,21.2,24.0,30.2,0.2,0.4,0.8,0.6,2.8,1.6,2.6,0.0,2.2,1.2,2.6,0.0,3.2,1.6,1.6,0.0,3.4,2.4,2.8,0.0,1,0.0,1,3,7
63,2017-09-03,Leicester,Bath,Welford Road,Luke Pearce,L,Sun,Sep,2017-18,28.0,18.4,24.8,29.2,0.6,0.2,0.6,0.4,2.8,2.2,3.0,0.2,2.0,1.2,2.0,0.0,2.8,2.4,2.0,0.0,3.8,2.4,1.8,0.0,0,0.0,0,4,5
530,2017-09-03,Bath,Leicester,Welford Road,Luke Pearce,W,Sun,Sep,2017-18,24.8,29.2,28.0,18.4,0.6,0.4,0.6,0.2,2.8,2.4,2.0,0.0,3.8,2.4,1.8,0.0,2.8,2.2,3.0,0.2,2.0,1.2,2.0,0.0,1,0.0,0,5,4
713,2017-09-08,Sale,Newcastle,AJ Bell Stadium,Andrew Jackson,L,Fri,Sep,2017-18,27.2,32.0,21.8,18.6,0.6,1.0,0.4,0.8,3.0,2.2,2.6,0.0,4.2,3.4,1.4,0.0,2.2,1.8,2.4,0.0,2.6,1.6,0.8,0.0,0,1.0,1,10,8
923,2017-09-08,Newcastle,Sale,AJ Bell Stadium,Andrew Jackson,W,Fri,Sep,2017-18,21.8,18.6,27.2,32.0,0.4,0.8,0.6,1.0,2.2,1.8,2.4,0.0,2.6,1.6,0.8,0.0,3.0,2.2,2.6,0.0,4.2,3.4,1.4,0.0,1,1.0,1,8,10
614,2017-09-09,Exeter,London Irish,Sandy Park,Craig Maxwell-Keys,W,Sat,Sep,2017-18,29.6,20.4,19.4,28.4,0.8,0.2,0.6,0.6,4.0,3.0,1.2,0.0,2.8,1.4,1.2,0.0,2.2,1.2,2.0,0.0,3.6,2.2,2.0,0.0,1,0.0,1,2,13
