,date,time,team1Name,team1Score,team1Bps,team2Name,team2Score,team2Bps,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,avgLast5Bps,avgLast5BpsAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
1365,2015-10-16,19:45,Northampton,12,1,Worcester,13,0,Sixways,Greg Garner,25,H,19,Fri,Oct,2015,2015-16,23.8,18.4,0.2,0.2,10,14,9,18,0,13,5,1
1362,2015-10-16,19:45,Harlequins,26,0,Wasps,21,1,Twickenham Stoop,Luke Pearce,47,H,19,Fri,Oct,2015,2015-16,23.0,31.0,0.4,0.8,4,13,9,25,0,22,5,1
1364,2015-10-16,19:45,Worcester,13,0,Northampton,12,1,Sixways,Greg Garner,25,H,19,Fri,Oct,2015,2015-16,23.6,30.6,0.4,0.4,14,10,9,18,0,13,5,1
1371,2015-10-17,14:00,Sale,3,0,Saracens,41,1,Allianz Park,Dean Richards,44,H,14,Sat,Oct,2015,2015-16,23.8,25.6,0.6,0.6,11,12,9,2,2,11,5,1
1370,2015-10-17,14:00,Saracens,41,1,Sale,3,0,Allianz Park,Dean Richards,44,H,14,Sat,Oct,2015,2015-16,33.0,21.2,0.6,0.0,12,11,9,2,2,11,5,1
1368,2015-10-17,14:00,Bath,19,0,Exeter,17,1,The Recreation Ground,Tim Wigglesworth,36,H,14,Sat,Oct,2015,2015-16,36.6,22.4,0.4,0.4,0,2,9,22,2,33,5,1
1369,2015-10-17,14:00,Exeter,17,1,Bath,19,0,The Recreation Ground,Tim Wigglesworth,36,H,14,Sat,Oct,2015,2015-16,27.2,21.4,0.6,0.2,2,0,9,22,2,33,5,1
1372,2015-10-18,15:15,London Irish,16,0,Leicester,28,0,Madejski Stadium,Matthew Carley,44,A,15,Sun,Oct,2015,2015-16,23.6,32.4,0.2,0.8,7,6,9,11,3,25,5,0
1373,2015-10-18,15:15,Leicester,28,0,London Irish,16,0,Madejski Stadium,Matthew Carley,44,A,15,Sun,Oct,2015,2015-16,20.4,24.2,0.2,0.2,6,7,9,11,3,25,5,0
1377,2015-10-23,20:00,Worcester,13,0,Sale,27,1,AJ Bell Stadium,Luke Pearce,40,H,20,Fri,Oct,2015,2015-16,22.8,30.6,0.4,0.6,14,11,9,0,0,22,5,1
1375,2015-10-23,19:45,Saracens,17,0,Gloucester,15,1,Kingsholm,Matthew Carley,32,A,19,Fri,Oct,2015,2015-16,37.2,16.8,0.6,0.0,12,3,9,8,0,25,5,0
1374,2015-10-23,19:45,Gloucester,15,1,Saracens,17,0,Kingsholm,Matthew Carley,32,A,19,Fri,Oct,2015,2015-16,34.4,31.8,0.6,0.6,3,12,9,8,0,25,5,0
1376,2015-10-23,20:00,Sale,27,1,Worcester,13,0,AJ Bell Stadium,Luke Pearce,40,H,20,Fri,Oct,2015,2015-16,19.8,32.6,0.6,0.8,11,14,9,0,0,22,5,1
1378,2015-10-24,13:45,Northampton,42,1,Newcastle,16,0,Stadium mk,Dean Richards,58,H,13,Sat,Oct,2015,2015-16,24.2,16.8,0.4,0.2,10,9,9,20,2,11,5,1
1379,2015-10-24,13:45,Newcastle,16,0,Northampton,42,1,Stadium mk,Dean Richards,58,H,13,Sat,Oct,2015,2015-16,30.2,33.0,0.8,0.6,9,10,9,20,2,11,5,1
1383,2015-10-24,18:00,London Irish,11,0,Exeter,38,1,Sandy Park,Andrew Small,49,H,18,Sat,Oct,2015,2015-16,22.4,33.8,0.2,0.6,7,2,9,17,2,2,5,1
1380,2015-10-24,14:00,Wasps,16,0,Bath,9,1,Ricoh Arena,Craig Maxwell-Keys,25,H,14,Sat,Oct,2015,2015-16,31.6,26.8,0.8,0.4,13,0,9,15,2,6,5,1
1381,2015-10-24,14:00,Bath,9,1,Wasps,16,0,Ricoh Arena,Craig Maxwell-Keys,25,H,14,Sat,Oct,2015,2015-16,31.8,22.2,0.2,0.6,0,13,9,15,2,6,5,1
1382,2015-10-24,18:00,Exeter,38,1,London Irish,11,0,Sandy Park,Andrew Small,49,H,18,Sat,Oct,2015,2015-16,27.0,20.2,0.6,0.2,2,7,9,17,2,2,5,1
1385,2015-10-25,14:00,Harlequins,19,1,Leicester,22,0,Welford Road,Thomas Foley,41,H,14,Sun,Oct,2015,2015-16,25.4,26.8,0.4,0.8,4,6,9,27,3,32,5,1
1384,2015-10-25,14:00,Leicester,22,0,Harlequins,19,1,Welford Road,Thomas Foley,41,H,14,Sun,Oct,2015,2015-16,24.8,23.0,0.2,0.2,6,4,9,27,3,32,5,1
1387,2015-10-31,13:00,London Irish,14,0,Saracens,24,0,Allianz Park,Greg Garner,38,H,13,Sat,Oct,2015,2015-16,19.6,36.8,0.2,0.6,7,12,9,2,2,13,5,1
1391,2015-10-31,14:00,Worcester,22,1,Gloucester,24,0,Kingsholm,Craig Maxwell-Keys,46,H,14,Sat,Oct,2015,2015-16,18.8,28.4,0.0,0.8,14,3,9,8,2,6,5,1
1388,2015-10-31,13:30,Bath,28,0,Harlequins,38,0,The Recreation Ground,Matthew Carley,66,A,13,Sat,Oct,2015,2015-16,28.2,20.2,0.4,0.4,0,4,9,22,2,25,5,0
1386,2015-10-31,13:00,Saracens,24,0,London Irish,14,0,Allianz Park,Greg Garner,38,H,13,Sat,Oct,2015,2015-16,36.6,15.0,0.4,0.2,12,7,9,2,2,13,5,1
1389,2015-10-31,13:30,Harlequins,38,0,Bath,28,0,The Recreation Ground,Matthew Carley,66,A,13,Sat,Oct,2015,2015-16,23.4,26.0,0.6,0.6,4,0,9,22,2,25,5,0
1390,2015-10-31,14:00,Gloucester,24,0,Worcester,22,1,Kingsholm,Craig Maxwell-Keys,46,H,14,Sat,Oct,2015,2015-16,32.2,29.4,0.6,0.6,3,14,9,8,2,6,5,1
1396,2015-11-01,15:15,Leicester,24,0,Wasps,16,0,Welford Road,Tim Wigglesworth,40,H,15,Sun,Nov,2015,2015-16,21.6,23.4,0.0,0.4,6,13,8,27,3,33,5,1
1395,2015-11-01,14:30,Northampton,13,1,Sale,20,0,AJ Bell Stadium,Andrew Small,33,H,14,Sun,Nov,2015,2015-16,27.6,16.0,0.6,0.0,10,11,8,0,3,2,5,1
1392,2015-11-01,13:00,Newcastle,3,0,Exeter,41,1,Kingston Park,Ian Tempest,44,A,13,Sun,Nov,2015,2015-16,29.6,35.6,0.8,0.6,9,2,8,9,3,17,5,0
1393,2015-11-01,13:00,Exeter,41,1,Newcastle,3,0,Kingston Park,Ian Tempest,44,A,13,Sun,Nov,2015,2015-16,30.4,20.4,0.8,0.2,2,9,8,9,3,17,5,0
1397,2015-11-01,15:15,Wasps,16,0,Leicester,24,0,Welford Road,Tim Wigglesworth,40,H,15,Sun,Nov,2015,2015-16,26.8,26.0,0.6,0.6,13,6,8,27,3,33,5,1
1394,2015-11-01,14:30,Sale,20,0,Northampton,13,1,AJ Bell Stadium,Andrew Small,33,H,14,Sun,Nov,2015,2015-16,20.6,30.2,0.6,0.8,11,10,8,0,3,2,5,1
1398,2015-11-06,19:45,Harlequins,16,0,Sale,14,1,Twickenham Stoop,Tim Wigglesworth,30,H,19,Fri,Nov,2015,2015-16,26.0,27.0,0.4,0.4,4,11,8,25,0,33,5,1
1399,2015-11-06,19:45,Sale,14,1,Harlequins,16,0,Twickenham Stoop,Tim Wigglesworth,30,H,19,Fri,Nov,2015,2015-16,20.0,27.8,0.4,0.8,11,4,8,25,0,33,5,1
1406,2015-11-07,17:30,Exeter,19,0,Leicester,6,0,Sandy Park,Greg Garner,25,H,17,Sat,Nov,2015,2015-16,32.8,13.8,0.8,0.2,2,6,8,17,2,13,5,1
1402,2015-11-07,15:00,Worcester,28,1,Newcastle,20,0,Sixways,JP Doyle,48,H,15,Sat,Nov,2015,2015-16,19.2,26.8,0.2,0.8,14,9,8,18,2,18,5,1
1401,2015-11-07,15:00,Bath,45,1,London Irish,14,0,Madejski Stadium,Thomas Foley,59,A,15,Sat,Nov,2015,2015-16,23.8,21.8,0.2,0.2,0,7,8,11,2,32,5,0
1403,2015-11-07,15:00,Newcastle,20,0,Worcester,28,1,Sixways,JP Doyle,48,H,15,Sat,Nov,2015,2015-16,22.2,35.4,0.4,0.6,9,14,8,18,2,18,5,1
1400,2015-11-07,15:00,London Irish,14,0,Bath,45,1,Madejski Stadium,Thomas Foley,59,A,15,Sat,Nov,2015,2015-16,18.8,33.0,0.2,0.4,7,0,8,11,2,32,5,0
1405,2015-11-07,15:15,Saracens,12,0,Northampton,6,1,Franklin's Gardens,Luke Pearce,18,A,15,Sat,Nov,2015,2015-16,27.8,14.4,0.2,0.2,12,10,8,5,2,22,5,0
1407,2015-11-07,17:30,Leicester,6,0,Exeter,19,0,Sandy Park,Greg Garner,25,H,17,Sat,Nov,2015,2015-16,21.2,22.4,0.0,0.2,6,2,8,17,2,13,5,1
1404,2015-11-07,15:15,Northampton,6,1,Saracens,12,0,Franklin's Gardens,Luke Pearce,18,A,15,Sat,Nov,2015,2015-16,21.0,20.0,0.6,0.0,10,12,8,5,2,22,5,0
1409,2015-11-08,15:00,Gloucester,3,0,Wasps,23,0,Ricoh Arena,Ian Tempest,26,H,15,Sun,Nov,2015,2015-16,28.6,25.8,0.4,0.4,3,13,8,15,3,17,5,1
1408,2015-11-08,15:00,Wasps,23,0,Gloucester,3,0,Ricoh Arena,Ian Tempest,26,H,15,Sun,Nov,2015,2015-16,22.8,25.0,0.6,0.4,13,3,8,15,3,17,5,1
1410,2015-11-27,19:45,Northampton,15,0,Gloucester,3,0,Franklin's Gardens,Greg Garner,18,H,19,Fri,Nov,2015,2015-16,19.4,18.0,0.8,0.0,10,3,8,5,0,13,5,1
1411,2015-11-27,19:45,Gloucester,3,0,Northampton,15,0,Franklin's Gardens,Greg Garner,18,H,19,Fri,Nov,2015,2015-16,22.2,27.8,0.4,0.4,3,10,8,5,0,13,5,1
1418,2015-11-28,17:30,London Irish,15,0,Wasps,33,1,Twickenham Stadium,Wayne Barnes,48,A,17,Sat,Nov,2015,2015-16,19.0,35.0,0.2,0.6,7,13,8,23,2,36,5,0
1413,2015-11-28,14:30,Newcastle,15,0,Sale,15,0,AJ Bell Stadium,Craig Maxwell-Keys,30,D,14,Sat,Nov,2015,2015-16,20.6,34.2,0.2,0.6,9,11,8,0,2,6,5,0
1417,2015-11-28,15:15,Worcester,18,0,Saracens,48,1,Twickenham Stadium,Ian Tempest,66,H,15,Sat,Nov,2015,2015-16,20.8,22.0,0.4,0.8,14,12,8,23,2,17,5,1
1419,2015-11-28,17:30,Wasps,33,1,London Irish,15,0,Twickenham Stadium,Wayne Barnes,48,A,17,Sat,Nov,2015,2015-16,23.2,20.4,0.4,0.4,13,7,8,23,2,36,5,0
1416,2015-11-28,15:15,Saracens,48,1,Worcester,18,0,Twickenham Stadium,Ian Tempest,66,H,15,Sat,Nov,2015,2015-16,24.4,10.8,0.2,0.4,12,14,8,23,2,17,5,1
1412,2015-11-28,14:30,Sale,15,0,Newcastle,15,0,AJ Bell Stadium,Craig Maxwell-Keys,30,D,14,Sat,Nov,2015,2015-16,16.0,25.4,0.4,0.6,11,9,8,0,2,6,5,0
1414,2015-11-28,15:00,Exeter,26,0,Harlequins,25,2,Sandy Park,Matthew Carley,51,H,15,Sat,Nov,2015,2015-16,31.8,11.0,0.8,0.0,2,4,8,17,2,25,5,1
1415,2015-11-28,15:00,Harlequins,25,2,Exeter,26,0,Sandy Park,Matthew Carley,51,H,15,Sat,Nov,2015,2015-16,24.0,24.4,0.2,0.6,4,2,8,17,2,25,5,1
1421,2015-11-29,15:00,Bath,11,0,Leicester,21,0,Welford Road,JP Doyle,32,H,15,Sun,Nov,2015,2015-16,23.4,22.6,0.4,0.2,0,6,8,27,3,18,5,1
1420,2015-11-29,15:00,Leicester,21,0,Bath,11,0,Welford Road,JP Doyle,32,H,15,Sun,Nov,2015,2015-16,18.0,23.4,0.0,0.2,6,0,8,27,3,18,5,1
1423,2015-12-04,19:45,Sale,19,1,Gloucester,23,0,Kingsholm,JP Doyle,42,H,19,Fri,Dec,2015,2015-16,15.8,19.6,0.4,0.4,11,3,2,8,0,18,5,1
1422,2015-12-04,19:45,Gloucester,23,0,Sale,19,1,Kingsholm,JP Doyle,42,H,19,Fri,Dec,2015,2015-16,16.8,20.8,0.2,0.2,3,11,2,8,0,18,5,1
1424,2015-12-05,15:00,Harlequins,38,1,London Irish,7,0,Twickenham Stoop,Luke Pearce,45,H,15,Sat,Dec,2015,2015-16,24.8,22.2,0.6,0.4,4,7,2,25,2,22,5,1
1429,2015-12-05,15:15,Northampton,13,0,Bath,11,1,The Recreation Ground,Craig Maxwell-Keys,24,A,15,Sat,Dec,2015,2015-16,17.6,12.8,0.8,0.0,10,0,2,22,2,6,5,0
1426,2015-12-05,15:00,Worcester,20,0,Leicester,29,1,Sixways,Wayne Barnes,49,A,15,Sat,Dec,2015,2015-16,18.8,26.2,0.4,0.6,14,6,2,18,2,36,5,0
1427,2015-12-05,15:00,Leicester,29,1,Worcester,20,0,Sixways,Wayne Barnes,49,A,15,Sat,Dec,2015,2015-16,20.2,16.2,0.0,0.2,6,14,2,18,2,36,5,0
1428,2015-12-05,15:15,Bath,11,1,Northampton,13,0,The Recreation Ground,Craig Maxwell-Keys,24,A,15,Sat,Dec,2015,2015-16,22.4,21.2,0.4,0.2,0,10,2,22,2,6,5,0
1425,2015-12-05,15:00,London Irish,7,0,Harlequins,38,1,Twickenham Stoop,Luke Pearce,45,H,15,Sat,Dec,2015,2015-16,14.0,33.6,0.0,0.6,7,4,2,25,2,22,5,1
1430,2015-12-05,17:30,Wasps,27,0,Exeter,41,1,Ricoh Arena,Greg Garner,68,A,17,Sat,Dec,2015,2015-16,21.8,15.4,0.4,0.2,13,2,2,15,2,13,5,0
1431,2015-12-05,17:30,Exeter,41,1,Wasps,27,0,Ricoh Arena,Greg Garner,68,A,17,Sat,Dec,2015,2015-16,28.2,12.8,0.6,0.4,2,13,2,15,2,13,5,0
1433,2015-12-06,15:00,Saracens,38,1,Newcastle,3,0,Kingston Park,Andrew Small,41,A,15,Sun,Dec,2015,2015-16,28.4,11.2,0.4,0.4,12,9,2,9,3,2,5,0
1432,2015-12-06,15:00,Newcastle,3,0,Saracens,38,1,Kingston Park,Andrew Small,41,A,15,Sun,Dec,2015,2015-16,16.2,33.0,0.0,0.6,9,12,2,9,3,2,5,0
1434,2015-12-26,14:30,London Irish,25,0,Northampton,23,1,Madejski Stadium,Ian Tempest,48,H,14,Sat,Dec,2015,2015-16,12.2,35.6,0.0,0.8,7,10,2,11,2,17,5,1
1439,2015-12-26,15:00,Newcastle,10,0,Leicester,22,0,Welford Road,Tim Wigglesworth,32,H,15,Sat,Dec,2015,2015-16,11.4,32.8,0.0,0.8,9,6,2,27,2,33,5,1
1435,2015-12-26,14:30,Northampton,23,1,London Irish,25,0,Madejski Stadium,Ian Tempest,48,H,14,Sat,Dec,2015,2015-16,17.8,12.4,0.6,0.2,10,7,2,11,2,17,5,1
1438,2015-12-26,15:00,Leicester,22,0,Newcastle,10,0,Welford Road,Tim Wigglesworth,32,H,15,Sat,Dec,2015,2015-16,20.4,17.0,0.2,0.2,6,9,2,27,2,33,5,1
1436,2015-12-26,15:00,Exeter,33,1,Sale,17,0,Sandy Park,Dean Richards,50,H,15,Sat,Dec,2015,2015-16,33.0,14.4,0.6,0.4,2,11,2,17,2,11,5,1
1437,2015-12-26,15:00,Sale,17,0,Exeter,33,1,Sandy Park,Dean Richards,50,H,15,Sat,Dec,2015,2015-16,19.0,16.0,0.6,0.2,11,2,2,17,2,11,5,1
1442,2015-12-27,14:30,Bath,21,0,Worcester,14,1,The Recreation Ground,Thomas Foley,35,H,14,Sun,Dec,2015,2015-16,20.8,20.4,0.6,0.0,0,14,2,22,3,32,5,1
1445,2015-12-27,16:30,Gloucester,39,1,Harlequins,39,1,Twickenham Stadium,Wayne Barnes,78,D,16,Sun,Dec,2015,2015-16,13.6,19.2,0.2,0.4,3,4,2,23,3,36,5,0
1444,2015-12-27,16:30,Harlequins,39,1,Gloucester,39,1,Twickenham Stadium,Wayne Barnes,78,D,16,Sun,Dec,2015,2015-16,27.2,19.4,0.8,0.2,4,3,2,23,3,36,5,0
1440,2015-12-27,14:00,Wasps,16,0,Saracens,26,0,Ricoh Arena,JP Doyle,42,A,14,Sun,Dec,2015,2015-16,23.0,18.4,0.2,0.4,13,12,2,15,3,18,5,0
1443,2015-12-27,14:30,Worcester,14,1,Bath,21,0,The Recreation Ground,Thomas Foley,35,H,14,Sun,Dec,2015,2015-16,20.2,29.6,0.4,0.6,14,0,2,22,3,32,5,1
1441,2015-12-27,14:00,Saracens,26,0,Wasps,16,0,Ricoh Arena,JP Doyle,42,A,14,Sun,Dec,2015,2015-16,27.8,11.2,0.4,0.4,12,13,2,15,3,18,5,0
1446,2016-01-01,15:00,Northampton,8,0,Exeter,3,1,Franklin's Gardens,JP Doyle,11,H,15,Fri,Jan,2016,2015-16,14.0,14.2,0.6,0.2,10,2,4,5,0,18,5,1
1447,2016-01-01,15:00,Exeter,3,1,Northampton,8,0,Franklin's Gardens,JP Doyle,11,H,15,Fri,Jan,2016,2015-16,32.0,15.6,0.6,0.4,2,10,4,5,0,18,5,1
1448,2016-01-02,15:00,Gloucester,27,0,London Irish,14,0,Kingsholm,Thomas Foley,41,H,15,Sat,Jan,2016,2015-16,18.4,23.6,0.2,0.6,3,7,4,8,2,32,5,1
1453,2016-01-02,15:15,Leicester,6,0,Saracens,26,1,Allianz Park,Greg Garner,32,H,15,Sat,Jan,2016,2015-16,20.4,15.2,0.2,0.0,6,12,4,2,2,13,5,1
1449,2016-01-02,15:00,London Irish,14,0,Gloucester,27,0,Kingsholm,Thomas Foley,41,H,15,Sat,Jan,2016,2015-16,15.0,32.6,0.0,0.8,7,3,4,8,2,32,5,1
1451,2016-01-02,15:00,Bath,14,1,Newcastle,19,0,Kingston Park,Matthew Carley,33,H,15,Sat,Jan,2016,2015-16,23.2,20.0,0.4,0.2,0,9,4,9,2,25,5,1
1452,2016-01-02,15:15,Saracens,26,1,Leicester,6,0,Allianz Park,Greg Garner,32,H,15,Sat,Jan,2016,2015-16,29.6,11.4,0.4,0.2,12,6,4,2,2,13,5,1
1450,2016-01-02,15:00,Newcastle,19,0,Bath,14,1,Kingston Park,Matthew Carley,33,H,15,Sat,Jan,2016,2015-16,10.2,28.8,0.0,0.6,9,0,4,9,2,25,5,1
1455,2016-01-02,17:30,Wasps,9,1,Sale,15,0,AJ Bell Stadium,Luke Pearce,24,H,17,Sat,Jan,2016,2015-16,23.0,21.8,0.2,0.2,13,11,4,0,2,22,5,1
1454,2016-01-02,17:30,Sale,15,0,Wasps,9,1,AJ Bell Stadium,Luke Pearce,24,H,17,Sat,Jan,2016,2015-16,17.0,20.0,0.4,0.4,11,13,4,0,2,22,5,1
1457,2016-01-03,15:00,Harlequins,24,0,Worcester,20,1,Sixways,Andrew Small,44,A,15,Sun,Jan,2016,2015-16,31.2,22.8,0.8,0.4,4,14,4,18,3,2,5,0
1456,2016-01-03,15:00,Worcester,20,1,Harlequins,24,0,Sixways,Andrew Small,44,A,15,Sun,Jan,2016,2015-16,20.4,28.4,0.6,0.4,14,4,4,18,3,2,5,0
1460,2016-01-09,15:00,Exeter,19,0,Gloucester,10,0,Sandy Park,Ian Tempest,29,H,15,Sat,Jan,2016,2015-16,24.4,16.6,0.6,0.4,2,3,4,17,2,17,5,1
1463,2016-01-09,15:00,Saracens,23,1,Harlequins,29,0,Twickenham Stoop,Craig Maxwell-Keys,52,H,15,Sat,Jan,2016,2015-16,30.0,9.8,0.6,0.2,12,4,4,25,2,6,5,1
1464,2016-01-09,15:15,Leicester,30,0,Northampton,27,1,Welford Road,Wayne Barnes,57,H,15,Sat,Jan,2016,2015-16,16.8,17.2,0.2,0.2,6,10,4,27,2,36,5,1
1461,2016-01-09,15:00,Gloucester,10,0,Exeter,19,0,Sandy Park,Ian Tempest,29,H,15,Sat,Jan,2016,2015-16,19.0,22.0,0.2,0.4,3,2,4,17,2,17,5,1
1465,2016-01-09,15:15,Northampton,27,1,Leicester,30,0,Welford Road,Wayne Barnes,57,H,15,Sat,Jan,2016,2015-16,13.0,10.8,0.4,0.4,10,6,4,27,2,36,5,1
1462,2016-01-09,15:00,Harlequins,29,0,Saracens,23,1,Twickenham Stoop,Craig Maxwell-Keys,52,H,15,Sat,Jan,2016,2015-16,28.4,21.2,0.8,0.6,4,12,4,25,2,6,5,1
1467,2016-01-10,13:00,Newcastle,15,1,London Irish,20,0,Madejski Stadium,JP Doyle,35,H,13,Sun,Jan,2016,2015-16,13.4,23.4,0.0,0.6,9,7,4,11,3,18,5,1
1466,2016-01-10,13:00,London Irish,20,0,Newcastle,15,1,Madejski Stadium,JP Doyle,35,H,13,Sun,Jan,2016,2015-16,15.0,33.2,0.0,0.8,7,9,4,11,3,18,5,1
1469,2016-01-10,14:00,Worcester,22,0,Wasps,32,1,Ricoh Arena,Matthew Carley,54,H,14,Sun,Jan,2016,2015-16,20.0,28.4,0.6,0.4,14,13,4,15,3,25,5,1
1468,2016-01-10,14:00,Wasps,32,1,Worcester,22,0,Ricoh Arena,Matthew Carley,54,H,14,Sun,Jan,2016,2015-16,21.6,20.0,0.4,0.2,13,14,4,15,3,25,5,1
1471,2016-01-29,19:45,Wasps,24,0,Northampton,11,0,Franklin's Gardens,Thomas Foley,35,A,19,Fri,Jan,2016,2015-16,23.4,23.8,0.6,0.2,13,10,4,5,0,32,5,0
1470,2016-01-29,19:45,Northampton,11,0,Wasps,24,0,Franklin's Gardens,Thomas Foley,35,A,19,Fri,Jan,2016,2015-16,17.2,14.4,0.4,0.4,10,13,4,5,0,32,5,0
1476,2016-01-30,15:15,Saracens,19,0,Bath,13,1,Allianz Park,Dean Richards,32,H,15,Sat,Jan,2016,2015-16,32.2,14.4,0.8,0.0,12,0,4,2,2,11,5,1
1474,2016-01-30,15:00,Gloucester,18,1,Leicester,19,0,Kingsholm,JP Doyle,37,A,15,Sat,Jan,2016,2015-16,20.4,21.2,0.2,0.4,3,6,4,8,2,18,5,0
1475,2016-01-30,15:00,Leicester,19,0,Gloucester,18,1,Kingsholm,JP Doyle,37,A,15,Sat,Jan,2016,2015-16,21.6,18.8,0.2,0.4,6,3,4,8,2,18,5,0
1477,2016-01-30,15:15,Bath,13,1,Saracens,19,0,Allianz Park,Dean Richards,32,H,15,Sat,Jan,2016,2015-16,20.4,16.2,0.6,0.2,0,12,4,2,2,11,5,1
1472,2016-01-30,14:30,Sale,38,1,London Irish,10,0,AJ Bell Stadium,Greg Garner,48,H,14,Sat,Jan,2016,2015-16,16.0,19.2,0.4,0.4,11,7,4,0,2,13,5,1
1473,2016-01-30,14:30,London Irish,10,0,Sale,38,1,AJ Bell Stadium,Greg Garner,48,H,14,Sat,Jan,2016,2015-16,16.2,27.2,0.0,0.8,7,11,4,0,2,13,5,1
1478,2016-01-31,15:00,Newcastle,26,0,Harlequins,19,1,Kingston Park,Luke Pearce,45,H,15,Sun,Jan,2016,2015-16,12.4,21.8,0.2,0.4,9,4,4,9,3,22,5,1
1481,2016-01-31,15:00,Exeter,30,1,Worcester,15,0,Sixways,Craig Maxwell-Keys,45,A,15,Sun,Jan,2016,2015-16,24.4,17.4,0.6,0.4,2,14,4,18,3,6,5,0
1479,2016-01-31,15:00,Harlequins,19,1,Newcastle,26,0,Kingston Park,Luke Pearce,45,H,15,Sun,Jan,2016,2015-16,31.0,23.0,0.8,0.6,4,9,4,9,3,22,5,1
1480,2016-01-31,15:00,Worcester,15,0,Exeter,30,1,Sixways,Craig Maxwell-Keys,45,A,15,Sun,Jan,2016,2015-16,18.8,30.8,0.4,0.6,14,2,4,18,3,6,5,0
1482,2016-02-05,19:45,Bath,11,1,Gloucester,15,0,The Recreation Ground,Matthew Carley,26,A,19,Fri,Feb,2016,2015-16,14.0,17.2,0.6,0.2,0,3,3,22,0,25,5,0
1483,2016-02-05,19:45,Gloucester,15,0,Bath,11,1,The Recreation Ground,Matthew Carley,26,A,19,Fri,Feb,2016,2015-16,23.4,22.0,0.4,0.4,3,0,3,22,0,25,5,0
1487,2016-02-06,14:00,Newcastle,8,1,Wasps,9,0,Ricoh Arena,Craig Maxwell-Keys,17,H,14,Sat,Feb,2016,2015-16,14.6,22.6,0.2,0.6,9,13,3,15,2,6,5,1
1484,2016-02-06,14:00,Harlequins,23,1,Northampton,27,0,Twickenham Stoop,Greg Garner,50,A,14,Sat,Feb,2016,2015-16,29.8,23.0,0.6,0.6,4,10,3,25,2,13,5,0
1485,2016-02-06,14:00,Northampton,27,0,Harlequins,23,1,Twickenham Stoop,Greg Garner,50,A,14,Sat,Feb,2016,2015-16,16.4,18.6,0.4,0.4,10,4,3,25,2,13,5,0
1489,2016-02-06,15:00,Sale,10,0,Leicester,3,1,Welford Road,Tim Wigglesworth,13,A,15,Sat,Feb,2016,2015-16,20.8,18.0,0.4,0.4,11,6,3,27,2,33,5,0
1488,2016-02-06,15:00,Leicester,3,1,Sale,10,0,Welford Road,Tim Wigglesworth,13,A,15,Sat,Feb,2016,2015-16,21.2,20.2,0.2,0.6,6,11,3,27,2,33,5,0
1486,2016-02-06,14:00,Wasps,9,0,Newcastle,8,1,Ricoh Arena,Craig Maxwell-Keys,17,H,14,Sat,Feb,2016,2015-16,21.6,23.0,0.4,0.2,13,9,3,15,2,6,5,1
1490,2016-02-07,13:00,Exeter,11,1,Saracens,14,0,Sandy Park,Thomas Foley,25,A,13,Sun,Feb,2016,2015-16,25.2,15.4,0.8,0.0,2,12,3,17,3,32,5,0
1492,2016-02-07,13:00,London Irish,20,0,Worcester,13,1,Madejski Stadium,Wayne Barnes,33,H,13,Sun,Feb,2016,2015-16,15.2,28.2,0.0,0.8,7,14,3,11,3,36,5,1
1491,2016-02-07,13:00,Saracens,14,0,Exeter,11,1,Sandy Park,Thomas Foley,25,A,13,Sun,Feb,2016,2015-16,26.4,13.4,0.6,0.2,12,2,3,17,3,32,5,0
1493,2016-02-07,13:00,Worcester,13,1,London Irish,20,0,Madejski Stadium,Wayne Barnes,33,H,13,Sun,Feb,2016,2015-16,18.2,27.2,0.4,0.6,14,7,3,11,3,36,5,1
1494,2016-02-12,19:45,Newcastle,26,0,Leicester,14,0,Kingston Park,Greg Garner,40,H,19,Fri,Feb,2016,2015-16,15.6,16.8,0.4,0.4,9,6,3,9,0,13,5,1
1495,2016-02-12,19:45,Leicester,14,0,Newcastle,26,0,Kingston Park,Greg Garner,40,H,19,Fri,Feb,2016,2015-16,16.0,18.2,0.2,0.6,6,9,3,9,0,13,5,1
1501,2016-02-13,15:00,London Irish,7,0,Northampton,35,1,Franklin's Gardens,Tim Wigglesworth,42,H,15,Sat,Feb,2016,2015-16,17.8,23.2,0.0,0.8,7,10,3,5,2,33,5,1
1498,2016-02-13,15:00,Gloucester,28,0,Harlequins,6,0,Kingsholm,Wayne Barnes,34,H,15,Sat,Feb,2016,2015-16,21.8,20.4,0.4,0.4,3,4,3,8,2,36,5,1
1499,2016-02-13,15:00,Harlequins,6,0,Gloucester,28,0,Kingsholm,Wayne Barnes,34,H,15,Sat,Feb,2016,2015-16,26.8,27.0,0.6,0.6,4,3,3,8,2,36,5,1
1496,2016-02-13,14:30,Sale,23,0,Exeter,17,1,AJ Bell Stadium,Andrew Small,40,H,14,Sat,Feb,2016,2015-16,19.8,15.6,0.4,0.6,11,2,3,0,2,2,5,1
1500,2016-02-13,15:00,Northampton,35,1,London Irish,7,0,Franklin's Gardens,Tim Wigglesworth,42,H,15,Sat,Feb,2016,2015-16,19.2,21.0,0.4,0.4,10,7,3,5,2,33,5,1
