,date,team1Name,team2Name,venue,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
1362,2018-12-28,Exeter,Northampton,Franklin's Gardens,Ian Tempest,L,Fri,Dec,2018-19,30.0,20.0,22.0,16.0,1.0,0.4,0.6,0.0,4.0,2.8,1.2,0.0,1.8,1.0,3.0,0.0,2.8,1.0,2.0,0.0,1.4,1.2,2.2,0.0,0,1.0,1,1,9
1866,2018-12-29,Harlequins,Wasps,Twickenham Stadium,Craig Maxwell-Keys,W,Sat,Dec,2018-19,21.0,22.6,18.0,30.4,0.6,0.6,0.2,0.8,2.2,1.4,2.4,0.0,2.4,2.0,2.2,0.0,2.0,1.6,1.6,0.0,3.4,2.2,3.0,0.0,1,0.0,0,10,3
1709,2018-12-29,Worcester,Saracens,Allianz Park,Karl Dickson,L,Sat,Dec,2018-19,21.4,23.2,25.0,20.8,0.2,0.4,0.2,0.8,2.2,2.0,2.0,0.0,2.6,1.8,2.2,0.0,2.2,2.2,3.2,0.0,2.0,1.6,2.4,0.0,0,0.0,0,11,2
1532,2018-12-29,Gloucester,Sale,Kingsholm,Christophe Ridley,L,Sat,Dec,2018-19,26.6,18.0,19.4,13.6,0.6,0.2,0.2,0.4,3.4,2.4,1.6,0.0,1.6,1.4,2.4,0.0,1.6,1.0,3.0,0.0,1.8,1.4,0.6,0.0,0,1.0,1,7,8
724,2018-12-29,Wasps,Harlequins,Twickenham Stadium,Craig Maxwell-Keys,L,Sat,Dec,2018-19,18.0,30.4,21.0,22.6,0.2,0.8,0.6,0.6,2.0,1.6,1.6,0.0,3.4,2.2,3.0,0.0,2.2,1.4,2.4,0.0,2.4,2.0,2.2,0.0,0,0.0,0,3,10
2019,2018-12-29,Saracens,Worcester,Allianz Park,Karl Dickson,W,Sat,Dec,2018-19,25.0,20.8,21.4,23.2,0.2,0.8,0.2,0.4,2.2,2.2,3.2,0.0,2.0,1.6,2.4,0.0,2.2,2.0,2.0,0.0,2.6,1.8,2.2,0.0,1,0.0,0,2,11
555,2018-12-29,Sale,Gloucester,Kingsholm,Christophe Ridley,W,Sat,Dec,2018-19,19.4,13.6,26.6,18.0,0.2,0.4,0.6,0.2,1.6,1.0,3.0,0.0,1.8,1.4,0.6,0.0,3.4,2.4,1.6,0.0,1.6,1.4,2.4,0.0,1,1.0,1,8,7
901,2018-12-30,Bath,Leicester,Recreation Ground,JP Doyle,W,Sun,Dec,2018-19,18.2,17.8,20.6,28.6,0.0,0.2,0.4,0.4,1.8,1.0,2.4,0.0,1.6,1.4,2.2,0.0,2.2,1.8,2.0,0.0,3.4,2.2,2.4,0.0,1,1.0,1,6,5
200,2018-12-30,Newcastle,Bristol,Ashton Gate,Wayne Barnes,L,Sun,Dec,2018-19,12.6,16.4,23.0,30.4,0.2,0.2,0.8,0.6,1.0,0.8,2.0,0.0,2.0,1.4,1.2,0.0,2.4,2.2,2.2,0.0,3.8,2.6,1.8,0.0,0,0.0,0,4,13
1216,2018-12-30,Bristol,Newcastle,Ashton Gate,Wayne Barnes,W,Sun,Dec,2018-19,23.0,30.4,12.6,16.4,0.8,0.6,0.2,0.2,2.4,2.2,2.2,0.0,3.8,2.6,1.8,0.0,1.0,0.8,2.0,0.0,2.0,1.4,1.2,0.0,1,0.0,0,13,4
95,2018-12-30,Leicester,Bath,Recreation Ground,JP Doyle,L,Sun,Dec,2018-19,20.6,28.6,18.2,17.8,0.4,0.4,0.0,0.2,2.2,1.8,2.0,0.0,3.4,2.2,2.4,0.0,1.8,1.0,2.4,0.0,1.6,1.4,2.2,0.0,0,1.0,1,5,6
1533,2019-01-04,Saracens,Sale,AJ Bell Stadium,Matthew Carley,L,Fri,Jan,2018-19,25.0,20.2,21.4,15.2,0.2,0.6,0.4,0.4,2.6,2.4,2.4,0.0,2.0,1.6,2.2,0.0,1.8,1.2,3.2,0.0,2.0,1.4,0.8,0.0,0,1.0,1,2,8
1710,2019-01-04,Sale,Saracens,AJ Bell Stadium,Matthew Carley,W,Fri,Jan,2018-19,21.4,15.2,25.0,20.2,0.4,0.4,0.2,0.6,1.8,1.2,3.2,0.0,2.0,1.4,0.8,0.0,2.6,2.4,2.4,0.0,2.0,1.6,2.2,0.0,1,1.0,1,8,2
1217,2019-01-05,Harlequins,Newcastle,Kingston Park,Tom Foley,W,Sat,Jan,2018-19,21.0,20.2,16.8,19.4,0.4,0.8,0.4,0.4,2.2,1.4,2.4,0.0,2.4,2.0,1.4,0.0,1.4,1.0,2.6,0.0,2.2,1.8,1.6,0.0,1,1.0,0,10,4
201,2019-01-05,Exeter,Bristol,Sandy Park,Craig Maxwell-Keys,W,Sat,Jan,2018-19,27.8,21.4,28.6,25.6,1.2,0.6,1.0,0.6,3.8,2.6,0.8,0.0,2.2,1.6,2.4,0.0,3.0,2.6,2.8,0.0,3.0,1.8,2.2,0.0,1,0.0,1,1,13
902,2019-01-05,Gloucester,Leicester,Welford Road,Wayne Barnes,L,Sat,Jan,2018-19,22.6,19.8,19.2,30.2,0.4,0.4,0.6,0.4,3.0,2.0,1.2,0.0,1.8,1.2,2.8,0.0,2.0,1.6,2.0,0.0,3.4,2.4,2.8,0.0,0,0.0,0,7,5
556,2019-01-05,Leicester,Gloucester,Welford Road,Wayne Barnes,W,Sat,Jan,2018-19,19.2,30.2,22.6,19.8,0.6,0.4,0.4,0.4,2.0,1.6,2.0,0.0,3.4,2.4,2.8,0.0,3.0,2.0,1.2,0.0,1.8,1.2,2.8,0.0,1,0.0,0,5,7
96,2019-01-05,Worcester,Bath,Sixways,Ian Tempest,W,Sat,Jan,2018-19,14.4,26.8,18.0,13.2,0.0,0.4,0.0,0.2,1.2,1.2,2.0,0.0,3.0,2.0,2.6,0.0,2.0,1.0,2.0,0.0,0.8,0.8,2.4,0.0,1,0.0,1,11,6
725,2019-01-05,Newcastle,Harlequins,Kingston Park,Tom Foley,L,Sat,Jan,2018-19,16.8,19.4,21.0,20.2,0.4,0.4,0.4,0.8,1.4,1.0,2.6,0.0,2.2,1.8,1.6,0.0,2.2,1.4,2.4,0.0,2.4,2.0,1.4,0.0,0,0.0,1,4,10
378,2019-01-05,Bristol,Exeter,Sandy Park,Craig Maxwell-Keys,L,Sat,Jan,2018-19,28.6,25.6,27.8,21.4,1.0,0.6,1.2,0.6,3.0,2.6,2.8,0.0,3.0,1.8,2.2,0.0,3.8,2.6,0.8,0.0,2.2,1.6,2.4,0.0,0,1.0,0,13,1
2020,2019-01-05,Bath,Worcester,Sixways,Ian Tempest,L,Sat,Jan,2018-19,18.0,13.2,14.4,26.8,0.0,0.2,0.0,0.4,2.0,1.0,2.0,0.0,0.8,0.8,2.4,0.0,1.2,1.2,2.0,0.0,3.0,2.0,2.6,0.0,0,1.0,0,6,11
1363,2019-01-06,Wasps,Northampton,Ricoh Arena,Luke Pearce,W,Sun,Jan,2018-19,16.4,27.4,25.2,17.0,0.4,0.6,0.8,0.4,1.6,1.2,2.0,0.0,3.0,2.0,2.8,0.0,3.0,1.8,2.2,0.0,1.8,1.4,1.6,0.0,1,0.0,1,3,9
1867,2019-01-06,Northampton,Wasps,Ricoh Arena,Luke Pearce,L,Sun,Jan,2018-19,25.2,17.0,16.4,27.4,0.8,0.4,0.4,0.6,3.0,1.8,2.2,0.0,1.8,1.4,1.6,0.0,1.6,1.2,2.0,0.0,3.0,2.0,2.8,0.0,0,1.0,0,9,3
379,2019-02-15,Gloucester,Exeter,Kingsholm,Craig Maxwell-Keys,W,Fri,Feb,2018-19,18.6,24.0,24.4,17.4,0.2,0.6,1.0,0.6,2.2,1.4,1.6,0.0,2.4,1.8,2.8,0.0,3.2,2.6,0.8,0.0,1.8,1.2,2.0,0.0,1,0.0,1,7,1
202,2019-02-15,Wasps,Bristol,Ashton Gate,Wayne Barnes,W,Fri,Feb,2018-19,18.4,23.4,24.6,22.2,0.4,0.4,1.0,0.4,1.8,1.4,2.2,0.0,2.2,2.0,2.8,0.0,2.6,2.2,2.4,0.0,2.4,1.8,2.2,0.0,1,1.0,0,3,13
1868,2019-02-15,Bristol,Wasps,Ashton Gate,Wayne Barnes,L,Fri,Feb,2018-19,24.6,22.2,18.4,23.4,1.0,0.4,0.4,0.4,2.6,2.2,2.4,0.0,2.4,1.8,2.2,0.0,1.8,1.4,2.2,0.0,2.2,2.0,2.8,0.0,0,0.0,1,13,3
557,2019-02-15,Exeter,Gloucester,Kingsholm,Craig Maxwell-Keys,L,Fri,Feb,2018-19,24.4,17.4,18.6,24.0,1.0,0.6,0.2,0.6,3.2,2.6,0.8,0.0,1.8,1.2,2.0,0.0,2.2,1.4,1.6,0.0,2.4,1.8,2.8,0.0,0,1.0,0,1,7
97,2019-02-16,Newcastle,Bath,Recreation Ground,JP Doyle,L,Sat,Feb,2018-19,18.8,23.0,16.2,14.8,0.4,0.6,0.2,0.2,1.6,1.2,2.8,0.0,2.8,2.4,1.4,0.0,1.6,0.8,2.2,0.0,1.0,0.8,2.6,0.0,0,0.0,0,4,6
903,2019-02-16,Saracens,Leicester,Allianz Park,Tom Foley,W,Sat,Feb,2018-19,22.4,20.0,23.4,26.2,0.2,0.4,0.8,0.2,2.2,1.8,2.6,0.0,2.2,1.6,1.8,0.0,2.6,2.2,2.0,0.0,2.6,1.8,3.2,0.0,1,0.0,1,2,5
1364,2019-02-16,Sale,Northampton,Franklin's Gardens,Karl Dickson,L,Sat,Feb,2018-19,21.2,12.6,21.2,19.0,0.2,0.4,0.6,0.4,2.0,1.2,2.8,0.0,1.6,0.8,1.0,0.0,2.2,1.8,2.2,0.0,2.0,1.6,1.8,0.0,0,1.0,0,8,9
2021,2019-02-16,Harlequins,Worcester,Twickenham Stoop,Luke Pearce,W,Sat,Feb,2018-19,24.6,22.2,16.0,25.0,0.6,0.8,0.0,0.6,2.8,2.0,2.2,0.0,2.6,2.2,1.6,0.0,1.4,1.2,2.2,0.0,2.6,1.8,2.8,0.0,1,1.0,1,10,11
1218,2019-02-16,Bath,Newcastle,Recreation Ground,JP Doyle,W,Sat,Feb,2018-19,16.2,14.8,18.8,23.0,0.2,0.2,0.4,0.6,1.6,0.8,2.2,0.0,1.0,0.8,2.6,0.0,1.6,1.2,2.8,0.0,2.8,2.4,1.4,0.0,1,0.0,0,6,4
1534,2019-02-16,Northampton,Sale,Franklin's Gardens,Karl Dickson,W,Sat,Feb,2018-19,21.2,19.0,21.2,12.6,0.6,0.4,0.2,0.4,2.2,1.8,2.2,0.0,2.0,1.6,1.8,0.0,2.0,1.2,2.8,0.0,1.6,0.8,1.0,0.0,1,0.0,1,9,8
726,2019-02-16,Worcester,Harlequins,Twickenham Stoop,Luke Pearce,L,Sat,Feb,2018-19,16.0,25.0,24.6,22.2,0.0,0.6,0.6,0.8,1.4,1.2,2.2,0.0,2.6,1.8,2.8,0.0,2.8,2.0,2.2,0.0,2.6,2.2,1.6,0.0,0,1.0,1,11,10
1711,2019-02-16,Leicester,Saracens,Allianz Park,Tom Foley,L,Sat,Feb,2018-19,23.4,26.2,22.4,20.0,0.8,0.2,0.2,0.4,2.6,2.2,2.0,0.0,2.6,1.8,3.2,0.0,2.2,1.8,2.6,0.0,2.2,1.6,1.8,0.0,0,1.0,0,5,2
1712,2019-02-22,Gloucester,Saracens,Kingsholm,JP Doyle,W,Fri,Feb,2018-19,22.2,22.8,23.6,17.6,0.2,0.8,0.4,0.2,2.8,2.0,1.4,0.0,2.4,1.8,2.4,0.0,2.4,1.6,2.8,0.0,1.8,1.4,1.8,0.0,1,1.0,1,7,2
558,2019-02-22,Saracens,Gloucester,Kingsholm,JP Doyle,L,Fri,Feb,2018-19,23.6,17.6,22.2,22.8,0.4,0.2,0.2,0.8,2.4,1.6,2.8,0.0,1.8,1.4,1.8,0.0,2.8,2.0,1.4,0.0,2.4,1.8,2.4,0.0,0,1.0,1,2,7
98,2019-02-23,Northampton,Bath,Franklin's Gardens,Ian Tempest,W,Sat,Feb,2018-19,32.0,18.8,20.6,14.2,0.6,0.4,0.4,0.2,3.6,3.4,2.4,0.0,2.0,1.6,1.6,0.0,2.2,1.2,2.4,0.0,1.0,0.8,2.4,0.0,1,1.0,1,9,6
1535,2019-02-23,Wasps,Sale,Ricoh Arena,Andrew Jackson,L,Sat,Feb,2018-19,17.8,22.2,21.0,23.4,0.4,0.2,0.2,0.4,1.8,1.4,2.0,0.0,2.0,1.6,3.0,0.0,2.0,1.2,2.6,0.0,3.0,2.4,1.2,0.0,0,1.0,0,3,8
1869,2019-02-23,Sale,Wasps,Ricoh Arena,Andrew Jackson,W,Sat,Feb,2018-19,21.0,23.4,17.8,22.2,0.2,0.4,0.4,0.2,2.0,1.2,2.6,0.0,3.0,2.4,1.2,0.0,1.8,1.4,2.0,0.0,2.0,1.6,3.0,0.0,1,0.0,1,8,3
1219,2019-02-23,Exeter,Newcastle,Sandy Park,Luke Pearce,W,Sat,Feb,2018-19,23.2,21.0,18.2,27.4,1.2,0.6,0.4,0.8,3.2,2.6,0.4,0.0,2.4,1.8,1.8,0.0,1.6,1.2,2.6,0.0,3.4,2.8,1.6,0.0,1,0.0,0,1,4
1365,2019-02-23,Bath,Northampton,Franklin's Gardens,Ian Tempest,L,Sat,Feb,2018-19,20.6,14.2,32.0,18.8,0.4,0.2,0.6,0.4,2.2,1.2,2.4,0.0,1.0,0.8,2.4,0.0,3.6,3.4,2.4,0.0,2.0,1.6,1.6,0.0,0,1.0,1,6,9
380,2019-02-23,Newcastle,Exeter,Sandy Park,Luke Pearce,L,Sat,Feb,2018-19,18.2,27.4,23.2,21.0,0.4,0.8,1.2,0.6,1.6,1.2,2.6,0.0,3.4,2.8,1.6,0.0,3.2,2.6,0.4,0.0,2.4,1.8,1.8,0.0,0,0.0,0,4,1
203,2019-02-23,Harlequins,Bristol,Twickenham Stoop,Tom Foley,W,Sat,Feb,2018-19,31.4,24.8,23.4,21.6,0.6,1.0,0.8,0.4,4.0,3.0,1.8,0.0,3.2,2.6,1.2,0.0,2.4,1.8,2.6,0.0,2.4,1.8,2.0,0.0,1,1.0,0,10,13
727,2019-02-23,Bristol,Harlequins,Twickenham Stoop,Tom Foley,L,Sat,Feb,2018-19,23.4,21.6,31.4,24.8,0.8,0.4,0.6,1.0,2.4,1.8,2.6,0.0,2.4,1.8,2.0,0.0,4.0,3.0,1.8,0.0,3.2,2.6,1.2,0.0,0,0.0,1,13,10
904,2019-02-24,Worcester,Leicester,Sixways,Craig Maxwell-Keys,W,Sun,Feb,2018-19,18.6,31.8,21.0,27.4,0.2,0.6,0.6,0.4,2.0,1.6,1.8,0.0,3.8,2.8,2.4,0.0,2.2,2.0,2.0,0.0,2.8,1.6,3.4,0.0,1,0.0,0,11,5
2022,2019-02-24,Leicester,Worcester,Sixways,Craig Maxwell-Keys,L,Sun,Feb,2018-19,21.0,27.4,18.6,31.8,0.6,0.4,0.2,0.6,2.2,2.0,2.0,0.0,2.8,1.6,3.4,0.0,2.0,1.6,1.8,0.0,3.8,2.8,2.4,0.0,0,0.0,0,5,11
559,2019-03-01,Bristol,Gloucester,Ashton Gate,Karl Dickson,W,Fri,Mar,2018-19,20.4,26.8,21.0,24.4,0.8,0.6,0.0,1.0,2.4,1.8,1.6,0.0,3.2,2.4,2.0,0.0,2.2,2.0,2.0,0.0,2.8,2.2,2.0,0.0,1,0.0,1,13,7
204,2019-03-01,Gloucester,Bristol,Ashton Gate,Karl Dickson,L,Fri,Mar,2018-19,21.0,24.4,20.4,26.8,0.0,1.0,0.8,0.6,2.2,2.0,2.0,0.0,2.8,2.2,2.0,0.0,2.4,1.8,1.6,0.0,3.2,2.4,2.0,0.0,0,1.0,0,7,13
728,2019-03-02,Bath,Harlequins,Recreation Ground,Matthew Carley,L,Sat,Mar,2018-19,24.4,18.2,33.0,24.8,0.6,0.2,0.6,0.8,2.4,1.4,3.2,0.0,1.6,1.2,2.6,0.0,4.2,3.6,1.6,0.0,3.2,2.6,1.2,0.0,0,0.0,1,6,10
1870,2019-03-02,Leicester,Wasps,Welford Road,JP Doyle,W,Sat,Mar,2018-19,21.6,22.6,20.2,21.2,0.6,0.2,0.6,0.2,2.2,2.0,2.2,0.0,2.4,1.4,2.6,0.0,2.2,1.6,2.0,0.0,2.2,1.6,2.2,0.0,1,0.0,0,5,3
905,2019-03-02,Wasps,Leicester,Welford Road,JP Doyle,L,Sat,Mar,2018-19,20.2,21.2,21.6,22.6,0.6,0.2,0.6,0.2,2.2,1.6,2.0,0.0,2.2,1.6,2.2,0.0,2.2,2.0,2.2,0.0,2.4,1.4,2.6,0.0,0,0.0,0,3,5
1536,2019-03-02,Exeter,Sale,AJ Bell Stadium,Ian Tempest,W,Sat,Mar,2018-19,25.0,18.8,24.4,25.6,1.0,0.4,0.2,0.6,3.4,3.0,0.4,0.0,2.2,1.8,1.4,0.0,2.6,1.4,2.6,0.0,3.2,2.4,1.6,0.0,1,1.0,1,1,8
1713,2019-03-02,Northampton,Saracens,Allianz Park,Luke Pearce,L,Sat,Mar,2018-19,34.6,20.8,22.6,22.4,0.4,0.6,0.6,0.2,3.8,3.6,2.8,0.0,2.2,1.8,1.8,0.0,2.6,1.8,2.0,0.0,2.4,2.0,2.0,0.0,0,1.0,0,9,2
381,2019-03-02,Sale,Exeter,AJ Bell Stadium,Ian Tempest,L,Sat,Mar,2018-19,24.4,25.6,25.0,18.8,0.2,0.6,1.0,0.4,2.6,1.4,2.6,0.0,3.2,2.4,1.6,0.0,3.4,3.0,0.4,0.0,2.2,1.8,1.4,0.0,0,1.0,1,8,1
99,2019-03-02,Harlequins,Bath,Recreation Ground,Matthew Carley,W,Sat,Mar,2018-19,33.0,24.8,24.4,18.2,0.6,0.8,0.6,0.2,4.2,3.6,1.6,0.0,3.2,2.6,1.2,0.0,2.4,1.4,3.2,0.0,1.6,1.2,2.6,0.0,1,1.0,0,10,6
1366,2019-03-02,Saracens,Northampton,Allianz Park,Luke Pearce,W,Sat,Mar,2018-19,22.6,22.4,34.6,20.8,0.6,0.2,0.4,0.6,2.6,1.8,2.0,0.0,2.4,2.0,2.0,0.0,3.8,3.6,2.8,0.0,2.2,1.8,1.8,0.0,1,0.0,1,2,9
2023,2019-03-03,Newcastle,Worcester,Kingston Park,Wayne Barnes,W,Sun,Mar,2018-19,18.4,31.6,18.8,27.2,0.4,0.8,0.2,0.4,2.0,1.2,2.0,0.0,4.0,3.4,1.6,0.0,2.2,1.8,1.4,0.0,2.8,2.4,2.8,0.0,1,0.0,1,4,11
1220,2019-03-03,Worcester,Newcastle,Kingston Park,Wayne Barnes,L,Sun,Mar,2018-19,18.8,27.2,18.4,31.6,0.2,0.4,0.4,0.8,2.2,1.8,1.4,0.0,2.8,2.4,2.8,0.0,2.0,1.2,2.0,0.0,4.0,3.4,1.6,0.0,0,1.0,0,11,4
1714,2019-03-08,Bath,Saracens,Recreation Ground,Andrew Jackson,W,Fri,Mar,2018-19,25.4,21.6,27.2,19.6,0.8,0.4,0.8,0.0,2.6,1.4,3.2,0.0,2.4,1.8,2.0,0.0,3.6,2.0,1.6,0.0,2.0,1.8,2.0,0.0,1,0.0,1,6,2
906,2019-03-08,Sale,Leicester,AJ Bell Stadium,Matthew Carley,W,Fri,Mar,2018-19,21.8,27.6,18.4,20.6,0.4,0.6,0.4,0.4,2.6,1.6,1.6,0.0,3.6,2.4,1.6,0.0,1.6,1.6,2.4,0.0,2.4,1.6,1.8,0.0,1,0.0,1,8,5
100,2019-03-08,Saracens,Bath,Recreation Ground,Andrew Jackson,L,Fri,Mar,2018-19,27.2,19.6,25.4,21.6,0.8,0.0,0.8,0.4,3.6,2.0,1.6,0.0,2.0,1.8,2.0,0.0,2.6,1.4,3.2,0.0,2.4,1.8,2.0,0.0,0,1.0,0,2,6
1537,2019-03-08,Leicester,Sale,AJ Bell Stadium,Matthew Carley,L,Fri,Mar,2018-19,18.4,20.6,21.8,27.6,0.4,0.4,0.4,0.6,1.6,1.6,2.4,0.0,2.4,1.6,1.8,0.0,2.6,1.6,1.6,0.0,3.6,2.4,1.6,0.0,0,1.0,0,5,8
205,2019-03-09,Northampton,Bristol,Franklin's Gardens,Christophe Ridley,L,Sat,Mar,2018-19,31.6,26.8,24.0,26.2,0.4,0.8,0.8,0.8,3.8,3.6,1.8,0.0,3.4,2.2,1.4,0.0,2.8,1.8,2.0,0.0,3.4,2.8,1.2,0.0,0,0.0,1,9,13
2024,2019-03-09,Exeter,Worcester,Sixways,JP Doyle,W,Sat,Mar,2018-19,22.8,19.0,18.8,24.2,0.8,0.6,0.2,0.4,3.2,2.6,0.4,0.0,2.4,2.0,1.0,0.0,2.2,1.8,1.4,0.0,2.8,2.4,1.8,0.0,1,1.0,0,1,11
1221,2019-03-09,Wasps,Newcastle,Ricoh Arena,Thomas Foley,L,Sat,Mar,2018-19,20.2,20.2,18.4,28.8,0.8,0.2,0.2,0.8,2.4,2.0,1.4,0.0,2.0,1.6,2.2,0.0,2.2,1.6,1.4,0.0,3.6,3.0,1.6,0.0,0,0.0,1,3,4
1871,2019-03-09,Newcastle,Wasps,Ricoh Arena,Thomas Foley,W,Sat,Mar,2018-19,18.4,28.8,20.2,20.2,0.2,0.8,0.8,0.2,2.2,1.6,1.4,0.0,3.6,3.0,1.6,0.0,2.4,2.0,1.4,0.0,2.0,1.6,2.2,0.0,1,1.0,0,4,3
382,2019-03-09,Worcester,Exeter,Sixways,JP Doyle,L,Sat,Mar,2018-19,18.8,24.2,22.8,19.0,0.2,0.4,0.8,0.6,2.2,1.8,1.4,0.0,2.8,2.4,1.8,0.0,3.2,2.6,0.4,0.0,2.4,2.0,1.0,0.0,0,0.0,1,11,1
1367,2019-03-09,Bristol,Northampton,Franklin's Gardens,Christophe Ridley,W,Sat,Mar,2018-19,24.0,26.2,31.6,26.8,0.8,0.8,0.4,0.8,2.8,1.8,2.0,0.0,3.4,2.8,1.2,0.0,3.8,3.6,1.8,0.0,3.4,2.2,1.4,0.0,1,1.0,0,13,9
729,2019-03-10,Gloucester,Harlequins,Twickenham Stoop,Wayne Barnes,W,Sun,Mar,2018-19,21.8,26.6,34.4,23.6,0.2,0.8,0.8,0.8,2.4,2.2,1.8,0.0,3.2,2.4,1.8,0.0,4.8,4.0,0.8,0.0,3.0,2.2,1.4,0.0,1,0.0,1,7,10
560,2019-03-10,Harlequins,Gloucester,Twickenham Stoop,Wayne Barnes,L,Sun,Mar,2018-19,34.4,23.6,21.8,26.6,0.8,0.8,0.2,0.8,4.8,4.0,0.8,0.0,3.0,2.2,1.4,0.0,2.4,2.2,1.8,0.0,3.2,2.4,1.8,0.0,0,1.0,0,10,7
1368,2019-03-22,Leicester,Northampton,Welford Road,Wayne Barnes,L,Fri,Mar,2018-19,16.2,22.4,30.2,26.4,0.2,0.6,0.6,0.6,1.6,1.4,1.8,0.0,3.0,1.4,1.4,0.0,3.8,3.2,1.6,0.0,3.4,2.2,1.4,0.0,0,0.0,0,5,9
907,2019-03-22,Northampton,Leicester,Welford Road,Wayne Barnes,W,Fri,Mar,2018-19,30.2,26.4,16.2,22.4,0.6,0.6,0.2,0.6,3.8,3.2,1.6,0.0,3.4,2.2,1.4,0.0,1.6,1.4,1.8,0.0,3.0,1.4,1.4,0.0,1,0.0,0,9,5
1715,2019-03-23,Harlequins,Saracens,London Stadium,JP Doyle,L,Sat,Mar,2018-19,31.8,26.8,24.0,19.8,0.8,0.8,0.8,0.0,4.6,3.8,0.4,0.0,3.6,2.6,1.2,0.0,3.0,1.6,1.8,0.0,1.6,1.4,3.0,0.0,0,0.0,0,10,2
1538,2019-03-23,Newcastle,Sale,St James' Park,Craig Maxwell-Keys,W,Sat,Mar,2018-19,16.8,25.6,22.2,25.6,0.0,0.8,0.4,0.6,2.0,1.6,1.2,0.0,3.0,2.6,1.8,0.0,3.0,1.2,1.2,0.0,3.4,2.2,1.4,0.0,1,1.0,1,4,8
206,2019-03-23,Worcester,Bristol,Ashton Gate,Luke Pearce,W,Sat,Mar,2018-19,21.4,25.8,22.2,25.4,0.6,0.6,0.8,1.0,2.6,1.8,1.6,0.0,3.2,2.8,1.4,0.0,2.8,1.8,1.4,0.0,3.6,2.8,0.6,0.0,1,0.0,1,11,13
2025,2019-03-23,Bristol,Worcester,Ashton Gate,Luke Pearce,L,Sat,Mar,2018-19,22.2,25.4,21.4,25.8,0.8,1.0,0.6,0.6,2.8,1.8,1.4,0.0,3.6,2.8,0.6,0.0,2.6,1.8,1.6,0.0,3.2,2.8,1.4,0.0,0,1.0,0,13,11
561,2019-03-23,Wasps,Gloucester,Kingsholm,Ian Tempest,L,Sat,Mar,2018-19,21.4,20.2,24.6,22.0,0.8,0.2,0.4,0.6,2.4,2.0,1.8,0.0,2.0,1.6,2.2,0.0,2.8,2.6,1.8,0.0,2.6,2.2,1.4,0.0,0,0.0,1,3,7
730,2019-03-23,Saracens,Harlequins,London Stadium,JP Doyle,W,Sat,Mar,2018-19,24.0,19.8,31.8,26.8,0.8,0.0,0.8,0.8,3.0,1.6,1.8,0.0,1.6,1.4,3.0,0.0,4.6,3.8,0.4,0.0,3.6,2.6,1.2,0.0,1,0.0,0,2,10
1872,2019-03-23,Gloucester,Wasps,Kingsholm,Ian Tempest,W,Sat,Mar,2018-19,24.6,22.0,21.4,20.2,0.4,0.6,0.8,0.2,2.8,2.6,1.8,0.0,2.6,2.2,1.4,0.0,2.4,2.0,1.8,0.0,2.0,1.6,2.2,0.0,1,1.0,0,7,3
1222,2019-03-23,Sale,Newcastle,St James' Park,Craig Maxwell-Keys,L,Sat,Mar,2018-19,22.2,25.6,16.8,25.6,0.4,0.6,0.0,0.8,3.0,1.2,1.2,0.0,3.4,2.2,1.4,0.0,2.0,1.6,1.2,0.0,3.0,2.6,1.8,0.0,0,1.0,1,8,4
101,2019-03-24,Exeter,Bath,Sandy Park,Karl Dickson,W,Sun,Mar,2018-19,23.8,18.8,24.4,20.2,0.6,0.8,0.8,0.2,3.4,2.8,0.4,0.0,2.4,1.6,1.2,0.0,2.0,1.2,4.0,0.0,2.2,1.6,2.0,0.0,1,1.0,1,1,6
383,2019-03-24,Bath,Exeter,Sandy Park,Karl Dickson,L,Sun,Mar,2018-19,24.4,20.2,23.8,18.8,0.8,0.2,0.6,0.8,2.0,1.2,4.0,0.0,2.2,1.6,2.0,0.0,3.4,2.8,0.4,0.0,2.4,1.6,1.2,0.0,0,1.0,1,6,1
731,2019-04-05,Sale,Harlequins,AJ Bell Stadium,Wayne Barnes,W,Fri,Apr,2018-19,20.8,26.4,28.2,28.8,0.6,0.4,0.8,0.8,3.0,1.4,0.6,0.0,3.2,2.2,2.0,0.0,4.0,3.2,0.6,0.0,3.8,2.8,1.4,0.0,1,0.0,0,8,10
