,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
1900,2017-05-20,17:15,Wasps,21,Leicester,20,Ricoh Arena,Matthew Carley,41,H,17,Sat,May,2017,2016-17,31.2,26.2,13,6,7,18,2,34,6,1
1905,2017-09-01,19:45,Exeter,21,Gloucester,28,Kingsholm,Matthew Carley,49,H,19,Fri,Sep,2017,2017-18,33.0,21.6,2,3,10,11,0,34,7,1
1904,2017-09-01,19:45,Gloucester,28,Exeter,21,Kingsholm,Matthew Carley,49,H,19,Fri,Sep,2017,2017-18,25.0,27.6,3,2,10,11,0,34,7,1
1907,2017-09-01,19:45,Worcester,8,Newcastle,35,Kingston Park,Wayne Barnes,43,H,19,Fri,Sep,2017,2017-18,24.2,27.8,14,9,10,12,0,46,7,1
1906,2017-09-01,19:45,Newcastle,35,Worcester,8,Kingston Park,Wayne Barnes,43,H,19,Fri,Sep,2017,2017-18,18.2,27.6,9,14,10,12,0,46,7,1
1912,2017-09-02,16:45,London Irish,39,Harlequins,29,Twickenham Stadium,Tom Foley,68,H,16,Sat,Sep,2017,2017-18,12.8,25.0,7,4,10,28,2,44,7,1
1913,2017-09-02,16:45,Harlequins,29,London Irish,39,Twickenham Stadium,Tom Foley,68,H,16,Sat,Sep,2017,2017-18,30.0,26.2,4,7,10,28,2,44,7,1
1908,2017-09-02,14:00,Saracens,55,Northampton,24,Twickenham Stadium,Craig Maxwell-Keys,79,H,14,Sat,Sep,2017,2017-18,25.0,21.2,12,10,10,28,2,9,7,1
1909,2017-09-02,14:00,Northampton,24,Saracens,55,Twickenham Stadium,Craig Maxwell-Keys,79,H,14,Sat,Sep,2017,2017-18,24.0,30.2,10,12,10,28,2,9,7,1
1915,2017-09-03,15:00,Bath,27,Leicester,23,Welford Road,Luke Pearce,50,A,15,Sun,Sep,2017,2017-18,24.8,29.2,0,6,10,32,3,30,7,0
1914,2017-09-03,15:00,Leicester,23,Bath,27,Welford Road,Luke Pearce,50,A,15,Sun,Sep,2017,2017-18,28.0,18.4,6,0,10,32,3,30,7,0
1916,2017-09-08,19:45,Sale,12,Newcastle,13,AJ Bell Stadium,Andrew Jackson,25,A,19,Fri,Sep,2017,2017-18,27.2,32.0,11,9,10,0,0,3,7,0
1917,2017-09-08,19:45,Newcastle,13,Sale,12,AJ Bell Stadium,Andrew Jackson,25,A,19,Fri,Sep,2017,2017-18,21.8,18.6,9,11,10,0,0,3,7,0
1924,2017-09-09,16:30,Northampton,24,Leicester,11,Franklin's Gardens,JP Doyle,35,H,16,Sat,Sep,2017,2017-18,22.6,34.0,10,6,10,7,2,25,7,1
1923,2017-09-09,15:00,Gloucester,17,Harlequins,28,Twickenham Stoop,Luke Pearce,45,H,15,Sat,Sep,2017,2017-18,24.2,29.0,3,4,10,30,2,30,7,1
1925,2017-09-09,16:30,Leicester,11,Northampton,24,Franklin's Gardens,JP Doyle,35,H,16,Sat,Sep,2017,2017-18,28.4,18.4,6,10,10,7,2,25,7,1
1918,2017-09-09,14:00,Bath,31,Saracens,21,Recreation Ground,Wayne Barnes,52,H,14,Sat,Sep,2017,2017-18,28.2,23.2,0,12,10,15,2,46,7,1
1919,2017-09-09,14:00,Saracens,21,Bath,31,Recreation Ground,Wayne Barnes,52,H,14,Sat,Sep,2017,2017-18,28.0,22.2,12,0,10,15,2,46,7,1
1921,2017-09-09,15:00,London Irish,7,Exeter,37,Sandy Park,Craig Maxwell-Keys,44,H,15,Sat,Sep,2017,2017-18,19.4,28.4,7,2,10,20,2,9,7,1
1922,2017-09-09,15:00,Harlequins,28,Gloucester,17,Twickenham Stoop,Luke Pearce,45,H,15,Sat,Sep,2017,2017-18,25.2,30.6,4,3,10,30,2,30,7,1
1920,2017-09-09,15:00,Exeter,37,London Irish,7,Sandy Park,Craig Maxwell-Keys,44,H,15,Sat,Sep,2017,2017-18,29.6,20.4,2,7,10,20,2,9,7,1
1927,2017-09-10,15:00,Wasps,24,Worcester,10,Sixways,Tom Foley,34,A,15,Sun,Sep,2017,2017-18,27.4,23.6,13,14,10,21,3,44,7,0
1926,2017-09-10,15:00,Worcester,10,Wasps,24,Sixways,Tom Foley,34,A,15,Sun,Sep,2017,2017-18,19.2,26.8,14,13,10,21,3,44,7,0
1930,2017-09-15,19:45,Worcester,10,Exeter,41,Sixways,Ian Tempest,51,A,19,Fri,Sep,2017,2017-18,16.0,24.4,14,2,10,21,0,23,7,0
1931,2017-09-15,19:45,Exeter,41,Worcester,10,Sixways,Ian Tempest,51,A,19,Fri,Sep,2017,2017-18,29.2,16.6,2,14,10,21,0,23,7,0
1928,2017-09-15,19:45,Northampton,24,Bath,6,Franklin's Gardens,Tom Foley,30,H,19,Fri,Sep,2017,2017-18,21.4,29.8,10,0,10,7,0,44,7,1
1933,2017-09-15,20:00,London Irish,7,Sale,36,AJ Bell Stadium,Wayne Barnes,43,H,20,Fri,Sep,2017,2017-18,17.8,29.8,7,11,10,0,0,46,7,1
1929,2017-09-15,19:45,Bath,6,Northampton,24,Franklin's Gardens,Tom Foley,30,H,19,Fri,Sep,2017,2017-18,29.0,23.2,0,10,10,7,0,44,7,1
1932,2017-09-15,20:00,Sale,36,London Irish,7,AJ Bell Stadium,Wayne Barnes,43,H,20,Fri,Sep,2017,2017-18,24.6,28.6,11,7,10,0,0,46,7,1
1934,2017-09-16,15:00,Leicester,24,Gloucester,10,Welford Road,Craig Maxwell-Keys,34,H,15,Sat,Sep,2017,2017-18,24.6,22.6,6,3,10,32,2,9,7,1
1937,2017-09-16,17:10,Saracens,29,Newcastle,7,Talen Energy Stadium,JP Doyle,36,A,17,Sat,Sep,2017,2017-18,26.8,23.4,12,9,10,25,2,25,7,0
1935,2017-09-16,15:00,Gloucester,10,Leicester,24,Welford Road,Craig Maxwell-Keys,34,H,15,Sat,Sep,2017,2017-18,24.8,31.4,3,6,10,32,2,9,7,1
1936,2017-09-16,17:10,Newcastle,7,Saracens,29,Talen Energy Stadium,JP Doyle,36,A,17,Sat,Sep,2017,2017-18,21.2,18.2,9,12,10,25,2,25,7,0
1939,2017-09-17,15:00,Harlequins,24,Wasps,21,Ricoh Arena,Andrew Jackson,45,A,15,Sun,Sep,2017,2017-18,27.0,26.0,4,13,10,18,3,3,7,0
1938,2017-09-17,15:00,Wasps,21,Harlequins,24,Ricoh Arena,Andrew Jackson,45,A,15,Sun,Sep,2017,2017-18,25.8,19.6,13,4,10,18,3,3,7,0
1941,2017-09-22,19:45,Worcester,19,Gloucester,24,Kingsholm,Wayne Barnes,43,H,19,Fri,Sep,2017,2017-18,13.0,28.8,14,3,10,11,0,46,7,1
1940,2017-09-22,19:45,Gloucester,24,Worcester,19,Kingsholm,Wayne Barnes,43,H,19,Fri,Sep,2017,2017-18,19.0,30.2,3,14,10,11,0,46,7,1
1944,2017-09-23,15:00,Harlequins,28,Leicester,31,Twickenham Stoop,Ian Tempest,59,A,15,Sat,Sep,2017,2017-18,26.6,22.4,4,6,10,30,2,23,7,0
1947,2017-09-23,15:00,Sale,13,Saracens,41,Allianz Park,Tom Foley,54,H,15,Sat,Sep,2017,2017-18,24.6,24.8,11,12,10,2,2,44,7,1
1945,2017-09-23,15:00,Leicester,31,Harlequins,28,Twickenham Stoop,Ian Tempest,59,A,15,Sat,Sep,2017,2017-18,21.2,21.0,6,4,10,30,2,23,7,0
1946,2017-09-23,15:00,Saracens,41,Sale,13,Allianz Park,Tom Foley,54,H,15,Sat,Sep,2017,2017-18,27.2,23.0,12,11,10,2,2,44,7,1
1942,2017-09-23,15:00,Bath,32,Newcastle,33,Recreation Ground,Craig Maxwell-Keys,65,A,15,Sat,Sep,2017,2017-18,26.4,23.0,0,9,10,15,2,9,7,0
1943,2017-09-23,15:00,Newcastle,33,Bath,32,Recreation Ground,Craig Maxwell-Keys,65,A,15,Sat,Sep,2017,2017-18,22.0,18.0,9,0,10,15,2,9,7,0
1950,2017-09-24,15:00,London Irish,25,Northampton,40,Madejski Stadium,Matthew Carley,65,A,15,Sun,Sep,2017,2017-18,18.0,34.4,7,10,10,14,3,34,7,0
1951,2017-09-24,15:00,Northampton,40,London Irish,25,Madejski Stadium,Matthew Carley,65,A,15,Sun,Sep,2017,2017-18,21.2,25.6,10,7,10,14,3,34,7,0
1948,2017-09-24,15:00,Exeter,31,Wasps,17,Sandy Park,JP Doyle,48,H,15,Sun,Sep,2017,2017-18,30.2,16.2,2,13,10,20,3,25,7,1
1949,2017-09-24,15:00,Wasps,17,Exeter,31,Sandy Park,JP Doyle,48,H,15,Sun,Sep,2017,2017-18,22.8,20.2,13,2,10,20,3,25,7,1
1955,2017-09-29,19:45,Saracens,25,Worcester,3,Sixways,Craig Maxwell-Keys,28,A,19,Fri,Sep,2017,2017-18,32.4,18.6,12,14,10,21,0,9,7,0
1954,2017-09-29,19:45,Worcester,3,Saracens,25,Sixways,Craig Maxwell-Keys,28,A,19,Fri,Sep,2017,2017-18,14.0,30.4,14,12,10,21,0,9,7,0
1957,2017-09-29,20:00,Gloucester,10,Sale,57,AJ Bell Stadium,JP Doyle,67,H,20,Fri,Sep,2017,2017-18,19.8,25.2,3,11,10,0,0,25,7,1
1956,2017-09-29,20:00,Sale,57,Gloucester,10,AJ Bell Stadium,JP Doyle,67,H,20,Fri,Sep,2017,2017-18,21.2,25.2,11,3,10,0,0,25,7,1
1952,2017-09-29,19:45,Newcastle,29,London Irish,17,Kingston Park,Ian Tempest,46,H,19,Fri,Sep,2017,2017-18,25.4,21.6,9,7,10,12,0,23,7,1
1953,2017-09-29,19:45,London Irish,17,Newcastle,29,Kingston Park,Ian Tempest,46,H,19,Fri,Sep,2017,2017-18,18.0,36.0,7,9,10,12,0,23,7,1
1960,2017-09-30,15:00,Northampton,30,Harlequins,22,Franklin's Gardens,Luke Pearce,52,H,15,Sat,Sep,2017,2017-18,26.8,23.4,10,4,10,7,2,30,7,1
1958,2017-09-30,15:00,Leicester,20,Exeter,13,Welford Road,Tom Foley,33,H,15,Sat,Sep,2017,2017-18,21.8,22.0,6,2,10,32,2,44,7,1
1959,2017-09-30,15:00,Exeter,13,Leicester,20,Welford Road,Tom Foley,33,H,15,Sat,Sep,2017,2017-18,29.6,15.6,2,6,10,32,2,44,7,1
1961,2017-09-30,15:00,Harlequins,22,Northampton,30,Franklin's Gardens,Luke Pearce,52,H,15,Sat,Sep,2017,2017-18,25.8,26.0,4,10,10,7,2,30,7,1
1962,2017-10-01,15:00,Wasps,9,Bath,25,Ricoh Arena,Matthew Carley,34,A,15,Sun,Oct,2017,2017-18,23.6,20.0,13,0,9,18,3,34,7,0
1963,2017-10-01,15:00,Bath,25,Wasps,9,Ricoh Arena,Matthew Carley,34,A,15,Sun,Oct,2017,2017-18,24.0,25.6,0,13,9,18,3,34,7,0
1964,2017-10-06,19:45,Harlequins,42,Sale,26,Twickenham Stoop,Matthew Carley,68,H,19,Fri,Oct,2017,2017-18,26.2,27.6,4,11,9,30,0,34,7,1
1965,2017-10-06,19:45,Sale,26,Harlequins,42,Twickenham Stoop,Matthew Carley,68,H,19,Fri,Oct,2017,2017-18,29.0,19.0,11,4,9,30,0,34,7,1
1972,2017-10-07,15:00,London Irish,27,Leicester,28,Madejski Stadium,JP Doyle,55,A,15,Sat,Oct,2017,2017-18,19.0,34.2,7,6,9,14,2,25,7,0
1968,2017-10-07,15:00,Exeter,34,Newcastle,24,Sandy Park,Andrew Jackson,58,H,15,Sat,Oct,2017,2017-18,28.6,16.4,2,9,9,20,2,3,7,1
1970,2017-10-07,15:00,Gloucester,29,Northampton,24,Kingsholm,Wayne Barnes,53,H,15,Sat,Oct,2017,2017-18,17.8,29.8,3,10,9,11,2,46,7,1
1967,2017-10-07,15:00,Worcester,13,Bath,29,Recreation Ground,Luke Pearce,42,H,15,Sat,Oct,2017,2017-18,10.0,29.8,14,0,9,15,2,30,7,1
1971,2017-10-07,15:00,Northampton,24,Gloucester,29,Kingsholm,Wayne Barnes,53,H,15,Sat,Oct,2017,2017-18,28.4,23.8,10,3,9,11,2,46,7,1
1973,2017-10-07,15:00,Leicester,28,London Irish,27,Madejski Stadium,JP Doyle,55,A,15,Sat,Oct,2017,2017-18,21.8,20.4,6,7,9,14,2,25,7,0
1966,2017-10-07,15:00,Bath,29,Worcester,13,Recreation Ground,Luke Pearce,42,H,15,Sat,Oct,2017,2017-18,24.2,22.0,0,14,9,15,2,30,7,1
1969,2017-10-07,15:00,Newcastle,24,Exeter,34,Sandy Park,Andrew Jackson,58,H,15,Sat,Oct,2017,2017-18,23.4,19.6,9,2,9,20,2,3,7,1
1975,2017-10-08,15:00,Wasps,19,Saracens,38,Allianz Park,Ian Tempest,57,H,15,Sun,Oct,2017,2017-18,18.4,22.0,13,12,9,2,3,23,7,1
1974,2017-10-08,15:00,Saracens,38,Wasps,19,Allianz Park,Ian Tempest,57,H,15,Sun,Oct,2017,2017-18,34.2,15.6,12,13,9,2,3,23,7,1
1977,2017-10-27,19:45,Exeter,10,Sale,6,AJ Bell Stadium,Craig Maxwell-Keys,16,A,19,Fri,Oct,2017,2017-18,31.2,15.6,2,11,9,0,0,9,7,0
1976,2017-10-27,19:45,Sale,6,Exeter,10,AJ Bell Stadium,Craig Maxwell-Keys,16,A,19,Fri,Oct,2017,2017-18,28.8,22.6,11,2,9,0,0,9,7,0
1979,2017-10-28,15:00,Wasps,38,Northampton,22,Franklin's Gardens,Luke Pearce,60,A,15,Sat,Oct,2017,2017-18,18.0,25.6,13,10,9,7,2,30,7,0
1978,2017-10-28,15:00,Northampton,22,Wasps,38,Franklin's Gardens,Luke Pearce,60,A,15,Sat,Oct,2017,2017-18,28.4,18.6,10,13,9,7,2,30,7,0
1983,2017-10-28,15:00,London Irish,13,Saracens,44,Allianz Park,Andrew Jackson,57,H,15,Sat,Oct,2017,2017-18,16.6,34.0,7,12,9,2,2,3,7,1
1981,2017-10-28,15:00,Worcester,35,Harlequins,41,Twickenham Stoop,JP Doyle,76,H,15,Sat,Oct,2017,2017-18,11.0,28.6,14,4,9,30,2,25,7,1
1980,2017-10-28,15:00,Harlequins,41,Worcester,35,Twickenham Stoop,JP Doyle,76,H,15,Sat,Oct,2017,2017-18,28.8,25.0,4,14,9,30,2,25,7,1
1982,2017-10-28,15:00,Saracens,44,London Irish,13,Allianz Park,Andrew Jackson,57,H,15,Sat,Oct,2017,2017-18,30.8,14.6,12,7,9,2,2,3,7,1
1987,2017-10-29,15:00,Gloucester,22,Bath,21,Recreation Ground,Tom Foley,43,A,15,Sun,Oct,2017,2017-18,18.0,30.4,3,0,9,15,3,44,7,0
1984,2017-10-29,15:00,Newcastle,13,Leicester,30,Kingston Park,Wayne Barnes,43,A,15,Sun,Oct,2017,2017-18,21.2,24.8,9,6,9,12,3,46,7,0
1986,2017-10-29,15:00,Bath,21,Gloucester,22,Recreation Ground,Tom Foley,43,A,15,Sun,Oct,2017,2017-18,24.6,20.0,0,3,9,15,3,44,7,0
1985,2017-10-29,15:00,Leicester,30,Newcastle,13,Kingston Park,Wayne Barnes,43,A,15,Sun,Oct,2017,2017-18,22.8,20.4,6,9,9,12,3,46,7,0
1988,2017-11-17,19:45,Gloucester,23,Saracens,17,Kingsholm,Karl Dickson,40,H,19,Fri,Nov,2017,2017-18,19.0,29.0,3,12,8,11,0,27,7,1
1989,2017-11-17,19:45,Saracens,17,Gloucester,23,Kingsholm,Karl Dickson,40,H,19,Fri,Nov,2017,2017-18,35.4,11.0,12,3,8,11,0,27,7,1
1990,2017-11-18,13:00,Worcester,30,Northampton,15,Sixways,Andrew Jackson,45,H,13,Sat,Nov,2017,2017-18,16.0,32.0,14,10,8,21,2,3,7,1
1992,2017-11-18,17:15,Wasps,40,Newcastle,10,Ricoh Arena,Matthew O'Grady,50,H,17,Sat,Nov,2017,2017-18,20.8,28.0,13,9,8,18,2,35,7,1
1993,2017-11-18,17:15,Newcastle,10,Wasps,40,Ricoh Arena,Matthew O'Grady,50,H,17,Sat,Nov,2017,2017-18,21.2,28.4,9,13,8,18,2,35,7,1
1991,2017-11-18,13:00,Northampton,15,Worcester,30,Sixways,Andrew Jackson,45,H,13,Sat,Nov,2017,2017-18,28.0,24.0,10,14,8,21,2,3,7,1
1997,2017-11-19,15:00,Sale,27,Leicester,35,Welford Road,Luke Pearce,62,H,15,Sun,Nov,2017,2017-18,27.6,22.0,11,6,8,32,3,30,7,1
1998,2017-11-19,15:00,London Irish,18,Bath,22,Madejski Stadium,Tom Foley,40,A,15,Sun,Nov,2017,2017-18,17.8,35.4,7,0,8,14,3,44,7,0
1996,2017-11-19,15:00,Leicester,35,Sale,27,Welford Road,Luke Pearce,62,H,15,Sun,Nov,2017,2017-18,26.6,18.2,6,11,8,32,3,30,7,1
1999,2017-11-19,15:00,Bath,22,London Irish,18,Madejski Stadium,Tom Foley,40,A,15,Sun,Nov,2017,2017-18,22.6,20.2,0,7,8,14,3,44,7,0
1994,2017-11-19,15:00,Exeter,31,Harlequins,17,Sandy Park,JP Doyle,48,H,15,Sun,Nov,2017,2017-18,25.8,15.4,2,4,8,20,3,25,7,1
1995,2017-11-19,15:00,Harlequins,17,Exeter,31,Sandy Park,JP Doyle,48,H,15,Sun,Nov,2017,2017-18,31.4,28.6,4,2,8,20,3,25,7,1
2001,2017-11-24,19:45,Gloucester,29,Newcastle,7,Kingston Park,JP Doyle,36,A,19,Fri,Nov,2017,2017-18,21.6,27.6,3,9,8,12,0,25,7,0
2000,2017-11-24,19:45,Newcastle,7,Gloucester,29,Kingston Park,JP Doyle,36,A,19,Fri,Nov,2017,2017-18,21.8,30.6,9,3,8,12,0,25,7,0
2004,2017-11-25,15:00,Leicester,27,Worcester,31,Welford Road,Greg MacDonald,58,A,15,Sat,Nov,2017,2017-18,28.8,21.6,6,14,8,32,2,19,7,0
2005,2017-11-25,15:00,Worcester,31,Leicester,27,Welford Road,Greg MacDonald,58,A,15,Sat,Nov,2017,2017-18,20.0,26.8,14,6,8,32,2,19,7,0
2002,2017-11-25,12:15,Bath,38,Harlequins,14,Recreation Ground,Craig Maxwell-Keys,52,H,12,Sat,Nov,2017,2017-18,25.8,19.0,0,4,8,15,2,9,7,1
2007,2017-11-25,17:30,Northampton,15,Sale,18,AJ Bell Stadium,Karl Dickson,33,H,17,Sat,Nov,2017,2017-18,26.2,28.8,10,11,8,0,2,27,7,1
2003,2017-11-25,12:15,Harlequins,14,Bath,38,Recreation Ground,Craig Maxwell-Keys,52,H,12,Sat,Nov,2017,2017-18,30.0,30.6,4,0,8,15,2,9,7,1
2006,2017-11-25,17:30,Sale,18,Northampton,15,AJ Bell Stadium,Karl Dickson,33,H,17,Sat,Nov,2017,2017-18,25.8,27.6,11,10,8,0,2,27,7,1
2010,2017-11-26,15:00,Saracens,18,Exeter,20,Allianz Park,Ian Tempest,38,A,15,Sun,Nov,2017,2017-18,33.0,14.2,12,2,8,2,3,23,7,0
2008,2017-11-26,15:00,London Irish,13,Wasps,17,Madejski Stadium,Christophe Ridley,30,A,15,Sun,Nov,2017,2017-18,20.0,32.6,7,13,8,14,3,8,7,0
2009,2017-11-26,15:00,Wasps,17,London Irish,13,Madejski Stadium,Christophe Ridley,30,A,15,Sun,Nov,2017,2017-18,24.6,25.2,13,7,8,14,3,8,7,0
2011,2017-11-26,15:00,Exeter,20,Saracens,18,Allianz Park,Ian Tempest,38,A,15,Sun,Nov,2017,2017-18,23.8,16.8,2,12,8,2,3,23,7,0
2015,2017-12-01,19:45,Sale,18,Worcester,14,Sixways,Matthew Carley,32,A,19,Fri,Dec,2017,2017-18,26.8,22.4,11,14,2,21,0,34,7,0
2012,2017-12-01,19:45,Northampton,22,Newcastle,24,Franklin's Gardens,Craig Maxwell-Keys,46,A,19,Fri,Dec,2017,2017-18,21.2,27.4,10,9,2,7,0,9,7,0
2014,2017-12-01,19:45,Worcester,14,Sale,18,Sixways,Matthew Carley,32,A,19,Fri,Dec,2017,2017-18,22.4,27.4,14,11,2,21,0,34,7,0
2013,2017-12-01,19:45,Newcastle,24,Northampton,22,Franklin's Gardens,Craig Maxwell-Keys,46,A,19,Fri,Dec,2017,2017-18,16.6,30.0,9,10,2,7,0,9,7,0
2021,2017-12-02,16:30,Leicester,25,Wasps,32,Ricoh Arena,Thomas Foley,57,H,16,Sat,Dec,2017,2017-18,28.0,22.2,6,13,2,18,2,42,7,1
2020,2017-12-02,16:30,Wasps,32,Leicester,25,Ricoh Arena,Thomas Foley,57,H,16,Sat,Dec,2017,2017-18,24.6,21.6,13,6,2,18,2,42,7,1
2019,2017-12-02,15:00,London Irish,15,Gloucester,39,Kingsholm,Ian Tempest,54,H,15,Sat,Dec,2017,2017-18,17.6,28.0,7,3,2,11,2,23,7,1
2017,2017-12-02,14:00,Bath,29,Exeter,42,Sandy Park,JP Doyle,71,H,14,Sat,Dec,2017,2017-18,27.0,15.2,0,2,2,20,2,25,7,1
2016,2017-12-02,14:00,Exeter,42,Bath,29,Sandy Park,JP Doyle,71,H,14,Sat,Dec,2017,2017-18,21.6,17.0,2,0,2,20,2,25,7,1
2018,2017-12-02,15:00,Gloucester,39,London Irish,15,Kingsholm,Ian Tempest,54,H,15,Sat,Dec,2017,2017-18,22.6,25.2,3,7,2,11,2,23,7,1
2023,2017-12-03,15:00,Saracens,19,Harlequins,20,Twickenham Stoop,Luke Pearce,39,H,15,Sun,Dec,2017,2017-18,28.4,15.6,12,4,2,30,3,30,7,1
2022,2017-12-03,15:00,Harlequins,20,Saracens,19,Twickenham Stoop,Luke Pearce,39,H,15,Sun,Dec,2017,2017-18,27.2,32.0,4,12,2,30,3,30,7,1
2025,2017-12-22,19:45,London Irish,8,Worcester,23,Sixways,Wayne Barnes,31,H,19,Fri,Dec,2017,2017-18,17.2,30.0,7,14,2,21,0,46,7,1
2024,2017-12-22,19:45,Worcester,23,London Irish,8,Sixways,Wayne Barnes,31,H,19,Fri,Dec,2017,2017-18,24.6,26.0,14,7,2,21,0,46,7,1
2027,2017-12-23,15:00,Harlequins,10,Newcastle,11,Kingston Park,Luke Pearce,21,H,15,Sat,Dec,2017,2017-18,26.8,29.8,4,9,2,12,2,30,7,1
2028,2017-12-23,15:00,Northampton,14,Exeter,35,Franklin's Gardens,Thomas Foley,49,A,15,Sat,Dec,2017,2017-18,19.6,27.8,10,2,2,7,2,42,7,0
2026,2017-12-23,15:00,Newcastle,11,Harlequins,10,Kingston Park,Luke Pearce,21,H,15,Sat,Dec,2017,2017-18,15.6,31.0,9,4,2,12,2,30,7,1
2029,2017-12-23,15:00,Exeter,35,Northampton,14,Franklin's Gardens,Thomas Foley,49,A,15,Sat,Dec,2017,2017-18,27.4,18.8,2,10,2,7,2,42,7,0
2031,2017-12-23,15:00,Bath,9,Sale,32,AJ Bell Stadium,Ian Tempest,41,H,15,Sat,Dec,2017,2017-18,27.8,21.8,0,11,2,0,2,23,7,1
2033,2017-12-23,15:00,Gloucester,24,Wasps,49,Ricoh Arena,Craig Maxwell-Keys,73,H,15,Sat,Dec,2017,2017-18,28.4,16.8,3,13,2,18,2,9,7,1
2032,2017-12-23,15:00,Wasps,49,Gloucester,24,Ricoh Arena,Craig Maxwell-Keys,73,H,15,Sat,Dec,2017,2017-18,29.2,21.6,13,3,2,18,2,9,7,1
2030,2017-12-23,15:00,Sale,32,Bath,9,AJ Bell Stadium,Ian Tempest,41,H,15,Sat,Dec,2017,2017-18,19.0,23.2,11,0,2,0,2,23,7,1
2034,2017-12-24,15:00,Leicester,17,Saracens,29,Welford Road,Matthew Carley,46,A,15,Sun,Dec,2017,2017-18,29.0,26.0,6,12,2,32,3,34,7,0
2035,2017-12-24,15:00,Saracens,29,Leicester,17,Welford Road,Matthew Carley,46,A,15,Sun,Dec,2017,2017-18,27.2,19.0,12,6,2,32,3,34,7,0
2037,2017-12-29,19:45,Wasps,31,Bath,26,Recreation Ground,Luke Pearce,57,A,19,Fri,Dec,2017,2017-18,35.2,18.8,13,0,2,15,0,30,7,0
2036,2017-12-29,19:45,Bath,26,Wasps,31,Recreation Ground,Luke Pearce,57,A,19,Fri,Dec,2017,2017-18,23.8,25.6,0,13,2,15,0,30,7,0
2044,2017-12-30,16:00,Harlequins,50,Northampton,21,Twickenham Stadium,JP Doyle,71,H,16,Sat,Dec,2017,2017-18,20.4,26.8,4,10,2,28,2,25,7,1
2038,2017-12-30,15:00,Gloucester,20,Sale,16,Kingsholm,Andrew Jackson,36,H,15,Sat,Dec,2017,2017-18,27.4,21.8,3,11,2,11,2,3,7,1
2043,2017-12-30,15:00,Worcester,31,Saracens,46,Allianz Park,Christophe Ridley,77,H,15,Sat,Dec,2017,2017-18,26.6,21.8,14,12,2,2,2,8,7,1
2041,2017-12-30,15:00,Newcastle,20,London Irish,15,Madejski Stadium,Tom Foley,35,A,15,Sat,Dec,2017,2017-18,13.0,26.2,9,7,2,14,2,44,7,0
2045,2017-12-30,16:00,Northampton,21,Harlequins,50,Twickenham Stadium,JP Doyle,71,H,16,Sat,Dec,2017,2017-18,17.6,29.0,10,4,2,28,2,25,7,1
2039,2017-12-30,15:00,Sale,16,Gloucester,20,Kingsholm,Andrew Jackson,36,H,15,Sat,Dec,2017,2017-18,20.2,16.6,11,3,2,11,2,3,7,1
2040,2017-12-30,15:00,London Irish,15,Newcastle,20,Madejski Stadium,Tom Foley,35,A,15,Sat,Dec,2017,2017-18,13.4,29.0,7,9,2,14,2,44,7,0
2042,2017-12-30,15:00,Saracens,46,Worcester,31,Allianz Park,Christophe Ridley,77,H,15,Sat,Dec,2017,2017-18,25.4,18.6,12,14,2,2,2,8,7,1
2047,2017-12-31,15:00,Leicester,6,Exeter,30,Sandy Park,Craig Maxwell-Keys,36,H,15,Sun,Dec,2017,2017-18,26.8,26.4,6,2,2,20,3,9,7,1
2046,2017-12-31,15:00,Exeter,30,Leicester,6,Sandy Park,Craig Maxwell-Keys,36,H,15,Sun,Dec,2017,2017-18,27.6,16.8,2,6,2,20,3,9,7,1
2048,2018-01-05,19:45,Worcester,25,Bath,46,Sixways,JP Doyle,71,A,19,Fri,Jan,2018,2017-18,25.8,22.8,14,0,4,21,0,25,7,0
2049,2018-01-05,19:45,Bath,46,Worcester,25,Sixways,JP Doyle,71,A,19,Fri,Jan,2018,2017-18,24.8,27.4,0,14,4,21,0,25,7,0
2053,2018-01-06,15:00,Gloucester,19,Northampton,22,Franklin's Gardens,Ian Tempest,41,H,15,Sat,Jan,2018,2017-18,27.0,20.8,3,10,4,7,2,23,7,1
2054,2018-01-06,15:00,Sale,30,Harlequins,29,AJ Bell Stadium,Matthew Carley,59,H,15,Sat,Jan,2018,2017-18,22.2,18.6,11,4,4,0,2,34,7,1
2052,2018-01-06,15:00,Northampton,22,Gloucester,19,Franklin's Gardens,Ian Tempest,41,H,15,Sat,Jan,2018,2017-18,17.4,31.4,10,3,4,7,2,23,7,1
2050,2018-01-06,15:00,Leicester,19,London Irish,15,Welford Road,Karl Dickson,34,H,15,Sat,Jan,2018,2017-18,22.0,29.8,6,7,4,32,2,27,7,1
2051,2018-01-06,15:00,London Irish,15,Leicester,19,Welford Road,Karl Dickson,34,H,15,Sat,Jan,2018,2017-18,13.8,24.2,7,6,4,32,2,27,7,1
2055,2018-01-06,15:00,Harlequins,29,Sale,30,AJ Bell Stadium,Matthew Carley,59,H,15,Sat,Jan,2018,2017-18,22.2,24.0,4,11,4,0,2,34,7,1
2058,2018-01-07,15:00,Wasps,15,Saracens,38,Ricoh Arena,Wayne Barnes,53,A,15,Sun,Jan,2018,2017-18,33.8,19.6,13,12,4,18,3,46,7,0
