date,time,team1Name,team1Points,team2Name,team2Points,venue,referee,totalPoints,winner,extraTime,hour,day,month,year,season,team1Bps,team2Bps,team1Tries,team1Conversions,team1Penalties,team1DropGoals,team2Tries,team2Conversions,team2Penalties,team2DropGoals
27/May/2017,14:30,Wasps,20,Exeter,23,Twickenham Stadium,JP Doyle,43,A,Y,14,Sat,May,2017,2016-17,0,0,2,2,2,0,2,2,3,0
27/May/2017,14:30,Exeter,23,Wasps,20,Twickenham Stadium,JP Doyle,43,A,Y,14,Sat,May,2017,2016-17,0,0,2,2,3,0,2,2,2,0
01/Sep/2017,19:45,Gloucester,28,Exeter,21,Kingsholm,Matthew Carley,49,H,N,19,Fri,Sep,2017,2017-18,1,1,4,4,0,0,3,3,0,0
01/Sep/2017,19:45,Exeter,21,Gloucester,28,Kingsholm,Matthew Carley,49,H,N,19,Fri,Sep,2017,2017-18,1,1,3,3,0,0,4,4,0,0
01/Sep/2017,19:45,Newcastle,35,Worcester,8,Kingston Park,Wayne Barnes,43,H,N,19,Fri,Sep,2017,2017-18,1,0,4,3,3,0,1,0,1,0
01/Sep/2017,19:45,Worcester,8,Newcastle,35,Kingston Park,Wayne Barnes,43,H,N,19,Fri,Sep,2017,2017-18,0,1,1,0,1,0,4,3,3,0
02/Sep/2017,14:00,Saracens,55,Northampton,24,Twickenham Stadium,Craig Maxwell-Keys,79,H,N,14,Sat,Sep,2017,2017-18,1,0,9,5,0,0,3,3,1,0
02/Sep/2017,14:00,Northampton,24,Saracens,55,Twickenham Stadium,Craig Maxwell-Keys,79,H,N,14,Sat,Sep,2017,2017-18,0,1,3,3,1,0,9,5,0,0
02/Sep/2016,15:00,Wasps,50,Sale,35,Ricoh Arena,JP Doyle,85,H,N,15,Fri,Sep,2016,2017-18,1,1,7,6,1,0,5,5,0,0
02/Sep/2016,15:00,Sale,35,Wasps,50,Ricoh Arena,JP Doyle,85,H,N,15,Fri,Sep,2016,2017-18,1,1,5,5,0,0,7,6,1,0
02/Sep/2017,16:45,London Irish,39,Harlequins,29,Twickenham Stadium,Tom Foley,68,H,N,16,Sat,Sep,2017,2017-18,1,1,4,2,5,0,4,3,1,0
02/Sep/2017,16:45,Harlequins,29,London Irish,39,Twickenham Stadium,Tom Foley,68,H,N,16,Sat,Sep,2017,2017-18,1,1,4,3,1,0,4,2,5,0
03/Sep/2017,15:00,Leicester,23,Bath,27,Welford Road,Luke Pearce,50,A,N,15,Sun,Sep,2017,2017-18,1,0,3,1,2,0,3,3,2,0
03/Sep/2017,15:00,Bath,27,Leicester,23,Welford Road,Luke Pearce,50,A,N,15,Sun,Sep,2017,2017-18,0,1,3,3,2,0,3,1,2,0
08/Sep/2017,19:45,Sale,12,Newcastle,13,AJ Bell Stadium,Andrew Jackson,25,A,N,19,Fri,Sep,2017,2017-18,1,0,0,0,4,0,1,0,2,0
08/Sep/2017,19:45,Newcastle,13,Sale,12,AJ Bell Stadium,Andrew Jackson,25,A,N,19,Fri,Sep,2017,2017-18,0,1,1,0,2,0,0,0,4,0
09/Sep/2017,14:00,Bath,31,Saracens,21,Recreation Ground,Wayne Barnes,52,H,N,14,Sat,Sep,2017,2017-18,0,0,3,2,2,2,2,0,3,0
09/Sep/2017,14:00,Saracens,21,Bath,31,Recreation Ground,Wayne Barnes,52,H,N,14,Sat,Sep,2017,2017-18,0,0,2,0,3,0,3,2,2,2
09/Sep/2017,15:00,Exeter,37,London Irish,7,Sandy Park,Craig Maxwell-Keys,44,H,N,15,Sat,Sep,2017,2017-18,1,0,5,2,2,0,1,1,0,0
09/Sep/2017,15:00,London Irish,7,Exeter,37,Sandy Park,Craig Maxwell-Keys,44,H,N,15,Sat,Sep,2017,2017-18,0,1,1,1,0,0,5,2,2,0
09/Sep/2017,15:00,Harlequins,28,Gloucester,17,Twickenham Stoop,Luke Pearce,45,H,N,15,Sat,Sep,2017,2017-18,0,0,3,2,3,0,2,2,1,0
09/Sep/2017,15:00,Gloucester,17,Harlequins,28,Twickenham Stoop,Luke Pearce,45,H,N,15,Sat,Sep,2017,2017-18,0,0,2,2,1,0,3,2,3,0
09/Sep/2017,16:30,Northampton,24,Leicester,11,Franklin's Gardens,JP Doyle,35,H,N,16,Sat,Sep,2017,2017-18,0,0,3,3,1,0,1,0,2,0
09/Sep/2017,16:30,Leicester,11,Northampton,24,Franklin's Gardens,JP Doyle,35,H,N,16,Sat,Sep,2017,2017-18,0,0,1,0,2,0,3,3,1,0
10/Sep/2017,15:00,Worcester,10,Wasps,24,Sixways,Tom Foley,34,A,N,15,Sun,Sep,2017,2017-18,0,0,1,1,1,0,3,3,1,0
10/Sep/2017,15:00,Wasps,24,Worcester,10,Sixways,Tom Foley,34,A,N,15,Sun,Sep,2017,2017-18,0,0,3,3,1,0,1,1,1,0
15/Sep/2017,19:45,Northampton,24,Bath,6,Franklin's Gardens,Tom Foley,30,H,N,19,Fri,Sep,2017,2017-18,1,0,4,2,0,0,0,0,2,0
15/Sep/2017,19:45,Bath,6,Northampton,24,Franklin's Gardens,Tom Foley,30,H,N,19,Fri,Sep,2017,2017-18,0,1,0,0,2,0,4,2,0,0
15/Sep/2017,19:45,Worcester,10,Exeter,41,Sixways,Ian Tempest,51,A,N,19,Fri,Sep,2017,2017-18,0,1,1,1,1,0,5,5,2,0
15/Sep/2017,19:45,Exeter,41,Worcester,10,Sixways,Ian Tempest,51,A,N,19,Fri,Sep,2017,2017-18,1,0,5,5,2,0,1,1,1,0
15/Sep/2017,20:00,Sale,36,London Irish,7,AJ Bell Stadium,Wayne Barnes,43,H,N,20,Fri,Sep,2017,2017-18,1,0,5,4,1,0,1,0,0,0
15/Sep/2017,20:00,London Irish,7,Sale,36,AJ Bell Stadium,Wayne Barnes,43,H,N,20,Fri,Sep,2017,2017-18,0,1,1,0,0,0,5,4,1,0
16/Sep/2017,15:00,Leicester,24,Gloucester,10,Welford Road,Craig Maxwell-Keys,34,H,N,15,Sat,Sep,2017,2017-18,0,0,3,3,1,0,1,1,1,0
16/Sep/2017,15:00,Gloucester,10,Leicester,24,Welford Road,Craig Maxwell-Keys,34,H,N,15,Sat,Sep,2017,2017-18,0,0,1,1,1,0,3,3,1,0
16/Sep/2017,17:10,Newcastle,7,Saracens,29,Talen Energy Stadium,JP Doyle,36,A,N,17,Sat,Sep,2017,2017-18,0,0,1,1,0,0,2,1,5,0
16/Sep/2017,17:10,Saracens,29,Newcastle,7,Talen Energy Stadium,JP Doyle,36,A,N,17,Sat,Sep,2017,2017-18,0,0,2,1,5,0,1,1,0,0
17/Sep/2017,15:00,Wasps,21,Harlequins,24,Ricoh Arena,Andrew Jackson,45,A,N,15,Sun,Sep,2017,2017-18,1,0,2,1,3,0,2,1,4,0
17/Sep/2017,15:00,Harlequins,24,Wasps,21,Ricoh Arena,Andrew Jackson,45,A,N,15,Sun,Sep,2017,2017-18,0,1,2,1,4,0,2,1,3,0
22/Sep/2017,19:45,Gloucester,24,Worcester,19,Kingsholm,Wayne Barnes,43,H,N,19,Fri,Sep,2017,2017-18,0,1,3,3,1,0,2,0,3,0
22/Sep/2017,19:45,Worcester,19,Gloucester,24,Kingsholm,Wayne Barnes,43,H,N,19,Fri,Sep,2017,2017-18,1,0,2,0,3,0,3,3,1,0
23/Sep/2017,15:00,Bath,32,Newcastle,33,Recreation Ground,Craig Maxwell-Keys,65,A,N,15,Sat,Sep,2017,2017-18,2,1,4,3,2,0,5,4,0,0
23/Sep/2017,15:00,Newcastle,33,Bath,32,Recreation Ground,Craig Maxwell-Keys,65,A,N,15,Sat,Sep,2017,2017-18,1,2,5,4,0,0,4,3,2,0
23/Sep/2017,15:00,Harlequins,28,Leicester,31,Twickenham Stoop,Ian Tempest,59,A,N,15,Sat,Sep,2017,2017-18,1,0,3,2,3,0,3,2,4,0
23/Sep/2017,15:00,Leicester,31,Harlequins,28,Twickenham Stoop,Ian Tempest,59,A,N,15,Sat,Sep,2017,2017-18,0,1,3,2,4,0,3,2,3,0
23/Sep/2017,15:00,Saracens,41,Sale,13,Allianz Park,Tom Foley,54,H,N,15,Sat,Sep,2017,2017-18,1,0,5,5,2,0,2,0,1,0
23/Sep/2017,15:00,Sale,13,Saracens,41,Allianz Park,Tom Foley,54,H,N,15,Sat,Sep,2017,2017-18,0,1,2,0,1,0,5,5,2,0
24/Sep/2017,15:00,Exeter,31,Wasps,17,Sandy Park,JP Doyle,48,H,N,15,Sun,Sep,2017,2017-18,1,0,5,3,0,0,2,2,1,0
24/Sep/2017,15:00,Wasps,17,Exeter,31,Sandy Park,JP Doyle,48,H,N,15,Sun,Sep,2017,2017-18,0,1,2,2,1,0,5,3,0,0
24/Sep/2017,15:00,London Irish,25,Northampton,40,Madejski Stadium,Matthew Carley,65,A,N,15,Sun,Sep,2017,2017-18,0,1,3,2,2,0,6,5,0,0
24/Sep/2017,15:00,Northampton,40,London Irish,25,Madejski Stadium,Matthew Carley,65,A,N,15,Sun,Sep,2017,2017-18,1,0,6,5,0,0,3,2,2,0
29/Sep/2017,19:45,Newcastle,29,London Irish,17,Kingston Park,Ian Tempest,46,H,N,19,Fri,Sep,2017,2017-18,0,0,4,3,1,0,2,2,1,0
29/Sep/2017,19:45,London Irish,17,Newcastle,29,Kingston Park,Ian Tempest,46,H,N,19,Fri,Sep,2017,2017-18,0,0,2,2,1,0,4,3,1,0
29/Sep/2017,19:45,Worcester,3,Saracens,25,Sixways,Craig Maxwell-Keys,28,A,N,19,Fri,Sep,2017,2017-18,0,0,0,0,1,0,3,2,2,0
29/Sep/2017,19:45,Saracens,25,Worcester,3,Sixways,Craig Maxwell-Keys,28,A,N,19,Fri,Sep,2017,2017-18,0,0,3,2,2,0,0,0,1,0
29/Sep/2017,20:00,Sale,57,Gloucester,10,AJ Bell Stadium,JP Doyle,67,H,N,20,Fri,Sep,2017,2017-18,1,0,8,7,1,0,1,1,1,0
29/Sep/2017,20:00,Gloucester,10,Sale,57,AJ Bell Stadium,JP Doyle,67,H,N,20,Fri,Sep,2017,2017-18,0,1,1,1,1,0,8,7,1,0
30/Sep/2017,15:00,Leicester,20,Exeter,13,Welford Road,Tom Foley,33,H,N,15,Sat,Sep,2017,2017-18,0,1,2,2,1,1,1,0,2,0
30/Sep/2017,15:00,Exeter,13,Leicester,20,Welford Road,Tom Foley,33,H,N,15,Sat,Sep,2017,2017-18,1,0,1,0,2,0,2,2,1,1
30/Sep/2017,15:00,Northampton,30,Harlequins,22,Franklin's Gardens,Luke Pearce,52,H,N,15,Sat,Sep,2017,2017-18,1,0,4,2,2,0,3,2,1,0
30/Sep/2017,15:00,Harlequins,22,Northampton,30,Franklin's Gardens,Luke Pearce,52,H,N,15,Sat,Sep,2017,2017-18,0,1,3,2,1,0,4,2,2,0
01/Oct/2017,15:00,Wasps,9,Bath,25,Ricoh Arena,Matthew Carley,34,A,N,15,Sun,Oct,2017,2017-18,0,0,0,0,3,0,1,1,5,1
01/Oct/2017,15:00,Bath,25,Wasps,9,Ricoh Arena,Matthew Carley,34,A,N,15,Sun,Oct,2017,2017-18,0,0,1,1,5,1,0,0,3,0
06/Oct/2017,19:45,Harlequins,42,Sale,26,Twickenham Stoop,Matthew Carley,68,H,N,19,Fri,Oct,2017,2017-18,1,1,5,4,3,0,4,3,0,0
06/Oct/2017,19:45,Sale,26,Harlequins,42,Twickenham Stoop,Matthew Carley,68,H,N,19,Fri,Oct,2017,2017-18,1,1,4,3,0,0,5,4,3,0
07/Oct/2017,15:00,Bath,29,Worcester,13,Recreation Ground,Luke Pearce,42,H,N,15,Sat,Oct,2017,2017-18,1,0,4,3,1,0,2,0,1,0
07/Oct/2017,15:00,Worcester,13,Bath,29,Recreation Ground,Luke Pearce,42,H,N,15,Sat,Oct,2017,2017-18,0,1,2,0,1,0,4,3,1,0
07/Oct/2017,15:00,Exeter,34,Newcastle,24,Sandy Park,Andrew Jackson,58,H,N,15,Sat,Oct,2017,2017-18,1,1,4,3,2,0,4,2,0,0
07/Oct/2017,15:00,Newcastle,24,Exeter,34,Sandy Park,Andrew Jackson,58,H,N,15,Sat,Oct,2017,2017-18,1,1,4,2,0,0,4,3,2,0
07/Oct/2017,15:00,Gloucester,29,Northampton,24,Kingsholm,Wayne Barnes,53,H,N,15,Sat,Oct,2017,2017-18,1,1,5,2,0,0,3,3,1,0
07/Oct/2017,15:00,Northampton,24,Gloucester,29,Kingsholm,Wayne Barnes,53,H,N,15,Sat,Oct,2017,2017-18,1,1,3,3,1,0,5,2,0,0
07/Oct/2017,15:00,London Irish,27,Leicester,28,Madejski Stadium,JP Doyle,55,A,N,15,Sat,Oct,2017,2017-18,1,0,3,3,2,0,3,2,3,0
07/Oct/2017,15:00,Leicester,28,London Irish,27,Madejski Stadium,JP Doyle,55,A,N,15,Sat,Oct,2017,2017-18,0,1,3,2,3,0,3,3,2,0
08/Oct/2017,15:00,Saracens,38,Wasps,19,Allianz Park,Ian Tempest,57,H,N,15,Sun,Oct,2017,2017-18,1,0,4,3,4,0,3,2,0,0
08/Oct/2017,15:00,Wasps,19,Saracens,38,Allianz Park,Ian Tempest,57,H,N,15,Sun,Oct,2017,2017-18,0,1,3,2,0,0,4,3,4,0
27/Oct/2017,19:45,Sale,6,Exeter,10,AJ Bell Stadium,Craig Maxwell-Keys,16,A,N,19,Fri,Oct,2017,2017-18,1,0,0,0,2,0,1,1,1,0
27/Oct/2017,19:45,Exeter,10,Sale,6,AJ Bell Stadium,Craig Maxwell-Keys,16,A,N,19,Fri,Oct,2017,2017-18,0,1,1,1,1,0,0,0,2,0
28/Oct/2017,15:00,Northampton,22,Wasps,38,Franklin's Gardens,Luke Pearce,60,A,N,15,Sat,Oct,2017,2017-18,0,1,2,0,4,0,4,3,4,0
28/Oct/2017,15:00,Wasps,38,Northampton,22,Franklin's Gardens,Luke Pearce,60,A,N,15,Sat,Oct,2017,2017-18,1,0,4,3,4,0,2,0,4,0
28/Oct/2017,15:00,Harlequins,41,Worcester,35,Twickenham Stoop,JP Doyle,76,H,N,15,Sat,Oct,2017,2017-18,1,2,5,5,2,0,6,1,1,0
28/Oct/2017,15:00,Worcester,35,Harlequins,41,Twickenham Stoop,JP Doyle,76,H,N,15,Sat,Oct,2017,2017-18,2,1,6,1,1,0,5,5,2,0
28/Oct/2017,15:00,Saracens,44,London Irish,13,Allianz Park,Andrew Jackson,57,H,N,15,Sat,Oct,2017,2017-18,1,0,6,4,2,0,1,1,2,0
28/Oct/2017,15:00,London Irish,13,Saracens,44,Allianz Park,Andrew Jackson,57,H,N,15,Sat,Oct,2017,2017-18,0,1,1,1,2,0,6,4,2,0
29/Oct/2017,15:00,Newcastle,13,Leicester,30,Kingston Park,Wayne Barnes,43,A,N,15,Sun,Oct,2017,2017-18,0,0,1,1,2,0,3,3,3,0
29/Oct/2017,15:00,Leicester,30,Newcastle,13,Kingston Park,Wayne Barnes,43,A,N,15,Sun,Oct,2017,2017-18,0,0,3,3,3,0,1,1,2,0
29/Oct/2017,15:00,Bath,21,Gloucester,22,Recreation Ground,Tom Foley,43,A,N,15,Sun,Oct,2017,2017-18,1,0,2,1,3,0,3,2,1,0
29/Oct/2017,15:00,Gloucester,22,Bath,21,Recreation Ground,Tom Foley,43,A,N,15,Sun,Oct,2017,2017-18,0,1,3,2,1,0,2,1,3,0
17/Nov/2017,19:45,Gloucester,23,Saracens,17,Kingsholm,Karl Dickson,40,H,N,19,Fri,Nov,2017,2017-18,0,1,2,2,3,0,1,0,4,0
17/Nov/2017,19:45,Saracens,17,Gloucester,23,Kingsholm,Karl Dickson,40,H,N,19,Fri,Nov,2017,2017-18,1,0,1,0,4,0,2,2,3,0
18/Nov/2017,13:00,Worcester,30,Northampton,15,Sixways,Andrew Jackson,45,H,N,13,Sat,Nov,2017,2017-18,1,0,4,2,2,0,2,1,1,0
18/Nov/2017,13:00,Northampton,15,Worcester,30,Sixways,Andrew Jackson,45,H,N,13,Sat,Nov,2017,2017-18,0,1,2,1,1,0,4,2,2,0
18/Nov/2017,17:15,Wasps,40,Newcastle,10,Ricoh Arena,Matthew O'Grady,50,H,N,17,Sat,Nov,2017,2017-18,1,0,6,5,0,0,1,1,1,0
18/Nov/2017,17:15,Newcastle,10,Wasps,40,Ricoh Arena,Matthew O'Grady,50,H,N,17,Sat,Nov,2017,2017-18,0,1,1,1,1,0,6,5,0,0
19/Nov/2017,15:00,Exeter,31,Harlequins,17,Sandy Park,JP Doyle,48,H,N,15,Sun,Nov,2017,2017-18,1,0,4,4,1,0,2,2,1,0
19/Nov/2017,15:00,Harlequins,17,Exeter,31,Sandy Park,JP Doyle,48,H,N,15,Sun,Nov,2017,2017-18,0,1,2,2,1,0,4,4,1,0
19/Nov/2017,15:00,Leicester,35,Sale,27,Welford Road,Luke Pearce,62,H,N,15,Sun,Nov,2017,2017-18,1,1,4,2,3,0,4,2,1,0
19/Nov/2017,15:00,Sale,27,Leicester,35,Welford Road,Luke Pearce,62,H,N,15,Sun,Nov,2017,2017-18,1,1,4,2,1,0,4,2,3,0
19/Nov/2017,15:00,London Irish,18,Bath,22,Madejski Stadium,Tom Foley,40,A,N,15,Sun,Nov,2017,2017-18,1,0,2,1,2,0,1,1,4,1
19/Nov/2017,15:00,Bath,22,London Irish,18,Madejski Stadium,Tom Foley,40,A,N,15,Sun,Nov,2017,2017-18,0,1,1,1,4,1,2,1,2,0
24/Nov/2017,19:45,Newcastle,7,Gloucester,29,Kingston Park,JP Doyle,36,A,N,19,Fri,Nov,2017,2017-18,0,1,1,1,0,0,4,3,1,0
24/Nov/2017,19:45,Gloucester,29,Newcastle,7,Kingston Park,JP Doyle,36,A,N,19,Fri,Nov,2017,2017-18,1,0,4,3,1,0,1,1,0,0
25/Nov/2017,12:15,Bath,38,Harlequins,14,Recreation Ground,Craig Maxwell-Keys,52,H,N,12,Sat,Nov,2017,2017-18,1,0,4,3,4,0,2,2,0,0
25/Nov/2017,12:15,Harlequins,14,Bath,38,Recreation Ground,Craig Maxwell-Keys,52,H,N,12,Sat,Nov,2017,2017-18,0,1,2,2,0,0,4,3,4,0
25/Nov/2017,15:00,Leicester,27,Worcester,31,Welford Road,Greg MacDonald,58,A,N,15,Sat,Nov,2017,2017-18,1,1,3,3,2,0,5,3,0,0
25/Nov/2017,15:00,Worcester,31,Leicester,27,Welford Road,Greg MacDonald,58,A,N,15,Sat,Nov,2017,2017-18,1,1,5,3,0,0,3,3,2,0
25/Nov/2017,17:30,Sale,18,Northampton,15,AJ Bell Stadium,Karl Dickson,33,H,N,17,Sat,Nov,2017,2017-18,0,1,2,1,2,0,2,1,1,0
25/Nov/2017,17:30,Northampton,15,Sale,18,AJ Bell Stadium,Karl Dickson,33,H,N,17,Sat,Nov,2017,2017-18,1,0,2,1,1,0,2,1,2,0
26/Nov/2017,15:00,London Irish,13,Wasps,17,Madejski Stadium,Christophe Ridley,30,A,N,15,Sun,Nov,2017,2017-18,1,0,1,1,2,0,3,1,0,0
26/Nov/2017,15:00,Wasps,17,London Irish,13,Madejski Stadium,Christophe Ridley,30,A,N,15,Sun,Nov,2017,2017-18,0,1,3,1,0,0,1,1,2,0
26/Nov/2017,15:00,Saracens,18,Exeter,20,Allianz Park,Ian Tempest,38,A,N,15,Sun,Nov,2017,2017-18,1,0,2,1,2,0,2,2,2,0
26/Nov/2017,15:00,Exeter,20,Saracens,18,Allianz Park,Ian Tempest,38,A,N,15,Sun,Nov,2017,2017-18,0,1,2,2,2,0,2,1,2,0
01/Dec/2017,19:45,Northampton,22,Newcastle,24,Franklin's Gardens,Craig Maxwell-Keys,46,A,N,19,Fri,Dec,2017,2017-18,1,0,3,1,1,0,3,3,1,0
01/Dec/2017,19:45,Newcastle,24,Northampton,22,Franklin's Gardens,Craig Maxwell-Keys,46,A,N,19,Fri,Dec,2017,2017-18,0,1,3,3,1,0,3,1,1,0
01/Dec/2017,19:45,Worcester,14,Sale,18,Sixways,Matthew Carley,32,A,N,19,Fri,Dec,2017,2017-18,1,0,1,0,3,0,2,1,2,0
01/Dec/2017,19:45,Sale,18,Worcester,14,Sixways,Matthew Carley,32,A,N,19,Fri,Dec,2017,2017-18,0,1,2,1,2,0,1,0,3,0
02/Dec/2017,14:00,Exeter,42,Bath,29,Sandy Park,JP Doyle,71,H,N,14,Sat,Dec,2017,2017-18,1,1,6,6,0,0,4,3,1,0
02/Dec/2017,14:00,Bath,29,Exeter,42,Sandy Park,JP Doyle,71,H,N,14,Sat,Dec,2017,2017-18,1,1,4,3,1,0,6,6,0,0
02/Dec/2017,15:00,Gloucester,39,London Irish,15,Kingsholm,Ian Tempest,54,H,N,15,Sat,Dec,2017,2017-18,1,0,5,4,2,0,2,1,1,0
02/Dec/2017,15:00,London Irish,15,Gloucester,39,Kingsholm,Ian Tempest,54,H,N,15,Sat,Dec,2017,2017-18,0,1,2,1,1,0,5,4,2,0
02/Dec/2017,16:30,Wasps,32,Leicester,25,Ricoh Arena,Thomas Foley,57,H,N,16,Sat,Dec,2017,2017-18,1,1,4,3,2,0,3,2,2,0
02/Dec/2017,16:30,Leicester,25,Wasps,32,Ricoh Arena,Thomas Foley,57,H,N,16,Sat,Dec,2017,2017-18,1,1,3,2,2,0,4,3,2,0
03/Dec/2017,15:00,Harlequins,20,Saracens,19,Twickenham Stoop,Luke Pearce,39,H,N,15,Sun,Dec,2017,2017-18,0,1,3,1,1,0,1,1,4,0
03/Dec/2017,15:00,Saracens,19,Harlequins,20,Twickenham Stoop,Luke Pearce,39,H,N,15,Sun,Dec,2017,2017-18,1,0,1,1,4,0,3,1,1,0
22/Dec/2017,19:45,Worcester,23,London Irish,8,Sixways,Wayne Barnes,31,H,N,19,Fri,Dec,2017,2017-18,0,0,2,2,3,0,1,0,1,0
22/Dec/2017,19:45,London Irish,8,Worcester,23,Sixways,Wayne Barnes,31,H,N,19,Fri,Dec,2017,2017-18,0,0,1,0,1,0,2,2,3,0
23/Dec/2017,15:00,Newcastle,11,Harlequins,10,Kingston Park,Luke Pearce,21,H,N,15,Sat,Dec,2017,2017-18,0,1,1,0,2,0,1,1,1,0
23/Dec/2017,15:00,Harlequins,10,Newcastle,11,Kingston Park,Luke Pearce,21,H,N,15,Sat,Dec,2017,2017-18,1,0,1,1,1,0,1,0,2,0
23/Dec/2017,15:00,Northampton,14,Exeter,35,Franklin's Gardens,Thomas Foley,49,A,N,15,Sat,Dec,2017,2017-18,0,1,2,2,0,0,4,3,3,0
23/Dec/2017,15:00,Exeter,35,Northampton,14,Franklin's Gardens,Thomas Foley,49,A,N,15,Sat,Dec,2017,2017-18,1,0,4,3,3,0,2,2,0,0
23/Dec/2017,15:00,Sale,32,Bath,9,AJ Bell Stadium,Ian Tempest,41,H,N,15,Sat,Dec,2017,2017-18,1,0,4,3,2,0,0,0,3,0
23/Dec/2017,15:00,Bath,9,Sale,32,AJ Bell Stadium,Ian Tempest,41,H,N,15,Sat,Dec,2017,2017-18,0,1,0,0,3,0,4,3,2,0
23/Dec/2017,15:00,Wasps,49,Gloucester,24,Ricoh Arena,Craig Maxwell-Keys,73,H,N,15,Sat,Dec,2017,2017-18,1,1,6,4,3,0,4,2,0,0
23/Dec/2017,15:00,Gloucester,24,Wasps,49,Ricoh Arena,Craig Maxwell-Keys,73,H,N,15,Sat,Dec,2017,2017-18,1,1,4,2,0,0,6,4,3,0
24/Dec/2017,15:00,Leicester,17,Saracens,29,Welford Road,Matthew Carley,46,A,N,15,Sun,Dec,2017,2017-18,0,0,2,1,1,0,2,1,4,1
24/Dec/2017,15:00,Saracens,29,Leicester,17,Welford Road,Matthew Carley,46,A,N,15,Sun,Dec,2017,2017-18,0,0,2,1,4,1,2,1,1,0
29/Dec/2017,19:45,Bath,26,Wasps,31,Recreation Ground,Luke Pearce,57,A,N,19,Fri,Dec,2017,2017-18,2,1,4,3,0,0,5,3,0,0
29/Dec/2017,19:45,Wasps,31,Bath,26,Recreation Ground,Luke Pearce,57,A,N,19,Fri,Dec,2017,2017-18,1,2,5,3,0,0,4,3,0,0
30/Dec/2017,15:00,Gloucester,20,Sale,16,Kingsholm,Andrew Jackson,36,H,N,15,Sat,Dec,2017,2017-18,0,1,2,2,2,0,1,1,3,0
30/Dec/2017,15:00,Sale,16,Gloucester,20,Kingsholm,Andrew Jackson,36,H,N,15,Sat,Dec,2017,2017-18,1,0,1,1,3,0,2,2,2,0
30/Dec/2017,15:00,London Irish,15,Newcastle,20,Madejski Stadium,Tom Foley,35,A,N,15,Sat,Dec,2017,2017-18,1,0,0,0,5,0,3,1,1,0
30/Dec/2017,15:00,Newcastle,20,London Irish,15,Madejski Stadium,Tom Foley,35,A,N,15,Sat,Dec,2017,2017-18,0,1,3,1,1,0,0,0,5,0
30/Dec/2017,15:00,Saracens,46,Worcester,31,Allianz Park,Christophe Ridley,77,H,N,15,Sat,Dec,2017,2017-18,1,1,6,5,2,0,4,4,1,0
30/Dec/2017,15:00,Worcester,31,Saracens,46,Allianz Park,Christophe Ridley,77,H,N,15,Sat,Dec,2017,2017-18,1,1,4,4,1,0,6,5,2,0
30/Dec/2017,16:00,Harlequins,50,Northampton,21,Twickenham Stadium,JP Doyle,71,H,N,16,Sat,Dec,2017,2017-18,1,0,7,6,1,0,3,3,0,0
30/Dec/2017,16:00,Northampton,21,Harlequins,50,Twickenham Stadium,JP Doyle,71,H,N,16,Sat,Dec,2017,2017-18,0,1,3,3,0,0,7,6,1,0
31/Dec/2017,15:00,Exeter,30,Leicester,6,Sandy Park,Craig Maxwell-Keys,36,H,N,15,Sun,Dec,2017,2017-18,1,0,4,2,2,0,0,0,2,0
31/Dec/2017,15:00,Leicester,6,Exeter,30,Sandy Park,Craig Maxwell-Keys,36,H,N,15,Sun,Dec,2017,2017-18,0,1,0,0,2,0,4,2,2,0
05/Jan/2018,19:45,Worcester,25,Bath,46,Sixways,JP Doyle,71,A,N,19,Fri,Jan,2018,2017-18,0,1,3,2,2,0,6,5,2,0
05/Jan/2018,19:45,Bath,46,Worcester,25,Sixways,JP Doyle,71,A,N,19,Fri,Jan,2018,2017-18,1,0,6,5,2,0,3,2,2,0
06/Jan/2018,15:00,Leicester,19,London Irish,15,Welford Road,Karl Dickson,34,H,N,15,Sat,Jan,2018,2017-18,0,1,3,2,0,0,2,1,1,0
06/Jan/2018,15:00,London Irish,15,Leicester,19,Welford Road,Karl Dickson,34,H,N,15,Sat,Jan,2018,2017-18,1,0,2,1,1,0,3,2,0,0
06/Jan/2018,15:00,Northampton,22,Gloucester,19,Franklin's Gardens,Ian Tempest,41,H,N,15,Sat,Jan,2018,2017-18,0,1,3,1,1,0,3,1,0,0
06/Jan/2018,15:00,Gloucester,19,Northampton,22,Franklin's Gardens,Ian Tempest,41,H,N,15,Sat,Jan,2018,2017-18,1,0,3,1,0,0,3,1,1,0
06/Jan/2018,15:00,Sale,30,Harlequins,29,AJ Bell Stadium,Matthew Carley,59,H,N,15,Sat,Jan,2018,2017-18,0,2,3,3,3,0,4,3,1,0
06/Jan/2018,15:00,Harlequins,29,Sale,30,AJ Bell Stadium,Matthew Carley,59,H,N,15,Sat,Jan,2018,2017-18,2,0,4,3,1,0,3,3,3,0
07/Jan/2018,15:00,Newcastle,28,Exeter,20,Kingston Park,Andrew Jackson,48,H,N,15,Sun,Jan,2018,2017-18,0,0,3,2,3,0,3,1,1,0
07/Jan/2018,15:00,Exeter,20,Newcastle,28,Kingston Park,Andrew Jackson,48,H,N,15,Sun,Jan,2018,2017-18,0,0,3,1,1,0,3,2,3,0
07/Jan/2018,15:00,Wasps,15,Saracens,38,Ricoh Arena,Wayne Barnes,53,A,N,15,Sun,Jan,2018,2017-18,0,1,2,0,1,0,5,2,3,0
